object,stimulus,angle,response,time
mid,82,51.00,right,1467627343.425298
high,9,14.50,left,1467627344.681288
low,72,46.00,right,1467627346.286299
mid,33,26.50,left,1467627347.803368
low,37,28.50,left,1467627349.194304
high,32,26.00,left,1467627350.730278
low,92,56.00,right,1467627352.370304
mid,103,61.50,right,1467627353.814296
mid,103,61.50,right,1467627355.171377
high,47,33.50,left,1467627356.729317
high,47,33.50,right,1467627358.319798
high,47,33.50,right,1467627359.765426
mid,105,62.50,left,1467627361.367437
low,109,64.50,right,1467627362.791384
low,109,64.50,right,1467627364.187521
mid,38,29.00,left,1467627365.793421
high,35,27.50,left,1467627367.355473
high,35,27.50,left,1467627369.025536
low,30,25.00,left,1467627370.530623
mid,41,30.50,right,1467627371.975591
high,48,34.00,right,1467627373.587450
low,38,29.00,left,1467627374.840661
mid,24,22.00,right,1467627376.486648
high,22,21.00,left,1467627377.919543
low,45,32.50,left,1467627379.602678
mid,92,56.00,right,1467627380.711666
mid,92,56.00,right,1467627382.272666
high,54,37.00,left,1467627383.831656
mid,79,49.50,right,1467627385.323695
high,54,37.00,left,1467627386.845639
high,46,33.00,left,1467627388.350822
low,114,67.00,right,1467627389.740713
high,46,33.00,left,1467627391.307812
high,0,10.00,left,1467627392.899725
mid,32,26.00,left,1467627394.325801
mid,32,26.00,left,1467627395.856443
low,70,45.00,right,1467627397.350844
mid,30,25.00,left,1467627398.840789
mid,30,25.00,left,1467627400.548892
high,3,11.50,left,1467627401.886832
mid,80,50.00,right,1467627403.383937
low,41,30.50,NA,0.000000
low,5,12.50,NA,0.000000
high,75,47.50,NA,0.000000
mid,113,66.50,NA,0.000000
high,44,32.00,NA,0.000000
mid,50,35.00,NA,0.000000
low,34,27.00,NA,0.000000
