object,stimulus,angle,response,time
high,110,60.00,right,1479306430.373772
high,113,61.50,right,1479306431.734394
high,64,37.00,left,1479306433.789662
high,19,14.50,left,1479306434.674415
high,85,47.50,right,1479306436.171751
high,86,48.00,right,1479306437.573446
high,6,8.00,left,1479306439.315698
high,28,19.00,left,1479306440.990050
high,96,53.00,right,1479306442.311685
high,97,53.50,right,1479306443.835827
high,76,43.00,right,1479306445.197465
high,48,29.00,left,1479306446.803481
high,4,7.00,left,1479306448.219106
high,71,40.50,left,1479306449.839043
high,112,61.00,right,1479306451.091652
high,39,24.50,left,1479306452.630178
high,74,42.00,right,1479306454.209197
high,115,62.50,right,1479306455.598057
high,84,47.00,right,1479306457.109628
high,58,34.00,right,1479306459.123932
high,118,64.00,right,1479306459.980968
high,49,29.50,left,1479306461.805318
high,0,5.00,left,1479306463.056472
high,100,55.00,right,1479306464.581061
high,15,12.50,left,1479306466.404634
high,52,31.00,right,1479306468.064715
high,43,26.50,right,1479306469.535059
high,119,64.50,right,1479306470.596785
high,98,54.00,right,1479306472.379881
high,75,42.50,right,1479306474.068601
high,1,5.50,left,1479306475.375364
high,22,16.00,left,1479306476.750047
high,105,57.50,right,1479306478.329111
high,107,58.50,right,1479306479.825896
high,32,21.00,left,1479306481.718014
high,78,44.00,right,1479306482.616809
high,72,41.00,right,1479306484.427797
high,29,19.50,left,1479306486.185417
high,103,56.50,right,1479306487.315896
high,7,8.50,left,1479306488.663588
high,21,15.50,left,1479306490.310385
high,23,16.50,left,1479306491.998083
high,69,39.50,right,1479306493.372509
high,35,22.50,left,1479306495.060045
high,99,54.50,right,1479306496.013113
high,102,56.00,right,1479306497.483190
high,46,28.00,right,1479306499.320520
high,77,43.50,right,1479306500.681821
high,91,50.50,right,1479306502.179469
high,55,32.50,right,1479306504.193094
high,90,50.00,right,1479306505.364565
high,33,21.50,left,1479306507.162264
high,82,46.00,right,1479306508.455133
high,106,58.00,right,1479306510.074336
high,17,13.50,left,1479306511.598702
high,63,36.50,right,1479306513.462945
high,62,36.00,right,1479306514.701604
high,73,41.50,right,1479306515.749415
high,67,38.50,right,1479306517.328572
high,80,45.00,right,1479306518.786170
high,53,31.50,left,1479306520.282996
high,47,28.50,right,1479306522.025954
high,61,35.50,right,1479306523.522761
high,57,33.50,right,1479306525.034245
high,38,24.00,left,1479306526.177618
high,40,25.00,right,1479306528.110459
high,60,35.00,right,1479306529.294363
high,68,39.00,right,1479306530.572760
high,42,26.00,left,1479306532.288305
high,79,44.50,right,1479306533.500318
high,45,27.50,left,1479306535.160331
high,13,11.50,left,1479306536.467146
high,5,7.50,left,1479306538.114118
high,9,9.50,left,1479306539.502215
high,111,60.50,right,1479306540.767377
high,59,34.50,right,1479306542.673260
high,20,15.00,left,1479306543.952844
high,12,11.00,left,1479306545.477357
high,116,63.00,right,1479306547.055888
high,89,49.50,right,1479306548.743667
high,117,63.50,right,1479306550.064253
high,65,37.50,right,1479306551.453138
high,26,18.00,left,1479306553.114245
high,41,25.50,left,1479306554.800953
high,14,12.00,left,1479306556.121810
high,56,33.00,right,1479306557.796346
high,37,23.50,right,1479306559.076360
high,24,17.00,left,1479306560.518954
high,114,62.00,right,1479306562.071528
high,92,51.00,right,1479306563.568524
high,54,32.00,left,1479306565.501702
high,95,52.50,right,1479306566.876253
high,109,59.50,right,1479306568.754143
high,87,48.50,right,1479306569.979368
high,3,6.50,left,1479306571.245185
high,51,30.50,left,1479306573.152407
high,50,30.00,right,1479306574.514045
high,70,40.00,right,1479306575.807172
high,27,18.50,left,1479306577.181170
high,2,6.00,left,1479306578.882364
high,18,14.00,left,1479306580.297290
high,8,9.00,left,1479306581.848901
high,66,38.00,right,1479306583.290720
high,81,45.50,right,1479306584.896271
high,11,10.50,left,1479306586.285116
high,30,20.00,left,1479306587.904205
high,93,51.50,right,1479306589.252178
high,108,59.00,right,1479306590.735461
high,34,22.00,left,1479306592.327891
high,101,55.50,right,1479306593.675557
high,16,13.00,left,1479306595.172584
high,31,20.50,left,1479306596.929142
high,83,46.50,right,1479306598.318566
high,36,23.00,left,1479306599.844200
high,88,49.00,right,1479306601.124123
high,104,57.00,right,1479306602.512559
high,10,10.00,left,1479306603.981894
high,25,17.50,left,1479306605.764557
high,44,27.00,right,1479306607.494433
high,94,52.00,right,1479306608.692847
