object,obj.idx,table,tab.idx,time
high,99,hor,60,1478255338.561623
high,44,hor,60,1478255340.017507
high,73,hor,60,1478255341.536271
high,79,hor,60,1478255343.061739
high,22,hor,60,1478255344.579817
high,107,hor,60,1478255346.002952
high,24,hor,60,1478255347.424127
high,6,hor,60,1478255349.017279
high,80,hor,60,1478255350.441946
high,62,hor,60,1478255352.029254
high,69,hor,60,1478255353.586297
high,5,hor,60,1478255354.978167
high,23,hor,60,1478255356.465976
high,110,hor,60,1478255357.988503
high,65,hor,60,1478255359.511783
high,2,hor,60,1478255360.967069
high,10,hor,60,1478255362.387190
high,98,hor,60,1478255363.943781
high,75,hor,60,1478255365.431023
high,63,hor,60,1478255366.852936
high,96,hor,60,1478255368.345563
high,18,hor,60,1478255369.834667
high,8,hor,60,1478255371.425193
high,14,hor,60,1478255372.916190
high,16,hor,60,1478255374.404443
high,41,hor,60,1478255375.925263
high,34,hor,60,1478255377.479008
high,27,hor,60,1478255379.032188
high,119,hor,60,1478255380.490333
high,52,hor,60,1478255381.876125
high,74,hor,60,1478255383.366988
high,57,hor,60,1478255384.787468
high,70,hor,60,1478255386.245562
high,25,hor,60,1478255387.767851
high,61,hor,60,1478255389.352749
high,51,hor,60,1478255390.841633
high,67,hor,60,1478255392.433226
high,84,hor,60,1478255393.891433
high,45,hor,60,1478255395.443777
high,28,hor,60,1478255396.864602
high,13,hor,60,1478255398.288652
high,108,hor,60,1478255399.910763
high,64,hor,60,1478255401.332643
high,60,hor,60,1478255402.758020
high,109,hor,60,1478255404.313445
high,1,hor,60,1478255405.834299
high,55,hor,60,1478255407.325014
high,15,hor,60,1478255408.782130
high,103,hor,60,1478255410.367214
high,47,hor,60,1478255411.823810
high,56,hor,60,1478255413.313213
high,117,hor,60,1478255414.869558
high,94,hor,60,1478255416.389052
high,83,hor,60,1478255417.977486
high,82,hor,60,1478255419.435311
high,31,hor,60,1478255420.990569
high,32,hor,60,1478255422.546103
high,105,hor,60,1478255424.101198
high,112,hor,60,1478255425.689821
high,33,hor,60,1478255427.177516
high,54,hor,60,1478255428.730114
high,37,hor,60,1478255430.216791
high,20,hor,60,1478255431.736853
high,4,hor,60,1478255433.290982
high,66,hor,60,1478255434.746620
high,58,hor,60,1478255436.335666
high,88,hor,60,1478255437.926123
high,78,hor,60,1478255439.415203
high,115,hor,60,1478255440.870261
high,106,hor,60,1478255442.326849
high,72,hor,60,1478255443.847014
high,86,hor,60,1478255445.338878
high,93,hor,60,1478255446.795311
high,118,hor,60,1478255448.251061
high,81,hor,60,1478255449.771668
high,68,hor,60,1478255451.360693
high,30,hor,60,1478255452.884734
high,102,hor,60,1478255454.408394
high,89,hor,60,1478255456.029813
high,100,hor,60,1478255457.553515
high,92,hor,60,1478255459.011811
high,42,hor,60,1478255460.600800
high,97,hor,60,1478255462.158055
high,114,hor,60,1478255463.646068
high,26,hor,60,1478255465.065237
high,104,hor,60,1478255466.491749
high,40,hor,60,1478255468.047329
high,0,hor,60,1478255469.637427
high,12,hor,60,1478255471.163132
high,59,hor,60,1478255472.752495
high,113,hor,60,1478255474.304964
high,39,hor,60,1478255475.727201
high,85,hor,60,1478255477.152545
high,49,hor,60,1478255478.711171
high,90,hor,60,1478255480.198364
high,9,hor,60,1478255481.587710
high,43,hor,60,1478255483.111016
high,116,hor,60,1478255484.598241
high,50,hor,60,1478255486.120964
high,17,hor,60,1478255487.577949
high,7,hor,60,1478255488.999944
high,101,hor,60,1478255490.453683
high,36,hor,60,1478255492.012776
high,87,hor,60,1478255493.567339
high,77,hor,60,1478255495.122057
high,71,hor,60,1478255496.510932
high,48,hor,60,1478255498.098854
high,21,hor,60,1478255499.552025
high,35,hor,60,1478255501.138459
high,111,hor,60,1478255502.727136
high,76,hor,60,1478255504.183395
high,29,hor,60,1478255505.705362
high,3,hor,60,1478255507.189615
high,11,hor,60,1478255508.647132
high,38,hor,60,1478255510.133788
high,19,hor,60,1478255511.655238
high,95,hor,60,1478255513.110766
high,91,hor,60,1478255514.569900
high,53,hor,60,1478255516.091783
high,46,hor,60,1478255517.481185
