object,stimulus,angle,response,time
mid,55,32.50,right,1468832841.196866
mid,100,55.00,right,1468832851.905689
low,5,7.50,left,1468832853.098573
high,2,6.00,left,1468832854.865890
high,34,22.00,left,1468832856.183970
mid,30,20.00,left,1468832857.596444
low,50,30.00,left,1468832859.199665
low,18,14.00,left,1468832860.544082
mid,60,35.00,right,1468832862.025171
low,22,16.00,left,1468832863.573784
high,107,58.50,right,1468832865.206395
high,114,62.00,right,1468832866.702607
low,78,44.00,left,1468832868.019488
low,110,60.00,right,1468832869.583133
high,109,59.50,right,1468832871.035255
mid,42,26.00,left,1468832872.596470
high,37,23.50,left,1468832874.145593
high,84,47.00,right,1468832875.542738
mid,99,54.50,right,1468832877.051512
low,119,64.50,right,1468832878.572912
mid,78,44.00,right,1468832880.079829
high,29,19.50,left,1468832881.558319
mid,66,38.00,right,1468832883.079441
low,38,24.00,left,1468832884.599644
low,7,8.50,left,1468832886.107904
mid,13,11.50,left,1468832887.587673
high,74,42.00,right,1468832889.013179
high,56,33.00,right,1468832890.398721
mid,109,59.50,right,1468832891.976718
low,8,9.00,left,1468832893.484180
mid,16,13.00,left,1468832894.937179
high,58,34.00,right,1468832896.282127
mid,65,37.50,right,1468832897.955527
low,37,23.50,left,1468832899.380794
high,3,6.50,left,1468832900.890250
low,47,28.50,right,1468832902.398957
low,58,34.00,right,1468832903.892900
low,68,39.00,right,1468832905.388487
high,85,47.50,right,1468832906.894747
low,34,22.00,left,1468832908.334321
mid,4,7.00,left,1468832909.786386
mid,102,56.00,right,1468832911.266237
mid,95,52.50,right,1468832912.826674
low,40,25.00,left,1468832914.226221
mid,31,20.50,left,1468832915.734885
high,28,19.00,left,1468832917.244938
high,66,38.00,right,1468832918.737553
high,10,10.00,left,1468832920.147306
mid,43,26.50,left,1468832921.805552
low,87,48.50,right,1468832923.136246
low,30,20.00,left,1468832924.535295
high,14,12.00,left,1468832925.989417
mid,26,18.00,left,1468832927.580120
low,96,53.00,left,1468832929.008818
low,111,60.50,right,1468832930.666091
mid,82,46.00,right,1468832932.175464
high,95,52.50,right,1468832933.668335
high,31,20.50,left,1468832935.174186
mid,83,46.50,right,1468832936.571849
high,49,29.50,left,1468832938.160805
high,19,14.50,left,1468832939.722855
low,116,63.00,right,1468832941.175546
mid,0,5.00,left,1468832942.657148
mid,67,38.50,right,1468832944.246706
low,24,17.00,left,1468832945.712368
low,19,14.50,left,1468832947.437955
low,12,11.00,left,1468832948.822586
mid,88,49.00,right,1468832950.329758
high,115,62.50,right,1468832951.962377
high,110,60.00,right,1468832953.388772
high,40,25.00,right,1468832954.993862
mid,34,22.00,left,1468832956.793096
low,56,33.00,right,1468832957.959995
high,59,34.50,right,1468832959.536385
mid,108,59.00,right,1468832960.878784
low,4,7.00,left,1468832962.357878
low,98,54.00,right,1468832963.851884
low,117,63.50,right,1468832965.304084
high,52,31.00,right,1468832966.880074
mid,50,30.00,right,1468832968.550890
mid,35,22.50,left,1468832969.934208
mid,113,61.50,right,1468832971.376751
high,92,51.00,left,1468832972.859338
high,13,11.50,left,1468832974.506175
mid,39,24.50,right,1468832975.889754
mid,81,45.50,right,1468832977.424822
mid,6,8.00,left,1468832979.111602
low,1,5.50,left,1468832980.511165
low,3,6.50,left,1468832982.104611
mid,112,61.00,right,1468832983.418500
high,83,46.50,right,1468832984.870441
high,105,57.50,right,1468832986.255077
high,64,37.00,right,1468832987.749923
high,17,13.50,left,1468832989.464089
low,83,46.50,right,1468832990.890684
low,77,43.50,right,1468832992.523107
mid,106,58.00,right,1468832993.893079
low,41,25.50,right,1468832995.441244
mid,98,54.00,right,1468832997.045221
high,39,24.50,right,1468832998.595284
mid,44,27.00,right,1468832999.937148
high,94,52.00,right,1468833001.431574
low,57,33.50,right,1468833003.118503
low,73,41.50,right,1468833004.449154
mid,111,60.50,right,1468833005.914937
high,35,22.50,right,1468833007.683922
high,12,11.00,left,1468833009.108490
low,63,36.50,right,1468833010.508232
high,61,35.50,right,1468833011.891354
high,89,49.50,right,1468833013.330188
high,6,8.00,left,1468833014.976998
low,99,54.50,right,1468833016.456370
mid,72,41.00,right,1468833017.882271
low,109,59.50,right,1468833019.443741
high,38,24.00,right,1468833021.279769
low,114,62.00,right,1468833022.485891
mid,61,35.50,left,1468833024.159482
mid,110,60.00,right,1468833025.626702
mid,19,14.50,left,1468833027.174560
low,43,26.50,right,1468833028.724092
low,20,15.00,left,1468833062.659768
low,49,29.50,right,1468833063.947822
low,88,49.00,right,1468833065.456308
high,36,23.00,left,1468833066.922297
high,113,61.50,right,1468833068.292729
mid,2,6.00,left,1468833069.730387
low,15,12.50,left,1468833071.239056
high,112,61.00,right,1468833072.828397
high,18,14.00,left,1468833074.611049
mid,119,64.50,right,1468833075.802522
mid,25,17.50,left,1468833077.309135
mid,57,33.50,left,1468833078.857140
mid,32,21.00,left,1468833080.581918
mid,93,51.50,right,1468833081.964807
high,0,5.00,left,1468833083.473280
high,117,63.50,right,1468833084.912942
mid,38,24.00,left,1468833086.436036
low,35,22.50,left,1468833088.189824
low,21,15.50,left,1468833089.670308
low,91,50.50,right,1468833091.205842
low,13,11.50,left,1468833092.659759
mid,53,31.50,right,1468833094.401384
high,79,44.50,right,1468833095.840519
high,104,57.00,right,1468833097.209340
high,67,38.50,right,1468833098.691245
low,69,39.50,left,1468833100.335217
mid,7,8.50,left,1468833101.801025
mid,37,23.50,left,1468833103.459296
low,71,40.50,right,1468833104.802814
high,75,42.50,right,1468833106.245234
high,77,43.50,right,1468833107.780002
mid,21,15.50,left,1468833109.272509
low,85,47.50,right,1468833110.810814
high,45,27.50,right,1468833112.346428
low,113,61.50,right,1468833113.800489
mid,22,16.00,left,1468833115.157798
mid,1,5.50,left,1468833116.626408
low,103,56.50,right,1468833118.010470
high,30,20.00,left,1468833119.490398
high,108,59.00,right,1468833121.105413
mid,62,36.00,left,1468833122.872050
mid,45,27.50,left,1468833124.229853
high,65,37.50,right,1468833125.571453
high,68,39.00,right,1468833126.983124
low,61,35.50,left,1468833128.463905
mid,59,34.50,right,1468833129.891211
low,9,9.50,left,1468833131.452756
low,79,44.50,right,1468833132.836720
high,23,16.50,right,1468833134.783556
low,84,47.00,right,1468833135.991675
low,45,27.50,left,1468833137.348997
high,16,13.00,left,1468833138.938398
mid,80,45.00,right,1468833140.268417
mid,58,34.00,right,1468833141.816326
high,76,43.00,right,1468833143.490341
high,41,25.50,left,1468833144.945552
mid,97,53.50,right,1468833146.426256
low,105,57.50,right,1468833147.852094
mid,15,12.50,left,1468833149.209925
low,0,5.00,left,1468833150.881402
low,118,64.00,right,1468833152.319964
low,106,58.00,right,1468833153.829209
mid,29,19.50,left,1468833155.366861
low,60,35.00,right,1468833156.776053
high,62,36.00,right,1468833158.340111
mid,49,29.50,right,1468833159.820622
high,78,44.00,right,1468833161.246956
high,100,55.00,right,1468833162.727802
low,32,21.00,left,1468833164.247700
mid,27,18.50,left,1468833165.616963
mid,115,62.50,right,1468833167.136927
high,116,63.00,right,1468833168.739528
low,25,17.50,left,1468833170.260115
high,4,7.00,left,1468833171.824157
mid,94,52.00,right,1468833173.317768
low,80,45.00,left,1468833174.962797
low,6,8.00,left,1468833176.429281
mid,24,17.00,right,1468833178.007079
mid,91,50.50,right,1468833179.295059
high,82,46.00,right,1468833180.815303
high,111,60.50,right,1468833182.267995
high,88,49.00,right,1468833183.708841
low,75,42.50,left,1468833185.313752
mid,71,40.50,right,1468833186.780448
high,54,32.00,right,1468833188.482075
low,29,19.50,left,1468833189.881091
high,48,29.00,right,1468833191.322272
high,22,16.00,left,1468833192.913857
mid,105,57.50,right,1468833194.339449
low,23,16.50,left,1468833195.902155
mid,73,41.50,right,1468833197.300225
low,90,50.00,left,1468833198.864002
low,33,21.50,left,1468833200.728313
high,101,55.50,right,1468833201.975428
mid,23,16.50,left,1468833203.483032
mid,75,42.50,right,1468833204.964471
mid,51,30.50,left,1468833206.514296
high,11,10.50,left,1468833208.089875
high,51,30.50,right,1468833209.488840
low,107,58.50,right,1468833210.942276
low,93,51.50,right,1468833212.423345
mid,18,14.00,left,1468833214.095563
high,5,7.50,left,1468833215.738820
high,43,26.50,right,1468833217.315153
low,51,30.50,left,1468833218.822059
mid,9,9.50,left,1468833220.259908
low,67,38.50,left,1468833221.794415
mid,36,23.00,left,1468833223.274156
low,59,34.50,right,1468833224.753759
low,53,31.50,left,1468833226.097934
mid,64,37.00,right,1468833227.549601
mid,117,63.50,left,1468833228.973088
mid,85,47.50,right,1468833230.615395
mid,68,39.00,right,1468833232.219298
low,28,19.00,left,1468833233.891825
high,118,64.00,right,1468833235.206297
high,97,53.50,right,1468833236.808698
high,1,5.50,left,1468833238.317326
low,81,45.50,right,1468833239.701511
high,73,41.50,right,1468833241.278083
mid,10,10.00,right,1468833275.069821
high,99,54.50,right,1468833276.414845
high,15,12.50,left,1468833277.786817
low,82,46.00,right,1468833279.294841
mid,11,10.50,left,1468833280.870007
high,90,50.00,right,1468833282.419865
mid,8,9.00,left,1468833283.983169
low,10,10.00,left,1468833285.477669
mid,74,42.00,right,1468833286.969374
low,76,43.00,right,1468833288.449781
low,36,23.00,left,1468833289.929832
high,9,9.50,left,1468833291.468434
low,11,10.50,left,1468833293.043890
high,102,56.00,right,1468833294.512357
low,46,28.00,left,1468833295.924178
high,103,56.50,right,1468833297.322595
high,47,28.50,left,1468833298.815262
mid,79,44.50,right,1468833300.501290
low,66,38.00,left,1468833301.790592
mid,48,29.00,right,1468833303.352814
mid,28,19.00,left,1468833304.832233
high,96,53.00,right,1468833306.421853
mid,46,28.00,left,1468833307.914263
low,89,49.50,right,1468833309.381361
high,24,17.00,left,1468833310.861379
mid,90,50.00,right,1468833312.356756
low,27,18.50,left,1468833313.851693
high,33,21.50,right,1468833315.318667
low,102,56.00,right,1468833316.990619
high,32,21.00,left,1468833318.430022
high,7,8.50,left,1468833320.004979
low,39,24.50,left,1468833321.501339
mid,103,56.50,right,1468833322.980358
low,112,61.00,right,1468833324.446855
mid,70,40.00,right,1468833326.051735
mid,116,63.00,right,1468833327.589129
mid,3,6.50,left,1468833328.987716
low,31,20.50,left,1468833330.416886
high,44,27.00,left,1468833332.018816
low,48,29.00,left,1468833333.430680
mid,54,32.00,left,1468833334.978829
high,27,18.50,left,1468833336.404638
high,21,15.50,left,1468833337.828385
high,26,18.00,left,1468833339.311029
low,16,13.00,left,1468833340.859834
