object,stimulus,angle,response,time
mid,66,38.00,right,1474467418.471518
low,32,21.00,left,1474467425.172019
high,49,29.50,right,1474467426.515983
low,96,53.00,right,1474467428.066418
high,111,60.50,right,1474467429.532364
high,35,22.50,left,1474467431.176541
low,74,42.00,right,1474467432.615451
low,20,15.00,left,1474467434.260029
mid,82,46.00,right,1474467435.725447
mid,53,31.50,right,1474467437.273502
high,38,24.00,right,1474467438.822870
mid,15,12.50,left,1474467440.219340
mid,72,41.00,left,1474467441.741092
low,111,60.50,right,1474467443.207376
low,51,30.50,right,1474467444.878680
high,41,25.50,left,1474467446.345776
low,70,40.00,right,1474467447.742799
mid,6,8.00,left,1474467449.224591
high,115,62.50,right,1474467450.623663
mid,0,5.00,left,1474467452.078852
low,94,52.00,right,1474467453.572109
high,29,19.50,left,1474467455.107123
mid,105,57.50,right,1474467456.491879
high,94,52.00,right,1474467458.013591
low,75,42.50,right,1474467459.547581
low,82,46.00,left,1474467461.150664
low,58,34.00,right,1474467462.781943
mid,19,14.50,left,1474467464.221111
mid,103,56.50,right,1474467465.646863
mid,39,24.50,left,1474467467.155082
high,74,42.00,right,1474467468.513461
high,42,26.00,left,1474467469.939669
high,7,8.50,left,1474467471.486484
low,56,33.00,right,1474467473.143536
high,8,9.00,left,1474467474.471792
mid,89,49.50,left,1474467476.008299
low,9,9.50,left,1474467477.680969
low,85,47.50,right,1474467479.064751
low,55,32.50,left,1474467480.557522
mid,43,26.50,left,1474467482.063163
mid,96,53.00,right,1474467483.501860
high,64,37.00,left,1474467485.009013
mid,54,32.00,right,1474467486.366065
high,118,64.00,right,1474467488.023464
low,67,38.50,left,1474467489.805619
mid,41,25.50,left,1474467491.325536
high,113,61.50,right,1474467492.644191
high,110,60.00,right,1474467494.096863
high,22,16.00,left,1474467495.495992
mid,100,55.00,right,1474467496.880089
high,44,27.00,left,1474467498.458199
low,3,6.50,left,1474467500.089407
mid,67,38.50,right,1474467501.475591
low,31,20.50,left,1474467503.011171
low,13,11.50,left,1474467504.545923
low,106,58.00,left,1474467506.094450
high,61,35.50,left,1474467507.767826
high,79,44.50,right,1474467509.193578
mid,4,7.00,left,1474467510.783048
mid,16,13.00,left,1474467512.249907
low,34,22.00,left,1474467513.796217
mid,86,48.00,right,1474467515.167710
mid,112,61.00,right,1474467516.729755
mid,24,17.00,left,1474467518.169643
high,117,63.50,right,1474467519.650373
high,87,48.50,left,1474467521.172729
low,4,7.00,left,1474467522.734474
low,30,20.00,left,1474467524.159679
mid,87,48.50,right,1474467525.666333
high,53,31.50,right,1474467527.159916
high,50,30.00,left,1474467528.666870
low,105,57.50,right,1474467529.968649
low,59,34.50,left,1474467531.460425
low,100,55.00,right,1474467533.146237
high,98,54.00,right,1474467534.572146
high,95,52.50,right,1474467535.995658
high,54,32.00,right,1474467537.449488
low,15,12.50,left,1474467538.972137
high,12,11.00,left,1474467540.426351
mid,27,18.50,left,1474467542.017019
mid,79,44.50,right,1474467543.359275
mid,116,63.00,right,1474467544.853315
mid,59,34.50,left,1474467546.415801
low,35,22.50,left,1474467547.966925
low,24,17.00,left,1474467549.446214
low,11,10.50,left,1474467551.022456
mid,114,62.00,right,1474467552.559808
mid,2,6.00,left,1474467554.027124
high,57,33.50,right,1474467555.466152
high,18,14.00,left,1474467556.918603
low,81,45.50,right,1474467558.371973
mid,75,42.50,left,1474467559.921576
low,12,11.00,right,1474467561.416321
mid,5,7.50,left,1474467562.882471
high,105,57.50,right,1474467564.403266
high,96,53.00,right,1474467566.005742
low,89,49.50,right,1474467567.512646
high,72,41.00,right,1474467569.019108
low,110,60.00,right,1474467570.663997
mid,101,55.50,right,1474467572.088723
high,60,35.00,left,1474467573.624829
low,16,13.00,right,1474467575.157933
mid,14,12.00,left,1474467576.651959
mid,70,40.00,right,1474467578.035899
low,80,45.00,right,1474467579.735158
high,103,56.50,right,1474467581.133370
high,78,44.00,right,1474467582.436113
mid,91,50.50,right,1474467584.040473
high,10,10.00,left,1474467585.575177
low,88,49.00,left,1474467587.097068
high,100,55.00,right,1474467588.675761
mid,26,18.00,left,1474467590.114401
high,114,62.00,right,1474467591.581296
low,78,44.00,left,1474467593.115525
low,101,55.50,right,1474467594.581138
mid,106,58.00,left,1474467596.102987
high,43,26.50,left,1474467597.678138
mid,69,39.50,left,1474467599.131505
