object,stimulus,angle,response,time
mid,110,60.00,left,1478784010.447202
low,70,40.00,right,1478784011.984588
low,60,35.00,right,1478784013.318144
high,105,57.50,left,1478784014.733166
low,34,22.00,right,1478784016.543679
mid,69,39.50,right,1478784018.327558
high,46,28.00,left,1478784019.593689
high,88,49.00,left,1478784020.696885
mid,23,16.50,left,1478784022.370434
low,14,12.00,right,1478784023.813868
mid,71,40.50,left,1478784025.379651
high,8,9.00,left,1478784026.645261
mid,60,35.00,right,1478784028.578188
high,118,64.00,left,1478784029.870872
mid,90,50.00,left,1478784031.422983
low,23,16.50,right,1478784032.933994
mid,85,47.50,left,1478784034.676305
high,83,46.50,left,1478784035.806044
high,45,27.50,left,1478784037.574639
low,114,62.00,left,1478784039.140363
low,45,27.50,left,1478784040.978247
high,29,19.50,left,1478784042.270852
low,110,60.00,left,1478784044.408030
mid,17,13.50,right,1478784045.714556
high,49,29.50,left,1478784046.884878
high,119,64.50,left,1478784048.286618
low,86,48.00,right,1478784050.001581
mid,29,19.50,left,1478784051.199797
mid,67,38.50,left,1478784052.533563
mid,98,54.00,left,1478784054.058037
low,20,15.00,right,1478784055.705244
high,20,15.00,left,1478784057.106944
high,26,18.00,left,1478784058.562638
low,25,17.50,right,1478784060.331354
mid,112,61.00,left,1478784061.611452
low,19,14.50,right,1478784063.272001
high,41,25.50,left,1478784064.604711
high,115,62.50,left,1478784066.238644
low,48,29.00,right,1478784067.722245
mid,48,29.00,left,1478784069.355534
low,77,43.50,left,1478784070.553041
mid,65,37.50,left,1478784072.158807
high,65,37.50,left,1478784073.356616
mid,44,27.00,left,1478784075.098963
low,4,7.00,right,1478784076.527461
high,79,44.50,left,1478784078.024999
mid,105,57.50,left,1478784079.386021
low,96,53.00,left,1478784080.801218
high,56,33.00,right,1478784082.747452
high,52,31.00,left,1478784084.067549
low,36,23.00,right,1478784085.510876
mid,94,52.00,left,1478784087.157563
high,2,6.00,left,1478784088.681692
low,69,39.50,left,1478784090.071037
