object,stimulus,angle,response,time
high,80,45.00,right,1472027803.940939
high,40,25.00,left,1472027812.501523
low,119,64.50,right,1472027813.955267
low,66,38.00,right,1472027815.394843
mid,0,5.00,left,1472027816.942875
low,29,19.50,left,1472027818.425026
high,19,14.50,left,1472027819.877626
mid,116,63.00,right,1472027821.467366
mid,110,60.00,right,1472027823.000459
mid,62,36.00,left,1472027824.660855
low,6,8.00,left,1472027826.114400
high,110,60.00,right,1472027827.570240
mid,117,63.50,right,1472027829.064894
low,16,13.00,left,1472027830.711605
low,54,32.00,right,1472027832.193389
high,72,41.00,right,1472027833.646520
high,23,16.50,left,1472027835.195532
high,50,30.00,left,1472027836.577760
mid,65,37.50,right,1472027838.072843
low,68,39.00,right,1472027839.567043
mid,84,47.00,right,1472027841.020053
low,114,62.00,right,1472027842.635807
mid,105,57.50,right,1472027844.075064
high,57,33.50,right,1472027845.761585
low,50,30.00,right,1472027847.214350
low,30,20.00,left,1472027848.750768
mid,35,22.50,left,1472027850.300094
high,18,14.00,left,1472027851.780153
mid,93,51.50,left,1472027853.342791
mid,67,38.50,right,1472027854.917577
high,61,35.50,right,1472027856.426608
high,98,54.00,right,1472027857.893892
low,21,15.50,left,1472027859.401639
low,4,7.00,left,1472027860.882429
high,47,28.50,right,1472027862.237538
mid,24,17.00,left,1472027863.636752
low,36,23.00,right,1472027865.129194
high,89,49.50,right,1472027866.720046
high,109,59.50,right,1472027868.062669
low,111,60.50,right,1472027869.720667
low,17,13.50,left,1472027871.241696
mid,100,55.00,right,1472027872.735733
mid,32,21.00,left,1472027874.270826
low,73,41.50,right,1472027875.763589
high,8,9.00,left,1472027877.217539
mid,86,48.00,right,1472027878.765895
high,103,56.50,right,1472027880.205115
mid,37,23.50,right,1472027881.713854
low,62,36.00,left,1472027883.181124
high,2,6.00,left,1472027884.757226
low,105,57.50,right,1472027886.222857
high,82,46.00,right,1472027887.662277
mid,14,12.00,left,1472027889.170245
low,106,58.00,right,1472027890.664604
high,7,8.50,left,1472027892.282424
mid,85,47.50,right,1472027893.653766
mid,88,49.00,right,1472027895.161985
mid,96,53.00,right,1472027896.518835
high,12,11.00,left,1472027898.150325
low,1,5.50,left,1472027899.657304
low,55,32.50,right,1472027901.178522
mid,74,42.00,right,1472027902.603613
high,25,17.50,left,1472027904.015637
high,22,16.00,left,1472027905.441088
low,41,25.50,left,1472027906.879312
low,44,27.00,right,1472027908.497124
low,67,38.50,right,1472027909.854787
mid,94,52.00,right,1472027911.239839
mid,36,23.00,right,1472027912.939380
mid,95,52.50,right,1472027914.309407
high,101,55.50,right,1472027915.761868
high,92,51.00,right,1472027917.201554
mid,41,25.50,left,1472027918.681519
mid,17,13.50,left,1472027920.177067
high,107,58.50,right,1472027921.560897
high,53,31.50,right,1472027923.153333
low,92,51.00,right,1472027924.510465
low,88,49.00,right,1472027925.909091
mid,75,42.50,right,1472027927.375384
low,2,6.00,left,1472027928.951452
high,36,23.00,left,1472027930.334662
mid,40,25.00,left,1472027931.789333
low,98,54.00,right,1472027933.269211
high,54,32.00,right,1472027934.832866
low,93,51.50,right,1472027936.231152
high,46,28.00,right,1472027937.903774
low,115,62.50,right,1472027939.275092
mid,61,35.50,right,1472027940.768855
high,14,12.00,left,1472027942.427907
high,77,43.50,right,1472027943.634049
mid,55,32.50,right,1472027945.059396
high,114,62.00,right,1472027946.486026
mid,89,49.50,right,1472027947.899792
low,101,55.50,right,1472027949.352920
mid,68,39.00,left,1472027950.847620
low,70,40.00,right,1472027952.192215
low,27,18.50,left,1472027953.796514
mid,10,10.00,left,1472027955.127637
high,5,7.50,left,1472027956.511676
low,43,26.50,left,1472027958.170105
mid,80,45.00,right,1472027959.607471
mid,23,16.50,left,1472027961.088248
high,83,46.50,right,1472027962.636443
mid,112,61.00,right,1472027964.159006
high,43,26.50,left,1472027965.612322
low,39,24.50,right,1472027967.080203
high,15,12.50,right,1472027968.601657
low,77,43.50,right,1472027970.138655
low,26,18.00,right,1472027971.659236
mid,13,11.50,left,1472027973.030509
mid,29,19.50,left,1472027974.525632
high,81,45.50,right,1472027976.186149
high,73,41.50,right,1472027977.748540
mid,56,33.00,right,1472027979.201584
low,58,34.00,right,1472027980.626681
high,79,44.50,right,1472027982.162826
low,35,22.50,left,1472027983.847522
low,5,7.50,right,1472027985.217838
mid,69,39.50,right,1472027986.684188
high,44,27.00,right,1472027988.260913
low,71,40.50,right,1472028022.105252
mid,18,14.00,right,1472028023.545556
high,104,57.00,right,1472028024.944706
high,38,24.00,left,1472028026.357249
low,34,22.00,left,1472028027.825097
high,11,10.50,left,1472028029.346707
mid,103,56.50,right,1472028030.841207
low,12,11.00,left,1472028032.281371
low,38,24.00,left,1472028033.912452
high,13,11.50,left,1472028035.311334
mid,78,44.00,right,1472028036.875648
mid,16,13.00,left,1472028038.218235
mid,47,28.50,left,1472028039.671013
mid,97,53.50,right,1472028041.301073
high,21,15.50,left,1472028042.781571
high,3,6.50,left,1472028044.207332
low,47,28.50,left,1472028045.700958
mid,66,38.00,right,1472028047.223352
mid,49,29.50,right,1472028048.839293
high,93,51.50,right,1472028050.305616
low,113,61.50,right,1472028051.882154
low,32,21.00,left,1472028053.321198
low,94,52.00,right,1472028054.787949
high,66,38.00,left,1472028056.227138
high,30,20.00,left,1472028057.776286
mid,57,33.50,right,1472028059.461119
high,90,50.00,right,1472028060.792043
low,103,56.50,right,1472028062.257815
high,45,27.50,left,1472028063.917005
