object,obj.idx,table,tab.idx,time
NA,0,hor,24,1479213237.805764
NA,0,hor,87,1479213239.291649
NA,0,hor,3,1479213240.880853
NA,0,hor,98,1479213242.470588
NA,0,hor,16,1479213244.023697
NA,0,hor,116,1479213245.448067
NA,0,hor,52,1479213246.838625
NA,0,hor,88,1479213248.395181
NA,0,hor,103,1479213249.916874
NA,0,hor,118,1479213251.376980
NA,0,hor,46,1479213252.830966
NA,0,hor,112,1479213254.222962
NA,0,hor,7,1479213255.678999
NA,0,hor,61,1479213257.238583
NA,0,hor,28,1479213258.758896
NA,0,hor,25,1479213260.215240
NA,0,hor,89,1479213261.805583
NA,0,hor,104,1479213263.295639
NA,0,hor,31,1479213264.816296
NA,0,hor,74,1479213266.242249
NA,0,hor,11,1479213267.698705
NA,0,hor,19,1479213269.121358
NA,0,hor,59,1479213270.579337
NA,0,hor,8,1479213272.100611
NA,0,hor,39,1479213273.489607
NA,0,hor,51,1479213275.048135
NA,0,hor,105,1479213276.439739
NA,0,hor,1,1479213277.894140
NA,0,hor,58,1479213279.352408
NA,0,hor,37,1479213280.907795
NA,0,hor,54,1479213282.396449
NA,0,hor,90,1479213283.788611
NA,0,hor,15,1479213285.378899
NA,0,hor,30,1479213286.868610
NA,0,hor,44,1479213288.356749
NA,0,hor,71,1479213289.749629
NA,0,hor,45,1479213291.174994
NA,0,hor,26,1479213292.600296
NA,0,hor,82,1479213294.121720
NA,0,hor,47,1479213295.711308
NA,0,hor,97,1479213297.332017
NA,0,hor,0,1479213298.787869
NA,0,hor,117,1479213300.244117
NA,0,hor,38,1479213301.828904
NA,0,hor,99,1479213303.383728
NA,0,hor,29,1479213304.807437
NA,0,hor,106,1479213306.397276
NA,0,hor,115,1479213307.982800
NA,0,hor,22,1479213309.439217
NA,0,hor,55,1479213310.895444
NA,0,hor,86,1479213312.481819
NA,0,hor,75,1479213313.939937
NA,0,hor,43,1479213315.496289
NA,0,hor,12,1479213316.984569
NA,0,hor,5,1479213318.574863
NA,0,hor,35,1479213320.164209
NA,0,hor,65,1479213321.620027
NA,0,hor,20,1479213323.109455
NA,0,hor,34,1479213324.596297
NA,0,hor,10,1479213325.988491
NA,0,hor,70,1479213327.515458
NA,0,hor,14,1479213328.938193
NA,0,hor,67,1479213330.521632
NA,0,hor,94,1479213332.076541
NA,0,hor,109,1479213333.565150
NA,0,hor,102,1479213335.150472
NA,0,hor,21,1479213336.673594
NA,0,hor,64,1479213338.260379
NA,0,hor,78,1479213339.745827
NA,0,hor,17,1479213341.172912
NA,0,hor,113,1479213342.797002
NA,0,hor,93,1479213344.187703
NA,0,hor,13,1479213345.675602
NA,0,hor,63,1479213347.102299
NA,0,hor,68,1479213348.490070
NA,0,hor,40,1479213350.047341
NA,0,hor,110,1479213351.636774
NA,0,hor,53,1479213353.091488
NA,0,hor,92,1479213354.515135
NA,0,hor,73,1479213356.069429
NA,0,hor,62,1479213357.527964
NA,0,hor,101,1479213358.985169
NA,0,hor,111,1479213360.443250
NA,0,hor,9,1479213361.830369
NA,0,hor,33,1479213363.255877
NA,0,hor,80,1479213364.780935
NA,0,hor,91,1479213366.309129
NA,0,hor,60,1479213367.727389
NA,0,hor,6,1479213369.315287
NA,0,hor,49,1479213370.774881
NA,0,hor,27,1479213372.327300
NA,0,hor,81,1479213373.817101
NA,0,hor,84,1479213375.240951
NA,0,hor,50,1479213376.795741
NA,0,hor,4,1479213378.385935
NA,0,hor,72,1479213379.809765
NA,0,hor,77,1479213381.230874
NA,0,hor,2,1479213382.852157
NA,0,hor,48,1479213384.376823
NA,0,hor,36,1479213385.961734
NA,0,hor,57,1479213387.516588
NA,0,hor,56,1479213389.103561
NA,0,hor,85,1479213390.493357
NA,0,hor,69,1479213391.982674
NA,0,hor,119,1479213393.376722
NA,0,hor,76,1479213394.963280
NA,0,hor,32,1479213396.483006
NA,0,hor,18,1479213398.070405
NA,0,hor,41,1479213399.658901
NA,0,hor,107,1479213401.245871
NA,0,hor,79,1479213402.666640
NA,0,hor,83,1479213404.092156
NA,0,hor,108,1479213405.681100
NA,0,hor,114,1479213407.167841
NA,0,hor,95,1479213408.722186
NA,0,hor,66,1479213410.115390
NA,0,hor,100,1479213411.542876
NA,0,hor,23,1479213412.995592
NA,0,hor,42,1479213414.392335
NA,0,hor,96,1479213415.917265
