object,stimulus,angle,response,time
low,103,56.50,right,1478767330.392465
high,76,43.00,right,1478767331.902537
low,61,35.50,left,1478767333.630962
low,36,23.00,left,1478767334.950967
low,60,35.00,left,1478767336.502822
mid,74,42.00,right,1478767337.973011
mid,62,36.00,right,1478767339.551497
mid,87,48.50,right,1478767341.009021
mid,20,15.00,left,1478767342.315472
high,84,47.00,right,1478767343.948409
high,54,32.00,right,1478767345.486884
high,85,47.50,right,1478767346.970303
high,47,28.50,left,1478767348.398852
low,26,18.00,left,1478767349.691915
low,1,5.50,left,1478767351.311366
mid,81,45.50,right,1478767352.931622
mid,4,7.00,left,1478767354.346653
mid,51,30.50,right,1478767355.830161
low,90,50.00,right,1478767357.314379
high,5,7.50,left,1478767358.716916
low,87,48.50,right,1478767360.104409
mid,9,9.50,left,1478767361.737323
high,41,25.50,right,1478767362.975294
high,89,49.50,right,1478767364.580594
low,47,28.50,left,1478767366.079462
mid,64,37.00,right,1478767367.480796
high,111,60.50,right,1478767369.032206
low,109,59.50,right,1478767370.338724
high,112,61.00,right,1478767371.917921
high,117,63.50,right,1478767373.441456
low,15,12.50,left,1478767374.980259
mid,39,24.50,right,1478767376.314385
mid,102,56.00,right,1478767378.097768
low,43,26.50,left,1478767379.621891
mid,103,56.50,right,1478767380.956060
high,19,14.50,left,1478767382.535194
mid,56,33.00,right,1478767383.868379
mid,108,59.00,right,1478767385.542261
low,40,25.00,left,1478767386.876900
high,2,6.00,left,1478767388.469488
high,12,11.00,left,1478767390.034333
low,91,50.50,right,1478767391.300405
high,35,22.50,left,1478767392.907031
mid,57,33.50,right,1478767394.445784
high,18,14.00,left,1478767395.956840
low,85,47.50,right,1478767397.400188
low,66,38.00,left,1478767398.829123
mid,55,32.50,right,1478767400.422602
mid,50,30.00,left,1478767401.797914
mid,77,43.50,right,1478767403.581122
high,3,6.50,left,1478767405.092267
mid,115,62.50,right,1478767406.602801
low,5,7.50,left,1478767408.045775
high,91,50.50,right,1478767409.338723
low,105,57.50,right,1478767410.876915
low,104,57.00,right,1478767412.755419
high,104,57.00,right,1478767413.912054
high,24,17.00,left,1478767415.708660
mid,93,51.50,right,1478767417.002098
low,6,8.00,left,1478767418.609021
low,41,25.50,right,1478767419.861004
low,7,8.50,left,1478767421.466931
high,67,38.50,right,1478767423.100955
high,33,21.50,left,1478767424.815429
high,25,17.50,right,1478767425.985292
mid,61,35.50,left,1478767427.373124
low,63,36.50,right,1478767428.992122
mid,42,26.00,left,1478767430.475722
mid,43,26.50,right,1478767432.258940
mid,48,29.00,right,1478767433.729658
low,107,58.50,right,1478767434.954518
high,83,46.50,right,1478767436.574357
high,97,53.50,right,1478767438.112518
low,76,43.00,right,1478767439.596487
mid,16,13.00,left,1478767441.352052
high,17,13.50,left,1478767442.618368
mid,31,20.50,left,1478767444.061315
low,50,30.00,left,1478767445.695214
mid,104,57.00,right,1478767447.028225
mid,76,43.00,right,1478767448.661437
high,78,44.00,right,1478767450.118126
low,108,59.00,right,1478767451.684298
low,42,26.00,left,1478767453.139947
high,90,50.00,right,1478767454.704586
mid,18,14.00,left,1478767456.174271
high,52,31.00,right,1478767457.780844
mid,22,16.00,left,1478767459.278449
low,99,54.50,right,1478767460.748689
low,35,22.50,left,1478767462.422432
high,113,61.50,right,1478767463.661103
low,83,46.50,left,1478767465.389647
high,15,12.50,left,1478767467.010679
high,99,54.50,right,1478767468.576284
low,79,44.50,left,1478767470.346500
mid,96,53.00,right,1478767471.557518
mid,25,17.50,left,1478767473.068412
high,119,64.50,right,1478767474.457139
mid,99,54.50,right,1478767475.804268
mid,13,11.50,left,1478767477.342019
low,62,36.00,right,1478767479.071100
low,30,20.00,left,1478767480.377768
mid,36,23.00,left,1478767482.487574
low,73,41.50,right,1478767483.521583
high,55,32.50,right,1478767484.868221
high,81,45.50,right,1478767486.638166
high,21,15.50,left,1478767488.108145
mid,90,50.00,right,1478767489.904877
low,64,37.00,right,1478767490.857458
low,70,40.00,left,1478767492.368306
mid,91,50.50,right,1478767494.029150
low,48,29.00,right,1478767495.376829
low,49,29.50,left,1478767496.888022
high,51,30.50,right,1478767498.671799
mid,40,25.00,left,1478767499.977857
mid,66,38.00,right,1478767501.377995
high,16,13.00,left,1478767502.928699
mid,33,21.50,left,1478767504.480763
low,78,44.00,right,1478767505.991282
high,86,48.00,right,1478767507.189242
high,36,23.00,left,1478767508.795688
low,33,21.50,right,1478767542.630618
high,0,5.00,left,1478767544.073768
mid,3,6.50,left,1478767545.543739
low,118,64.00,right,1478767547.000462
high,116,63.00,right,1478767548.443301
low,0,5.00,left,1478767550.185525
high,107,58.50,right,1478767551.451768
mid,78,44.00,left,1478767552.758159
high,27,18.50,left,1478767554.282979
mid,26,18.00,left,1478767555.644357
low,96,53.00,right,1478767557.209000
mid,63,36.50,right,1478767558.638134
mid,69,39.50,right,1478767560.162981
low,32,21.00,left,1478767561.659899
