stimulus,angle,response,time
84,12.00,right,1472214470.344386
23,-18.50,left,1472214478.217462
93,16.50,right,1472214479.754516
20,-20.00,left,1472214481.210752
8,-26.00,left,1472214482.718822
69,4.50,right,1472214484.159042
98,19.00,right,1472214485.639743
42,-9.00,left,1472214487.134423
48,-6.00,left,1472214488.696818
76,8.00,right,1472214490.122175
11,-24.50,left,1472214491.521130
19,-20.50,left,1472214493.180871
47,-6.50,right,1472214494.719290
37,-11.50,left,1472214496.199248
70,5.00,right,1472214497.585437
34,-13.00,left,1472214498.970507
97,18.50,right,1472214500.615105
57,-1.50,left,1472214502.081977
85,12.50,right,1472214503.643479
51,-4.50,left,1472214505.125319
80,10.00,right,1472214506.579495
60,0.00,right,1472214508.101032
46,-7.00,left,1472214509.595394
10,-25.00,left,1472214511.076030
116,28.00,right,1472214512.556673
100,20.00,right,1472214513.981774
53,-3.50,left,1472214515.449587
41,-9.50,left,1472214517.052762
89,14.50,right,1472214518.479991
9,-25.50,left,1472214519.975377
117,28.50,right,1472214521.539436
13,-23.50,left,1472214523.032625
49,-5.50,left,1472214524.527698
45,-7.50,left,1472214526.184718
103,21.50,right,1472214527.691484
81,10.50,right,1472214529.225494
68,4.00,right,1472214530.828733
58,-1.00,right,1472214532.212577
79,9.50,right,1472214533.555709
66,3.00,right,1472214534.951989
78,9.00,right,1472214536.460655
18,-21.00,left,1472214537.997593
108,24.00,right,1472214539.449307
43,-8.50,left,1472214541.163194
50,-5.00,left,1472214542.520093
71,5.50,right,1472214543.943123
33,-13.50,left,1472214545.545392
95,17.50,right,1472214546.983747
54,-3.00,right,1472214548.764337
110,25.00,right,1472214549.970245
14,-23.00,left,1472214551.354678
28,-16.00,left,1472214552.945679
32,-14.00,left,1472214554.356880
62,1.00,right,1472214555.905904
82,11.00,right,1472214557.236590
109,24.50,right,1472214558.797214
30,-15.00,left,1472214560.359899
35,-12.50,left,1472214561.745624
44,-8.00,left,1472214563.130170
112,26.00,right,1472214564.653121
114,27.00,right,1472214566.216002
29,-15.50,left,1472214567.753748
92,16.00,right,1472214569.301647
38,-11.00,left,1472214570.782264
63,1.50,right,1472214572.399712
72,6.00,right,1472214573.702827
83,11.50,right,1472214575.239007
61,0.50,right,1472214576.882704
73,6.50,right,1472214578.253101
88,14.00,right,1472214579.678166
6,-27.00,left,1472214581.117383
59,-0.50,right,1472214582.665447
4,-28.00,left,1472214584.174356
0,-30.00,left,1472214585.696095
15,-22.50,left,1472214587.147929
17,-21.50,left,1472214588.627706
115,27.50,right,1472214589.985163
39,-10.50,left,1472214591.601154
106,23.00,right,1472214592.903106
1,-29.50,left,1472214594.455070
74,7.00,right,1472214596.196802
12,-24.00,left,1472214597.652283
90,15.00,right,1472214599.078124
75,7.50,right,1472214600.448962
96,18.00,right,1472214601.999461
105,22.50,right,1472214603.436984
7,-26.50,left,1472214604.988966
56,-2.00,right,1472214606.484017
55,-2.50,left,1472214608.144898
21,-19.50,left,1472214609.516618
36,-12.00,left,1472214610.983125
22,-19.00,left,1472214612.284456
119,29.50,right,1472214613.780104
87,13.50,right,1472214615.437761
25,-17.50,left,1472214616.865244
52,-4.00,left,1472214618.278087
107,23.50,right,1472214619.703579
65,2.50,right,1472214621.333021
101,20.50,right,1472214622.758031
113,26.50,right,1472214624.129951
3,-28.50,left,1472214625.570585
31,-14.50,left,1472214627.063999
26,-17.00,left,1472214628.571175
102,21.00,right,1472214630.037542
24,-18.00,left,1472214631.516666
99,19.50,right,1472214632.968673
67,3.50,right,1472214634.449478
16,-22.00,left,1472214635.968876
77,8.50,right,1472214637.448498
104,22.00,right,1472214638.996133
2,-29.00,left,1472214640.421715
64,2.00,right,1472214641.942397
94,17.00,right,1472214643.478283
40,-10.00,left,1472214644.931035
5,-27.50,left,1472214646.426211
86,13.00,right,1472214647.880979
111,25.50,right,1472214649.349310
91,15.50,right,1472214650.828849
27,-16.50,left,1472214652.527788
118,29.00,right,1472214654.034154
