object,stimulus,angle,response,time
low,112,61.00,right,1474460611.813485
mid,33,21.50,left,1474460613.334172
high,117,63.50,right,1474460614.772688
high,70,40.00,right,1474460616.309606
high,89,49.50,right,1474460617.611056
high,41,25.50,right,1474460619.159799
mid,57,33.50,right,1474460620.723911
mid,1,5.50,left,1474460622.137112
low,106,58.00,right,1474460623.702977
low,45,27.50,right,1474460625.307755
mid,42,26.00,left,1474460627.144269
low,26,18.00,left,1474460628.240060
low,40,25.00,left,1474460629.884846
low,119,64.50,right,1474460631.145632
mid,85,47.50,right,1474460632.680869
low,7,8.50,left,1474460634.448960
high,27,18.50,left,1474460635.669676
mid,61,35.50,right,1474460637.381886
high,50,30.00,right,1474460639.071163
high,69,39.50,right,1474460640.318357
mid,60,35.00,right,1474460641.798759
high,85,47.50,right,1474460643.292317
low,101,55.50,right,1474460644.621666
mid,11,10.50,left,1474460646.034025
low,23,16.50,left,1474460647.432322
high,30,20.00,left,1474460648.926442
high,66,38.00,right,1474460650.462565
mid,39,24.50,right,1474460652.053171
mid,65,37.50,right,1474460653.549020
high,94,52.00,right,1474460654.961005
low,53,31.50,right,1474460656.359655
low,87,48.50,right,1474460657.978151
mid,84,47.00,right,1474460659.565850
mid,35,22.50,left,1474460661.032211
high,15,12.50,left,1474460662.730031
low,82,46.00,right,1474460664.154733
mid,54,32.00,right,1474460665.921620
high,64,37.00,right,1474460667.293115
high,77,43.50,right,1474460668.829511
high,46,28.00,left,1474460670.515882
mid,108,59.00,right,1474460671.926366
mid,3,6.50,left,1474460673.516217
low,37,23.50,left,1474460675.243271
low,16,13.00,left,1474460676.449747
low,116,63.00,right,1474460677.888689
mid,114,62.00,right,1474460679.355657
high,14,12.00,left,1474460680.754957
low,47,28.50,right,1474460682.535892
high,115,62.50,right,1474460683.755709
low,100,55.00,right,1474460685.372837
high,7,8.50,left,1474460686.920886
mid,117,63.50,right,1474460688.385582
high,9,9.50,left,1474460689.879978
low,79,44.50,right,1474460691.387450
low,63,36.50,right,1474460692.827730
low,84,47.00,right,1474460694.225517
mid,5,7.50,left,1474460695.652159
mid,93,51.50,right,1474460697.339224
high,81,45.50,right,1474460698.666655
mid,87,48.50,right,1474460700.078647
low,96,53.00,right,1474460701.423090
mid,4,7.00,left,1474460703.206943
high,103,56.50,right,1474460704.593141
high,19,14.50,left,1474460706.197178
low,28,19.00,left,1474460707.597746
mid,66,38.00,right,1474460709.037681
low,31,20.50,left,1474460710.602609
low,24,17.00,left,1474460712.123630
mid,40,25.00,left,1474460713.658048
high,18,14.00,left,1474460715.110056
high,49,29.50,left,1474460716.480744
mid,119,64.50,right,1474460718.001808
mid,49,29.50,right,1474460719.454522
low,94,52.00,right,1474460721.016108
high,37,23.50,left,1474460722.566658
high,59,34.50,left,1474460723.921929
high,45,27.50,right,1474460725.430730
mid,75,42.50,right,1474460727.007981
low,35,22.50,left,1474460728.666235
low,1,5.50,left,1474460729.994593
low,64,37.00,right,1474460731.449870
high,57,33.50,right,1474460732.985039
mid,25,17.50,left,1474460734.439815
mid,59,34.50,right,1474460735.921287
low,107,58.50,right,1474460737.525080
mid,107,58.50,right,1474460739.045045
mid,71,40.50,right,1474460740.496749
high,22,16.00,left,1474460742.318477
low,115,62.50,right,1474460743.674555
mid,45,27.50,right,1474460745.113499
high,114,62.00,right,1474460746.609413
low,77,43.50,right,1474460748.160300
mid,68,39.00,right,1474460749.860473
low,62,36.00,right,1474460751.190700
high,25,17.50,left,1474460752.765983
high,55,32.50,left,1474460754.135486
low,108,59.00,right,1474460755.601004
low,34,22.00,right,1474460756.986078
high,58,34.00,right,1474460758.948170
mid,10,10.00,left,1474460760.002508
mid,22,16.00,left,1474460761.619164
high,56,33.00,right,1474460763.099471
low,65,37.50,right,1474460764.621438
mid,55,32.50,right,1474460766.362721
high,53,31.50,right,1474460767.625851
high,1,5.50,left,1474460769.448267
mid,21,15.50,left,1474460770.819353
low,69,39.50,right,1474460772.135089
low,13,11.50,left,1474460773.643227
high,52,31.00,left,1474460775.535959
high,116,63.00,right,1474460776.714417
mid,7,8.50,left,1474460778.209796
low,25,17.50,left,1474460779.893654
low,92,51.00,right,1474460781.180802
high,21,15.50,left,1474460782.633694
mid,113,61.50,right,1474460784.171328
mid,24,17.00,left,1474460785.789046
high,61,35.50,left,1474460787.256775
mid,110,60.00,right,1474460788.681101
low,54,32.00,left,1474460790.284233
mid,115,62.50,right,1474460823.804875
high,32,21.00,left,1474460825.202281
low,10,10.00,left,1474460826.653835
low,70,40.00,right,1474460828.038697
high,51,30.50,left,1474460830.011479
mid,9,9.50,left,1474460831.175790
mid,15,12.50,right,1474460832.793543
mid,94,52.00,right,1474460834.190316
high,118,64.00,right,1474460835.849821
low,66,38.00,right,1474460837.619192
low,12,11.00,left,1474460838.811898
high,98,54.00,right,1474460840.239802
high,13,11.50,left,1474460841.887496
low,80,45.00,right,1474460843.326776
high,96,53.00,right,1474460844.835177
mid,47,28.50,right,1474460846.317222
low,42,26.00,right,1474460847.935272
low,72,41.00,right,1474460849.347416
mid,16,13.00,left,1474460850.909106
mid,82,46.00,right,1474460852.678117
high,33,21.50,left,1474460854.298323
high,99,54.50,right,1474460855.547293
low,93,51.50,right,1474460856.944568
mid,37,23.50,left,1474460858.767216
high,60,35.00,left,1474460860.122970
low,67,38.50,right,1474460861.439293
high,47,28.50,left,1474460863.014778
mid,36,23.00,left,1474460864.672141
high,54,32.00,right,1474460866.371558
low,9,9.50,left,1474460867.714761
low,55,32.50,right,1474460869.305923
mid,53,31.50,right,1474460870.787384
low,102,56.00,right,1474460872.405110
high,29,19.50,left,1474460873.680461
mid,106,58.00,right,1474460875.147020
mid,29,19.50,left,1474460876.723153
low,73,41.50,right,1474460878.340044
high,72,41.00,right,1474460879.889905
mid,30,20.00,left,1474460881.316024
mid,44,27.00,left,1474460882.698456
low,109,59.50,right,1474460884.123061
high,95,52.50,right,1474460885.630588
high,40,25.00,right,1474460887.265246
low,32,21.00,left,1474460888.897116
mid,52,31.00,right,1474460890.501902
high,0,5.00,left,1474460891.695296
mid,63,36.50,right,1474460893.137538
low,11,10.50,left,1474460894.862969
low,6,8.00,left,1474460896.373121
high,38,24.00,left,1474460897.977892
high,92,51.00,right,1474460899.293219
low,50,30.00,right,1474460900.882676
low,39,24.50,right,1474460902.459601
low,78,44.00,right,1474460903.982543
high,82,46.00,right,1474460905.436903
mid,70,40.00,right,1474460906.835935
mid,89,49.50,right,1474460908.289899
mid,77,43.50,right,1474460909.925311
mid,88,49.00,right,1474460911.352007
high,76,43.00,right,1474460912.943315
mid,17,13.50,left,1474460914.245919
low,104,57.00,right,1474460915.670750
high,97,53.50,right,1474460917.260774
mid,83,46.50,right,1474460918.630902
mid,62,36.00,right,1474460920.124374
high,48,29.00,left,1474460921.823856
high,78,44.00,right,1474460923.222765
low,89,49.50,right,1474460924.551718
low,74,42.00,right,1474460926.182424
low,21,15.50,left,1474460927.896681
high,31,20.50,left,1474460929.296374
mid,23,16.50,left,1474460930.969323
mid,34,22.00,left,1474460932.314479
low,49,29.50,left,1474460933.698947
low,43,26.50,right,1474460935.290654
high,93,51.50,right,1474460936.881191
high,6,8.00,left,1474460938.321382
low,61,35.50,right,1474460939.789688
high,75,42.50,right,1474460941.419024
mid,46,28.00,right,1474460942.801993
high,10,10.00,left,1474460944.367775
mid,28,19.00,left,1474460945.943314
low,46,28.00,right,1474460947.465887
mid,51,30.50,right,1474460948.850164
mid,78,44.00,right,1474460950.275505
low,83,46.50,right,1474460952.001539
high,44,27.00,right,1474460953.275857
mid,100,55.00,right,1474460954.946528
low,86,48.00,right,1474460956.303088
mid,112,61.00,right,1474460957.741821
high,87,48.50,right,1474460959.220603
low,44,27.00,left,1474460960.961032
high,83,46.50,right,1474460962.414226
mid,74,42.00,right,1474460963.977113
low,29,19.50,left,1474460965.636750
