stimulus,angle,response,time
61,0.50,right,1474619643.731466
92,16.00,right,1474619650.784843
4,-28.00,left,1474619652.361572
50,-5.00,left,1474619653.858222
59,-0.50,right,1474619655.256356
54,-3.00,right,1474619656.738068
49,-5.50,right,1474619658.121531
86,13.00,right,1474619659.695457
83,11.50,right,1474619661.161866
71,5.50,right,1474619662.749691
5,-27.50,left,1474619664.502452
23,-18.50,right,1474619666.132024
32,-14.00,left,1474619667.585892
108,24.00,right,1474619668.845025
67,3.50,right,1474619670.421364
6,-27.00,left,1474619671.982828
60,0.00,right,1474619673.350666
58,-1.00,right,1474619674.926965
29,-15.50,left,1474619676.681597
78,9.00,right,1474619677.956985
12,-24.00,left,1474619679.518833
26,-17.00,left,1474619680.998925
42,-9.00,right,1474619682.587727
111,25.50,right,1474619683.998440
102,21.00,right,1474619685.507069
76,8.00,right,1474619686.971630
2,-29.00,left,1474619688.589456
52,-4.00,right,1474619690.151300
31,-14.50,right,1474619691.616561
101,20.50,right,1474619693.041846
95,17.50,right,1474619694.699413
15,-22.50,left,1474619696.111179
44,-8.00,right,1474619697.672390
35,-12.50,right,1474619699.564134
11,-24.50,left,1474619700.552243
56,-2.00,right,1474619702.018120
39,-10.50,right,1474619703.553393
70,5.00,right,1474619704.992071
79,9.50,right,1474619706.500400
13,-23.50,left,1474619708.076994
107,23.50,right,1474619709.379422
93,16.50,right,1474619710.847026
16,-22.00,left,1474619712.478164
75,7.50,right,1474619713.807231
72,6.00,right,1474619715.397096
3,-28.50,left,1474619716.834274
90,15.00,right,1474619718.219949
96,18.00,right,1474619719.672228
33,-13.50,right,1474619721.481616
113,26.50,right,1474619722.606219
27,-16.50,right,1474619724.414621
19,-20.50,right,1474619725.716082
89,14.50,right,1474619727.236423
87,13.50,right,1474619728.607365
36,-12.00,right,1474619730.443871
82,11.00,right,1474619731.868112
110,25.00,right,1474619733.347058
34,-13.00,left,1474619735.266584
69,4.50,right,1474619736.403653
25,-17.50,right,1474619738.308987
80,10.00,right,1474619739.418459
98,19.00,right,1474619740.884624
7,-26.50,left,1474619742.459871
51,-4.50,right,1474619743.925562
48,-6.00,right,1474619745.419713
41,-9.50,right,1474619746.899669
74,7.00,right,1474619748.337630
62,1.00,right,1474619749.830372
0,-30.00,left,1474619751.391604
47,-6.50,right,1474619752.817040
99,19.50,right,1474619754.323157
100,20.00,right,1474619755.748237
117,28.50,right,1474619757.337908
10,-25.00,left,1474619759.092812
97,18.50,right,1474619760.409857
94,17.00,right,1474619761.876689
40,-10.00,right,1474619763.604285
73,6.50,right,1474619764.988452
24,-18.00,right,1474619766.784425
91,15.50,right,1474619768.153421
116,28.00,right,1474619769.578928
22,-19.00,right,1474619771.225326
28,-16.00,right,1474619772.664474
115,27.50,right,1474619774.187671
18,-21.00,right,1474619775.861850
84,12.00,right,1474619777.109117
65,2.50,right,1474619778.617922
118,29.00,right,1474619779.963885
14,-23.00,right,1474619781.663000
112,26.00,right,1474619783.102325
103,21.50,right,1474619784.514413
17,-21.50,right,1474619786.118526
43,-8.50,right,1474619787.544322
119,29.50,right,1474619789.040955
109,24.50,right,1474619790.494816
114,27.00,right,1474619792.096971
104,22.00,right,1474619793.439580
38,-11.00,right,1474619795.032067
105,22.50,right,1474619796.471419
53,-3.50,right,1474619798.144093
46,-7.00,right,1474619799.530041
106,23.00,right,1474619801.176621
20,-20.00,left,1474619802.683735
45,-7.50,right,1474619804.052730
63,1.50,right,1474619805.438005
81,10.50,right,1474619807.014709
85,12.50,right,1474619808.440630
68,4.00,right,1474619810.030077
21,-19.50,right,1474619811.578838
8,-26.00,left,1474619813.086905
30,-15.00,left,1474619815.022119
9,-25.50,left,1474619816.214173
77,8.50,right,1474619817.610937
64,2.00,right,1474619819.036305
55,-2.50,right,1474619820.462040
1,-29.50,left,1474619822.066347
37,-11.50,right,1474619823.697883
66,3.00,right,1474619825.094493
88,14.00,right,1474619826.505957
57,-1.50,right,1474619827.986224
