object,stimulus,angle,response,time
high,89,49.50,right,1479227093.493534
high,9,9.50,left,1479227094.582972
high,48,29.00,left,1479227096.121334
high,10,10.00,left,1479227097.768798
high,119,64.50,right,1479227099.184545
high,62,36.00,right,1479227100.939788
high,26,18.00,left,1479227102.246236
high,60,35.00,right,1479227103.798648
high,75,42.50,right,1479227105.391469
high,42,26.00,right,1479227107.051574
high,13,11.50,left,1479227108.480986
high,108,59.00,right,1479227109.665326
high,79,44.50,right,1479227111.435047
high,43,26.50,right,1479227112.972599
high,105,57.50,right,1479227114.087948
high,3,6.50,left,1479227115.667240
high,17,13.50,left,1479227117.899145
high,74,42.00,right,1479227118.730372
high,66,38.00,right,1479227120.350408
high,7,8.50,left,1479227121.820516
high,64,37.00,right,1479227123.278107
high,86,48.00,right,1479227124.680330
high,36,23.00,right,1479227126.490673
high,103,56.50,right,1479227127.716593
high,51,30.50,right,1479227129.309772
high,78,44.00,right,1479227130.643373
high,12,11.00,left,1479227132.236299
high,50,30.00,right,1479227133.679378
high,22,16.00,right,1479227135.544714
high,58,34.00,right,1479227136.660422
high,11,10.50,left,1479227138.239612
high,35,22.50,right,1479227139.751128
high,114,62.00,right,1479227141.261378
high,95,52.50,right,1479227142.608768
high,44,27.00,right,1479227144.337422
high,73,41.50,right,1479227145.589565
high,0,5.00,left,1479227147.100464
high,118,64.00,right,1479227148.584890
high,67,38.50,right,1479227150.285784
high,71,40.50,right,1479227151.743103
high,96,53.00,right,1479227153.131451
high,31,20.50,left,1479227154.628657
high,23,16.50,right,1479227156.546905
high,2,6.00,left,1479227158.183448
high,77,43.50,right,1479227159.081223
high,46,28.00,right,1479227160.768738
high,98,54.00,right,1479227162.102428
high,57,33.50,right,1479227163.681702
high,107,58.50,right,1479227165.138025
high,92,51.00,right,1479227166.567031
high,116,63.00,right,1479227168.009831
high,19,14.50,right,1479227169.929223
high,25,17.50,left,1479227171.263338
high,37,23.50,left,1479227173.182932
high,45,27.50,left,1479227173.945351
high,24,17.00,left,1479227175.687137
high,80,45.00,right,1479227177.129660
high,99,54.50,right,1479227178.573071
high,29,19.50,left,1479227180.396454
high,39,24.50,left,1479227181.607879
high,54,32.00,left,1479227183.486858
high,47,28.50,left,1479227184.724808
high,33,21.50,left,1479227185.882030
high,38,24.00,left,1479227187.664702
high,88,49.00,right,1479227189.230140
high,65,37.50,right,1479227190.794663
high,90,50.00,right,1479227192.102024
high,52,31.00,right,1479227193.870095
high,112,61.00,right,1479227195.244221
high,56,33.00,right,1479227196.809770
high,27,18.50,right,1479227198.497897
high,55,32.50,right,1479227199.763645
high,61,35.50,right,1479227201.355803
high,117,63.50,right,1479227202.621663
high,93,51.50,right,1479227204.064729
high,102,56.00,right,1479227205.575639
high,106,58.00,right,1479227207.045133
high,70,40.00,right,1479227208.611155
high,109,59.50,right,1479227209.836477
high,63,36.50,right,1479227211.769372
high,81,45.50,right,1479227213.035526
high,41,25.50,right,1479227214.613868
high,1,5.50,left,1479227216.110415
high,28,19.00,left,1479227217.634809
high,83,46.50,right,1479227218.996237
high,85,47.50,right,1479227220.696766
high,100,55.00,right,1479227222.153367
high,32,21.00,right,1479227224.425688
high,4,7.00,left,1479227225.296851
high,104,57.00,right,1479227226.753150
high,115,62.50,right,1479227228.154998
high,21,15.50,left,1479227229.924056
high,69,39.50,right,1479227231.299027
high,72,41.00,right,1479227232.673765
high,40,25.00,right,1479227234.443659
high,87,48.50,right,1479227235.696387
high,53,31.50,right,1479227237.097677
high,84,47.00,right,1479227238.635390
high,14,12.00,left,1479227240.391956
high,111,60.50,right,1479227241.753017
high,76,43.00,right,1479227243.277969
high,101,55.50,right,1479227244.706951
high,110,60.00,right,1479227246.163162
high,59,34.50,right,1479227247.932090
high,5,7.50,left,1479227249.388113
high,94,52.00,right,1479227250.776292
high,113,61.50,right,1479227252.232820
high,91,50.50,right,1479227253.811691
high,8,9.00,left,1479227255.431403
high,68,39.00,right,1479227256.724219
high,15,12.50,left,1479227258.384644
high,6,8.00,left,1479227259.977783
high,20,15.00,left,1479227261.570180
high,82,46.00,right,1479227262.835436
high,34,22.00,left,1479227265.027056
high,18,14.00,left,1479227265.979874
high,49,29.50,left,1479227267.681909
high,16,13.00,left,1479227269.165917
high,30,20.00,left,1479227270.608404
high,97,53.50,right,1479227272.133771
