object,stimulus,angle,response,time
high,107,58.50,right,1467792216.463336
high,117,63.50,right,1467792217.928971
high,94,52.00,right,1467792219.463895
low,88,49.00,right,1467792221.025544
mid,20,15.00,left,1467792222.560459
low,33,21.50,left,1467792224.137076
high,82,46.00,right,1467792225.576143
mid,18,14.00,left,1467792227.038239
mid,30,20.00,left,1467792228.572848
mid,102,56.00,right,1467792230.065414
low,65,37.50,right,1467792231.588046
low,9,9.50,left,1467792233.068644
mid,66,38.00,right,1467792234.535616
mid,27,18.50,right,1467792236.193656
high,51,30.50,right,1467792237.455455
low,95,52.50,right,1467792239.018227
low,10,10.00,left,1467792240.567263
high,57,33.50,right,1467792241.994210
mid,78,44.00,right,1467792243.528789
low,55,32.50,left,1467792245.050212
high,52,31.00,right,1467792246.405987
mid,75,42.50,right,1467792247.940561
low,32,21.00,right,1467792249.488846
high,37,23.50,right,1467792250.967512
high,102,56.00,right,1467792252.460438
mid,54,32.00,right,1467792254.087920
high,49,29.50,right,1467792255.428251
low,118,64.00,right,1467792256.852056
low,58,34.00,left,1467792258.426164
low,22,16.00,left,1467792259.781688
mid,97,53.50,right,1467792261.286751
mid,21,15.50,left,1467792263.053272
high,106,58.00,right,1467792264.314432
high,78,44.00,right,1467792265.849986
low,43,26.50,left,1467792267.424392
mid,109,59.50,right,1467792268.861906
high,0,5.00,left,1467792270.394990
high,1,5.50,left,1467792271.928119
high,79,44.50,right,1467792273.393500
mid,101,55.50,right,1467792274.805571
low,67,38.50,right,1467792276.557522
mid,83,46.50,right,1467792277.955202
high,13,11.50,left,1467792279.450168
mid,76,43.00,right,1467792280.818723
mid,46,28.00,right,1467792282.363762
low,69,39.50,right,1467792283.936146
low,56,33.00,left,1467792285.691608
low,23,16.50,left,1467792286.801686
high,30,20.00,right,1467792288.267398
low,117,63.50,right,1467792289.694787
mid,69,39.50,left,1467792291.093211
mid,67,38.50,right,1467792292.628807
low,107,58.50,right,1467792294.216559
high,83,46.50,right,1467792295.709187
mid,79,44.50,right,1467792297.397549
high,4,7.00,left,1467792298.809939
mid,33,21.50,left,1467792300.304608
low,99,54.50,right,1467792301.868463
high,111,60.50,right,1467792303.373027
low,98,54.00,right,1467792304.990240
low,13,11.50,left,1467792306.345623
high,38,24.00,right,1467792307.865402
mid,34,22.00,right,1467792309.301489
low,57,33.50,right,1467792311.002511
high,104,57.00,right,1467792312.303078
high,11,10.50,left,1467792313.716216
mid,24,17.00,left,1467792315.263402
mid,103,56.50,right,1467792316.824767
mid,71,40.50,right,1467792318.643768
low,4,7.00,left,1467792319.959876
high,91,50.50,right,1467792321.453651
low,27,18.50,left,1467792323.209080
high,60,35.00,right,1467792324.579539
low,109,59.50,right,1467792326.113222
mid,45,27.50,right,1467792327.646653
low,72,41.00,right,1467792329.273872
low,53,31.50,left,1467792330.724544
mid,119,64.50,right,1467792332.064609
mid,41,25.50,left,1467792333.625455
high,23,16.50,left,1467792335.144943
high,54,32.00,right,1467792336.544094
mid,56,33.00,right,1467792338.203470
low,102,56.00,right,1467792339.548384
high,110,60.00,right,1467792341.030277
mid,29,19.50,left,1467792342.867775
mid,70,40.00,right,1467792343.881629
low,62,36.00,right,1467792345.592388
mid,31,20.50,left,1467792347.002820
high,7,8.50,left,1467792348.606274
low,5,7.50,left,1467792350.330352
mid,90,50.00,right,1467792351.728068
high,97,53.50,right,1467792353.137457
high,65,37.50,right,1467792354.574524
low,87,48.50,right,1467792356.202387
low,14,12.00,left,1467792357.788345
high,34,22.00,right,1467792359.168875
low,80,45.00,right,1467792360.782520
high,59,34.50,right,1467792362.108730
high,75,42.50,right,1467792363.560865
low,49,29.50,left,1467792365.192680
mid,65,37.50,right,1467792366.715438
high,116,63.00,right,1467792368.154178
mid,99,54.50,right,1467792369.747912
high,76,43.00,right,1467792371.420974
mid,91,50.50,right,1467792372.751666
low,91,50.50,right,1467792374.313656
mid,19,14.50,left,1467792375.791711
low,42,26.00,left,1467792377.145356
mid,3,6.50,left,1467792378.718072
high,40,25.00,right,1467792380.211243
mid,10,10.00,left,1467792381.637379
low,2,6.00,left,1467792383.035014
high,87,48.50,right,1467792384.474281
mid,106,58.00,right,1467792385.872118
low,60,35.00,left,1467792387.957669
low,89,49.50,left,1467792389.026873
high,68,39.00,right,1467792390.505698
high,74,42.00,right,1467792391.943905
