object,obj.idx,table,tab.idx,time
NA,0,hor,27,1473407859.492893
NA,0,hor,89,1473407861.080457
NA,0,hor,72,1473407862.533792
NA,0,hor,79,1473407863.990710
NA,0,hor,84,1473407865.382536
NA,0,hor,78,1473407866.838347
NA,0,hor,42,1473407868.397316
NA,0,hor,13,1473407869.918407
NA,0,hor,110,1473407871.342403
NA,0,hor,36,1473407872.729527
NA,0,hor,70,1473407874.185465
NA,0,hor,7,1473407875.639596
NA,0,hor,86,1473407877.198156
NA,0,hor,44,1473407878.789046
NA,0,hor,76,1473407880.347406
NA,0,hor,18,1473407881.773425
NA,0,hor,23,1473407883.230633
NA,0,hor,3,1473407884.787756
NA,0,hor,33,1473407886.310735
NA,0,hor,1,1473407887.732541
NA,0,hor,22,1473407889.288533
NA,0,hor,115,1473407890.773825
NA,0,hor,15,1473407892.295666
NA,0,hor,88,1473407893.721289
NA,0,hor,114,1473407895.211581
NA,0,hor,34,1473407896.730796
NA,0,hor,35,1473407898.291107
NA,0,hor,107,1473407899.848576
NA,0,hor,101,1473407901.334072
NA,0,hor,66,1473407902.826114
NA,0,hor,49,1473407904.351289
NA,0,hor,0,1473407905.943605
NA,0,hor,77,1473407907.433943
NA,0,hor,16,1473407908.824299
NA,0,hor,113,1473407910.346361
NA,0,hor,38,1473407911.935677
NA,0,hor,54,1473407913.533475
NA,0,hor,6,1473407915.055670
NA,0,hor,116,1473407916.479248
NA,0,hor,26,1473407917.934246
NA,0,hor,60,1473407919.358648
NA,0,hor,20,1473407920.851525
NA,0,hor,104,1473407922.438903
NA,0,hor,93,1473407923.927427
NA,0,hor,73,1473407925.514303
NA,0,hor,59,1473407927.103377
NA,0,hor,9,1473407928.525603
NA,0,hor,62,1473407930.084274
NA,0,hor,112,1473407931.672438
NA,0,hor,117,1473407933.228534
NA,0,hor,58,1473407934.717513
NA,0,hor,87,1473407936.175106
NA,0,hor,14,1473407937.566669
NA,0,hor,17,1473407939.158105
NA,0,hor,90,1473407940.683344
NA,0,hor,10,1473407942.243110
NA,0,hor,45,1473407943.830662
NA,0,hor,69,1473407945.415806
NA,0,hor,118,1473407946.939615
NA,0,hor,74,1473407948.360844
NA,0,hor,91,1473407949.916901
NA,0,hor,52,1473407951.372224
NA,0,hor,100,1473407952.961361
NA,0,hor,37,1473407954.486530
NA,0,hor,80,1473407955.945496
NA,0,hor,67,1473407957.468578
NA,0,hor,83,1473407958.987862
NA,0,hor,68,1473407960.443126
NA,0,hor,32,1473407961.866376
NA,0,hor,97,1473407963.425467
NA,0,hor,92,1473407964.946760
NA,0,hor,61,1473407966.503614
NA,0,hor,65,1473407967.993106
NA,0,hor,28,1473407969.585744
NA,0,hor,5,1473407971.040660
NA,0,hor,103,1473407972.528359
NA,0,hor,30,1473407974.046658
NA,0,hor,41,1473407975.503732
NA,0,hor,94,1473407977.062674
NA,0,hor,57,1473407978.584804
NA,0,hor,40,1473407980.006692
NA,0,hor,96,1473407981.461171
NA,0,hor,21,1473407983.024997
NA,0,hor,81,1473407984.581566
NA,0,hor,29,1473407986.103024
NA,0,hor,12,1473407987.560509
NA,0,hor,119,1473407989.115854
NA,0,hor,55,1473407990.573195
NA,0,hor,24,1473407992.127926
NA,0,hor,64,1473407993.585291
NA,0,hor,39,1473407995.009747
NA,0,hor,19,1473407996.596216
NA,0,hor,31,1473407998.058769
NA,0,hor,109,1473407999.581628
NA,0,hor,85,1473408001.069960
NA,0,hor,82,1473408002.624955
NA,0,hor,108,1473408004.211890
NA,0,hor,71,1473408005.766618
NA,0,hor,51,1473408007.157726
NA,0,hor,75,1473408008.582182
NA,0,hor,48,1473408010.168909
NA,0,hor,11,1473408011.628235
NA,0,hor,50,1473408013.051417
NA,0,hor,95,1473408014.538878
NA,0,hor,2,1473408015.997000
NA,0,hor,47,1473408017.454464
NA,0,hor,25,1473408019.041948
NA,0,hor,46,1473408020.630480
NA,0,hor,98,1473408022.184917
NA,0,hor,4,1473408023.676941
NA,0,hor,106,1473408025.167787
NA,0,hor,102,1473408026.655901
NA,0,hor,56,1473408028.047740
NA,0,hor,99,1473408029.639665
NA,0,hor,111,1473408031.227958
NA,0,hor,43,1473408032.819565
NA,0,hor,63,1473408034.307943
NA,0,hor,53,1473408035.830821
NA,0,hor,105,1473408037.258517
NA,0,hor,8,1473408038.786719
