object,stimulus,angle,response,time
high,80,45.00,right,1471943963.143898
mid,95,52.50,right,1471944051.151647
high,97,53.50,right,1471944052.508464
mid,86,48.00,right,1471944053.945984
low,22,16.00,left,1471944055.522146
low,46,28.00,right,1471944057.056946
low,101,55.50,right,1471944058.700758
high,49,29.50,left,1471944060.249097
low,1,5.50,left,1471944061.604797
high,28,19.00,left,1471944063.030401
mid,57,33.50,left,1471944064.511088
mid,53,31.50,left,1471944066.033839
low,24,17.00,left,1471944067.444590
high,107,58.50,right,1471944068.845097
mid,96,53.00,right,1471944070.393103
low,75,42.50,right,1471944071.999794
mid,42,26.00,right,1471944073.562335
mid,30,20.00,right,1471944075.083911
mid,112,61.00,right,1471944076.481590
high,72,41.00,right,1471944078.070625
low,100,55.00,right,1471944079.605754
high,70,40.00,right,1471944081.113799
high,85,47.50,right,1471944082.415979
low,50,30.00,right,1471944083.867586
low,51,30.50,left,1471944085.375043
mid,76,43.00,right,1471944086.855704
high,42,26.00,right,1471944088.335438
high,77,43.50,right,1471944089.801039
low,41,25.50,left,1471944091.336666
high,82,46.00,right,1471944092.721617
mid,17,13.50,left,1471944094.270975
mid,48,29.00,left,1471944095.682424
high,112,61.00,right,1471944097.106450
low,43,26.50,left,1471944098.819022
mid,68,39.00,right,1471944100.341006
low,103,56.50,right,1471944101.739056
low,48,29.00,left,1471944103.178444
mid,94,52.00,right,1471944104.725844
high,64,37.00,right,1471944106.356923
mid,38,24.00,left,1471944107.877597
low,4,7.00,left,1471944109.262204
mid,33,21.50,left,1471944110.632845
low,110,60.00,right,1471944112.183010
low,18,14.00,left,1471944113.731553
mid,2,6.00,left,1471944115.185102
high,43,26.50,left,1471944116.665133
high,15,12.50,left,1471944118.241628
high,22,16.00,left,1471944119.804347
mid,60,35.00,left,1471944121.367645
high,86,48.00,right,1471944122.764908
mid,15,12.50,left,1471944124.356077
high,2,6.00,left,1471944125.850414
high,29,19.50,left,1471944127.494997
low,35,22.50,left,1471944128.918932
low,59,34.50,left,1471944130.385756
mid,26,18.00,right,1471944132.099317
mid,0,5.00,left,1471944133.455908
low,45,27.50,left,1471944134.840745
low,28,19.00,left,1471944136.296196
high,98,54.00,right,1471944137.830661
high,24,17.00,left,1471944139.241764
mid,9,9.50,left,1471944140.681610
high,52,31.00,right,1471944142.298746
low,79,44.50,right,1471944143.711968
mid,3,6.50,left,1471944145.178631
high,118,64.00,right,1471944146.741682
low,13,11.50,left,1471944148.194367
high,102,56.00,right,1471944149.703115
low,53,31.50,left,1471944151.156097
low,73,41.50,right,1471944152.760568
mid,79,44.50,right,1471944154.583851
mid,27,18.50,left,1471944155.845673
high,37,23.50,left,1471944157.421823
mid,12,11.00,left,1471944158.793718
mid,58,34.00,left,1471944160.478756
high,4,7.00,left,1471944161.740161
mid,101,55.50,right,1471944163.151659
high,78,44.00,right,1471944164.550615
low,118,64.00,right,1471944166.086882
high,84,47.00,right,1471944167.745176
mid,36,23.00,right,1471944169.252849
low,25,17.50,left,1471944170.666485
low,74,42.00,left,1471944172.228044
low,47,28.50,left,1471944173.791048
low,19,14.50,left,1471944175.229446
high,51,30.50,left,1471944176.902209
high,50,30.00,left,1471944178.273210
high,75,42.50,right,1471944179.753699
mid,6,8.00,left,1471944181.342483
mid,88,49.00,right,1471944182.864464
low,66,38.00,right,1471944184.371573
low,10,10.00,left,1471944185.810944
mid,102,56.00,right,1471944187.278169
high,83,46.50,right,1471944188.841260
low,69,39.50,right,1471944190.472619
mid,59,34.50,right,1471944192.063549
mid,52,31.00,right,1471944193.435119
