object,stimulus,angle,response,time
high,24,17.00,left,1474449692.655859
mid,62,36.00,right,1474449693.795534
low,87,48.50,right,1474449695.003474
low,54,32.00,right,1474449696.510535
mid,18,14.00,left,1474449698.002858
mid,97,53.50,right,1474449699.619641
mid,3,6.50,left,1474449701.004340
high,68,39.00,right,1474449702.554786
low,36,23.00,right,1474449703.994606
high,22,16.00,left,1474449705.503734
low,12,11.00,left,1474449706.875486
high,5,7.50,left,1474449708.329583
mid,47,28.50,left,1474449710.124255
mid,100,55.00,right,1474449711.357131
low,107,58.50,right,1474449712.975526
mid,63,36.50,left,1474449714.388489
high,8,9.00,left,1474449715.910442
low,109,59.50,right,1474449717.526860
low,81,45.50,left,1474449719.198410
high,86,48.00,right,1474449720.855363
high,19,14.50,left,1474449722.130966
high,55,32.50,left,1474449723.679764
mid,30,20.00,left,1474449724.996850
low,71,40.50,right,1474449726.587461
mid,83,46.50,right,1474449728.301705
low,95,52.50,right,1474449729.507191
low,43,26.50,left,1474449731.221993
high,54,32.00,left,1474449732.978624
low,3,6.50,left,1474449734.172753
high,98,54.00,right,1474449735.682222
mid,60,35.00,right,1474449737.602787
low,88,49.00,right,1474449738.657946
high,49,29.50,left,1474449740.398289
high,84,47.00,right,1474449741.891122
mid,95,52.50,right,1474449743.576141
mid,25,17.50,left,1474449745.001580
high,1,5.50,left,1474449746.481729
low,108,59.00,right,1474449748.004172
mid,7,8.50,left,1474449749.417050
high,102,56.00,right,1474449750.922703
low,111,60.50,right,1474449752.362780
low,45,27.50,left,1474449753.939046
high,38,24.00,left,1474449755.610683
high,76,43.00,right,1474449757.022676
mid,41,25.50,left,1474449758.489100
mid,57,33.50,left,1474449759.886924
low,58,34.00,left,1474449761.710462
mid,15,12.50,left,1474449763.110082
high,14,12.00,left,1474449764.602292
high,3,6.50,left,1474449766.287095
mid,37,23.50,left,1474449767.918061
high,81,45.50,right,1474449769.235729
high,118,64.00,right,1474449770.566339
low,83,46.50,right,1474449772.171446
mid,14,12.00,left,1474449773.692257
mid,53,31.50,left,1474449775.391796
low,44,27.00,left,1474449776.681082
low,66,38.00,right,1474449778.284914
mid,79,44.50,right,1474449779.696337
low,30,20.00,left,1474449781.614664
mid,88,49.00,right,1474449782.711612
high,34,22.00,left,1474449784.026690
mid,118,64.00,right,1474449785.535001
high,41,25.50,right,1474449786.960580
low,78,44.00,right,1474449788.646828
low,55,32.50,left,1474449789.921845
low,24,17.00,left,1474449791.581652
high,35,22.50,right,1474449793.060928
high,39,24.50,left,1474449794.691074
low,56,33.00,left,1474449796.048700
mid,64,37.00,right,1474449797.898848
mid,1,5.50,left,1474449798.982258
low,50,30.00,left,1474449800.410135
low,13,11.50,left,1474449801.902526
mid,31,20.50,left,1474449803.410234
high,11,10.50,left,1474449804.739947
low,26,18.00,left,1474449806.303474
high,115,62.50,right,1474449807.687387
mid,107,58.50,right,1474449809.207275
mid,70,40.00,right,1474449810.700675
mid,66,38.00,right,1474449812.207774
low,93,51.50,right,1474449813.646829
high,25,17.50,left,1474449815.166382
high,91,50.50,right,1474449816.851256
mid,4,7.00,left,1474449818.357200
high,89,49.50,right,1474449820.014039
low,112,61.00,right,1474449821.356406
high,107,58.50,right,1474449822.770122
mid,38,24.00,left,1474449824.251094
low,72,41.00,right,1474449825.704179
mid,45,27.50,left,1474449827.129645
high,80,45.00,right,1474449828.652403
high,119,64.50,right,1474449830.064223
mid,76,43.00,right,1474449831.735988
low,23,16.50,left,1474449833.134889
low,115,62.50,right,1474449834.670849
mid,71,40.50,right,1474449836.151201
low,16,13.00,left,1474449837.494190
mid,59,34.50,left,1474449839.179364
low,84,47.00,right,1474449840.850980
low,116,63.00,right,1474449841.823161
high,29,19.50,left,1474449843.303022
high,37,23.50,left,1474449844.948545
mid,8,9.00,left,1474449846.469824
mid,42,26.00,left,1474449847.884178
low,59,34.50,right,1474449849.348059
high,48,29.00,right,1474449851.197559
high,23,16.50,left,1474449852.473803
mid,65,37.50,right,1474449854.147325
high,71,40.50,right,1474449855.367505
high,52,31.00,right,1474449856.833749
mid,114,62.00,right,1474449858.395807
high,6,8.00,right,1474449859.822315
low,69,39.50,right,1474449861.592741
low,110,60.00,right,1474449862.934850
low,39,24.50,left,1474449864.457286
mid,103,56.50,right,1474449866.320400
low,46,28.00,left,1474449867.458563
mid,50,30.00,left,1474449868.857222
high,61,35.50,left,1474449870.394015
high,12,11.00,left,1474449904.305530
high,43,26.50,left,1474449905.676414
high,17,13.50,left,1474449906.882821
mid,106,58.00,right,1474449908.294732
low,114,62.00,right,1474449909.790976
low,28,19.00,left,1474449911.259134
mid,92,51.00,right,1474449912.848259
mid,6,8.00,left,1474449914.370399
low,92,51.00,right,1474449915.739656
mid,46,28.00,right,1474449917.425904
low,40,25.00,right,1474449918.876832
high,67,38.50,right,1474449920.468116
high,63,36.50,right,1474449921.934797
low,48,29.00,left,1474449923.484125
high,40,25.00,left,1474449925.006587
low,20,15.00,left,1474449926.678334
low,97,53.50,right,1474449928.024395
high,93,51.50,right,1474449929.426054
mid,112,61.00,right,1474449930.933742
mid,2,6.00,left,1474449932.358216
mid,109,59.50,right,1474449934.015248
low,4,7.00,left,1474449935.333353
high,114,62.00,right,1474449936.759527
mid,68,39.00,right,1474449938.202053
low,31,20.50,left,1474449939.803729
low,90,50.00,right,1474449941.351017
mid,99,54.50,right,1474449942.915217
mid,33,21.50,left,1474449944.613859
mid,113,61.50,right,1474449946.011717
high,66,38.00,left,1474449947.710733
high,26,18.00,left,1474449948.986195
low,62,36.00,left,1474449950.411498
high,78,44.00,right,1474449952.099852
high,20,15.00,left,1474449953.373437
mid,19,14.50,left,1474449954.811856
low,89,49.50,right,1474449956.250412
mid,101,55.50,right,1474449957.745622
low,98,54.00,right,1474449959.183891
low,80,45.00,right,1474449960.677194
mid,119,64.50,right,1474449962.102232
high,13,11.50,left,1474449963.554380
low,8,9.00,left,1474449965.022495
mid,93,51.50,right,1474449966.682993
low,113,61.50,right,1474449968.053324
high,73,41.50,right,1474449969.494976
mid,43,26.50,left,1474449971.030619
high,59,34.50,right,1474449972.784906
high,110,60.00,right,1474449974.060295
low,79,44.50,right,1474449975.526515
mid,36,23.00,left,1474449977.088822
high,79,44.50,right,1474449978.678524
mid,16,13.00,left,1474449980.338813
high,51,30.50,left,1474449981.697229
mid,78,44.00,right,1474449983.273023
high,69,39.50,right,1474449984.711763
low,15,12.50,left,1474449986.314871
mid,0,5.00,left,1474449987.766816
high,96,53.00,right,1474449989.206415
low,38,24.00,left,1474449990.931985
low,103,56.50,right,1474449992.208565
mid,80,45.00,right,1474449993.878867
low,33,21.50,left,1474449995.361471
mid,96,53.00,right,1474449996.964745
high,44,27.00,left,1474449998.485122
low,75,42.50,right,1474450000.020225
high,16,13.00,left,1474450001.351015
high,30,20.00,left,1474450002.940525
high,85,47.50,right,1474450004.664598
mid,102,56.00,right,1474450006.075669
mid,21,15.50,left,1474450007.541496
low,70,40.00,left,1474450009.308967
low,7,8.50,left,1474450010.596563
mid,75,42.50,right,1474450012.007792
mid,111,60.50,right,1474450013.529913
low,99,54.50,right,1474450014.846199
high,0,5.00,left,1474450016.438024
high,42,26.00,left,1474450017.999304
high,108,59.00,right,1474450019.492891
mid,81,45.50,right,1474450020.986455
low,65,37.50,left,1474450022.603381
low,51,30.50,left,1474450024.055985
mid,44,27.00,left,1474450025.632694
high,87,48.50,right,1474450027.098565
low,5,7.50,left,1474450028.455652
high,4,7.00,left,1474450030.030787
mid,55,32.50,right,1474450031.445572
high,83,46.50,right,1474450032.871179
low,6,8.00,left,1474450034.335821
low,64,37.00,right,1474450035.774028
mid,67,38.50,right,1474450037.226690
low,21,15.50,right,1474450038.706893
high,113,61.50,right,1474450040.188713
high,58,34.00,left,1474450041.559016
mid,9,9.50,left,1474450043.067686
mid,28,19.00,left,1474450044.466691
low,85,47.50,right,1474450046.674800
high,95,52.50,right,1474450047.633683
mid,82,46.00,right,1474450049.141848
high,57,33.50,right,1474450050.897519
low,25,17.50,left,1474450052.063929
mid,20,15.00,left,1474450053.478343
low,105,57.50,right,1474450055.094357
low,19,14.50,left,1474450056.548300
high,33,21.50,left,1474450057.944514
high,82,46.00,left,1474450059.728094
low,27,18.50,left,1474450061.058276
mid,51,30.50,left,1474450062.606712
mid,117,63.50,right,1474450064.018489
high,101,55.50,right,1474450065.566874
high,2,6.00,left,1474450067.034584
low,68,39.00,right,1474450068.527815
mid,39,24.50,right,1474450070.116928
low,86,48.00,right,1474450071.556824
mid,35,22.50,left,1474450073.051549
mid,29,19.50,left,1474450074.476430
mid,10,10.00,left,1474450075.970981
low,0,5.00,left,1474450077.603294
low,10,10.00,left,1474450079.057413
high,117,63.50,right,1474450080.469532
high,10,10.00,left,1474450081.908008
mid,115,62.50,right,1474450115.893649
high,94,52.00,right,1474450117.061684
mid,94,52.00,right,1474450118.803796
high,56,33.00,left,1474450120.175301
low,63,36.50,left,1474450121.601020
low,29,19.50,left,1474450123.122587
high,116,63.00,right,1474450124.535001
high,100,55.00,right,1474450125.892178
low,35,22.50,left,1474450127.550299
mid,73,41.50,left,1474450129.002383
mid,116,63.00,right,1474450130.510434
low,41,25.50,left,1474450132.085851
high,9,9.50,left,1474450133.646664
low,37,23.50,left,1474450135.002736
high,109,59.50,right,1474450136.455614
mid,54,32.00,left,1474450138.088072
mid,74,42.00,left,1474450139.502333
high,53,31.50,left,1474450141.094286
low,101,55.50,right,1474450142.617390
low,96,53.00,right,1474450144.071581
mid,91,50.50,right,1474450145.702624
low,94,52.00,right,1474450147.085942
mid,69,39.50,right,1474450148.636583
high,74,42.00,right,1474450149.993099
high,64,37.00,right,1474450151.325442
mid,5,7.50,left,1474450152.914122
high,18,14.00,left,1474450154.571187
low,11,10.50,left,1474450155.985005
low,76,43.00,right,1474450157.438023
mid,52,31.00,right,1474450158.961810
mid,49,29.50,right,1474450160.579335
high,112,61.00,right,1474450162.157606
low,100,55.00,right,1474450163.596614
low,49,29.50,right,1474450165.229325
mid,86,48.00,right,1474450166.846995
high,50,30.00,left,1474450168.340973
low,67,38.50,left,1474450169.875838
high,97,53.50,right,1474450171.343742
mid,12,11.00,left,1474450172.782306
mid,23,16.50,left,1474450174.291917
high,31,20.50,left,1474450176.019577
high,70,40.00,right,1474450177.500666
low,18,14.00,left,1474450178.843569
low,53,31.50,left,1474450180.202362
low,77,43.50,left,1474450181.725041
mid,13,11.50,left,1474450183.316573
mid,105,57.50,right,1474450184.508655
high,21,15.50,left,1474450185.962559
low,14,12.00,left,1474450187.486904
mid,98,54.00,right,1474450189.009247
low,74,42.00,left,1474450190.503635
low,106,58.00,right,1474450192.244650
mid,56,33.00,left,1474450193.738944
high,105,57.50,NA,0.000000
low,52,31.00,left,1474450196.658532
high,99,54.50,right,1474450198.127091
mid,72,41.00,left,1474450199.703694
mid,11,10.50,left,1474450201.171613
high,62,36.00,right,1474450202.897923
high,15,12.50,left,1474450204.267081
mid,32,21.00,left,1474450206.006414
low,17,13.50,left,1474450207.460372
low,82,46.00,right,1474450208.912843
mid,89,49.50,right,1474450210.227545
mid,24,17.00,left,1474450211.829962
low,34,22.00,left,1474450213.172281
mid,90,50.00,right,1474450214.723427
high,77,43.50,right,1474450216.204400
high,106,58.00,right,1474450217.684439
high,32,21.00,left,1474450219.139595
high,45,27.50,left,1474450220.864196
low,73,41.50,right,1474450222.029401
high,103,56.50,right,1474450223.550213
mid,61,35.50,right,1474450225.084896
low,2,6.00,left,1474450226.568122
mid,27,18.50,left,1474450228.158221
high,111,60.50,right,1474450229.529587
mid,110,60.00,right,1474450231.190816
low,9,9.50,left,1474450232.674028
high,47,28.50,right,1474450234.194161
high,46,28.00,right,1474450235.702437
low,42,26.00,left,1474450237.881489
mid,104,57.00,right,1474450238.787674
low,118,64.00,right,1474450240.240212
mid,34,22.00,left,1474450241.721813
low,22,16.00,left,1474450243.216174
mid,40,25.00,left,1474450244.850536
high,104,57.00,right,1474450246.373718
low,104,57.00,right,1474450247.814563
high,75,42.50,right,1474450249.254445
high,88,49.00,right,1474450250.692886
mid,77,43.50,right,1474450252.173107
low,61,35.50,right,1474450253.653835
high,72,41.00,right,1474450255.324711
mid,84,47.00,right,1474450256.764436
low,47,28.50,left,1474450258.395993
mid,17,13.50,left,1474450260.519965
mid,22,16.00,left,1474450261.327703
low,32,21.00,left,1474450262.643118
high,28,19.00,left,1474450264.176927
high,90,50.00,right,1474450265.629075
high,65,37.50,right,1474450267.217595
low,91,50.50,right,1474450268.727778
mid,85,47.50,right,1474450270.329325
high,27,18.50,left,1474450271.986670
low,119,64.50,right,1474450273.454909
low,102,56.00,left,1474450275.129119
mid,108,59.00,right,1474450276.595801
low,1,5.50,left,1474450278.158304
mid,87,48.50,right,1474450279.556055
low,57,33.50,left,1474450281.106209
mid,48,29.00,left,1474450282.572606
low,117,63.50,right,1474450284.068669
high,92,51.00,right,1474450285.426798
mid,58,34.00,right,1474450287.071192
high,7,8.50,left,1474450288.524848
mid,26,18.00,left,1474450289.909323
low,60,35.00,left,1474450291.676871
high,36,23.00,right,1474450292.896617
high,60,35.00,right,1474450294.597045
