stimulus,angle,response,time
79,9.50,right,1476348324.905194
27,-16.50,left,1476348392.196656
88,14.00,right,1476348393.789021
13,-23.50,left,1476348395.286762
106,23.00,right,1476348396.648737
20,-20.00,right,1476348398.283287
67,3.50,right,1476348399.970724
10,-25.00,left,1476348401.441786
49,-5.50,left,1476348402.912556
96,18.00,right,1476348404.287392
100,20.00,right,1476348405.921351
43,-8.50,left,1476348407.378522
103,21.50,right,1476348408.862939
2,-29.00,left,1476348410.401726
51,-4.50,left,1476348412.089276
4,-28.00,left,1476348413.437199
118,29.00,right,1476348414.948577
36,-12.00,left,1476348416.568795
35,-12.50,left,1476348418.052616
9,-25.50,left,1476348419.686182
41,-9.50,left,1476348421.320354
82,11.00,right,1476348422.735821
77,8.50,right,1476348424.165055
48,-6.00,left,1476348425.854179
63,1.50,left,1476348427.269254
101,20.50,right,1476348428.643510
50,-5.00,left,1476348430.317553
95,17.50,right,1476348431.910252
16,-22.00,right,1476348433.339998
92,16.00,right,1476348434.960598
45,-7.50,left,1476348436.444500
42,-9.00,left,1476348438.037633
98,19.00,right,1476348439.561182
52,-4.00,left,1476348441.207986
114,27.00,right,1476348442.542150
44,-8.00,left,1476348444.025972
109,24.50,right,1476348445.523446
72,6.00,right,1476348447.251870
54,-3.00,left,1476348448.735260
97,18.50,right,1476348450.137248
86,13.00,right,1476348451.526135
107,23.50,right,1476348452.995972
66,3.00,left,1476348454.480330
84,12.00,left,1476348456.086514
74,7.00,left,1476348457.788114
68,4.00,left,1476348459.461442
110,25.00,right,1476348460.577649
94,17.00,right,1476348462.156529
30,-15.00,left,1476348463.776449
62,1.00,left,1476348465.260562
5,-27.50,left,1476348466.580738
18,-21.00,left,1476348467.982163
80,10.00,right,1476348469.629027
6,-27.00,left,1476348471.017299
102,21.00,right,1476348472.473959
75,7.50,right,1476348474.053596
23,-18.50,left,1476348475.605460
76,8.00,right,1476348477.348785
53,-3.50,left,1476348478.655367
70,5.00,right,1476348480.234608
99,19.50,right,1476348481.745780
29,-15.50,left,1476348483.242931
55,-2.50,left,1476348484.889986
91,15.50,right,1476348486.196403
25,-17.50,left,1476348487.694153
104,22.00,right,1476348489.137449
47,-6.50,left,1476348491.111587
116,28.00,right,1476348492.323634
61,0.50,left,1476348493.917363
3,-28.50,left,1476348495.264805
1,-29.50,left,1476348496.694278
40,-10.00,left,1476348498.205580
15,-22.50,left,1476348499.730938
71,5.50,right,1476348501.732286
11,-24.50,left,1476348502.958151
81,10.50,right,1476348504.428041
12,-24.00,left,1476348505.980370
64,2.00,left,1476348507.667555
32,-14.00,left,1476348509.015789
73,6.50,left,1476348510.377807
115,27.50,right,1476348511.780275
31,-14.50,left,1476348513.413840
117,28.50,right,1476348514.815634
37,-11.50,left,1476348516.163002
38,-11.00,left,1476348517.742991
39,-10.50,left,1476348519.268326
8,-26.00,left,1476348520.780096
19,-20.50,left,1476348522.304306
58,-1.00,left,1476348523.978499
21,-19.50,left,1476348525.380280
17,-21.50,left,1476348526.917941
60,0.00,left,1476348528.578984
113,26.50,right,1476348529.803656
69,4.50,right,1476348531.681831
57,-1.50,left,1476348533.328939
119,29.50,right,1476348534.377312
46,-7.00,left,1476348535.861873
22,-19.00,left,1476348537.304952
33,-13.50,left,1476348538.775586
89,14.50,right,1476348540.518700
7,-26.50,left,1476348541.920585
112,26.00,right,1476348543.486845
28,-16.00,left,1476348545.080426
87,13.50,right,1476348546.645902
111,25.50,right,1476348547.952241
105,22.50,right,1476348549.381996
78,9.00,right,1476348550.989301
90,15.00,right,1476348552.460944
59,-0.50,left,1476348554.284899
65,2.50,left,1476348555.701090
108,24.00,right,1476348557.035003
26,-17.00,left,1476348558.722579
34,-13.00,left,1476348560.208012
83,11.50,right,1476348561.760138
56,-2.00,left,1476348563.638742
24,-18.00,left,1476348564.918087
85,12.50,right,1476348566.429389
14,-23.00,left,1476348568.008364
93,16.50,right,1476348569.669371
0,-30.00,left,1476348570.962599
