stimulus,angle,response,time
119,29.50,left,1478533890.045887
104,22.00,left,1478533890.970795
91,15.50,left,1478533892.413360
19,-20.50,right,1478533893.978752
42,-9.00,right,1478533895.448069
23,-18.50,right,1478533896.835549
85,12.50,left,1478533898.536545
64,2.00,left,1478533900.033296
117,28.50,left,1478533901.420980
75,7.50,left,1478533902.905109
94,17.00,left,1478533904.416130
73,6.50,left,1478533905.804456
63,1.50,left,1478533907.450844
28,-16.00,right,1478533908.866811
96,18.00,left,1478533910.405414
57,-1.50,right,1478533911.930017
81,10.50,left,1478533913.412779
12,-24.00,right,1478533914.814719
116,28.00,left,1478533916.366997
46,-7.00,right,1478533917.659315
70,5.00,left,1478533919.306852
87,13.50,left,1478533920.545241
55,-2.50,left,1478533922.436425
5,-27.50,right,1478533923.593707
74,7.00,right,1478533924.967731
15,-22.50,left,1478533926.479141
95,17.50,left,1478533927.921770
9,-25.50,right,1478533929.418222
112,26.00,left,1478533931.051574
90,15.00,left,1478533932.671422
39,-10.50,right,1478533934.073267
79,9.50,left,1478533935.747524
18,-21.00,right,1478533937.012650
54,-3.00,left,1478533938.441538
105,22.50,left,1478533940.061254
17,-21.50,right,1478533941.503880
40,-10.00,right,1478533943.001424
34,-13.00,right,1478533944.457902
16,-22.00,right,1478533945.927261
38,-11.00,right,1478533947.533638
101,20.50,left,1478533949.030703
33,-13.50,right,1478533950.500401
7,-26.50,right,1478533951.916338
2,-29.00,right,1478533953.495057
118,29.00,left,1478533954.883205
13,-23.50,right,1478533956.380885
4,-28.00,right,1478533957.877661
92,16.00,left,1478533959.361800
52,-4.00,right,1478533960.982240
47,-6.50,right,1478533962.587790
44,-8.00,right,1478533963.934580
45,-7.50,right,1478533965.364297
8,-26.00,right,1478533966.807262
77,8.50,left,1478533968.385823
71,5.50,left,1478533970.032659
100,20.00,left,1478533971.434755
30,-15.00,right,1478533972.768810
32,-14.00,right,1478533974.306423
3,-28.50,right,1478533975.993981
59,-0.50,left,1478533977.993598
106,23.00,left,1478533978.986877
114,27.00,left,1478533980.524843
99,19.50,left,1478533982.103993
76,8.00,left,1478533983.533009
103,21.50,left,1478533984.948332
48,-6.00,right,1478533986.499472
83,11.50,left,1478533988.160448
6,-27.00,right,1478533989.603462
115,27.50,left,1478533991.086077
21,-19.50,right,1478533992.434031
1,-29.50,right,1478533993.877292
36,-12.00,right,1478533995.278884
53,-3.50,right,1478533996.884340
93,16.50,left,1478533998.462588
26,-17.00,right,1478533999.931565
86,13.00,left,1478534001.265009
29,-15.50,right,1478534002.694128
58,-1.00,right,1478534005.213359
113,26.50,right,1478534006.165463
78,9.00,left,1478534007.635441
72,6.00,left,1478534008.996440
68,4.00,left,1478534010.589359
0,-30.00,right,1478534012.045962
49,-5.50,right,1478534013.816009
61,0.50,left,1478534015.312798
51,-4.50,left,1478534016.878248
107,23.50,left,1478534018.226042
66,3.00,left,1478534019.845246
111,25.50,left,1478534021.152012
62,1.00,left,1478534022.676704
14,-23.00,right,1478534024.132916
89,14.50,left,1478534025.548957
25,-17.50,right,1478534026.964903
80,10.00,left,1478534028.624977
11,-24.50,right,1478534030.081340
88,14.00,left,1478534031.673293
60,0.00,left,1478534033.170403
50,-5.00,right,1478534034.994458
20,-20.00,right,1478534036.151156
102,21.00,left,1478534037.675919
84,12.00,left,1478534039.172965
31,-14.50,right,1478534040.683573
97,18.50,left,1478534042.194501
22,-19.00,right,1478534043.583595
69,4.50,left,1478534045.217017
35,-12.50,right,1478534046.700998
56,-2.00,right,1478534048.294437
67,3.50,left,1478534049.790786
82,11.00,left,1478534051.288652
108,24.00,left,1478534052.812564
24,-18.00,right,1478534054.337489
10,-25.00,right,1478534055.861989
98,19.00,left,1478534057.263734
37,-11.50,right,1478534058.897095
27,-16.50,right,1478534060.229806
110,25.00,left,1478534061.794711
65,2.50,left,1478534063.618928
41,-9.50,right,1478534064.790264
109,24.50,right,1478534066.341447
43,-8.50,right,1478534067.880443
