stimulus,angle,response,time
53,-3.50,right,1478186456.556566
105,22.50,right,1478186463.415530
23,-18.50,left,1478186464.954467
61,0.50,left,1478186466.384382
14,-23.00,left,1478186468.003917
5,-27.50,left,1478186469.488126
106,23.00,right,1478186471.148495
73,6.50,right,1478186472.509111
104,22.00,right,1478186473.871049
84,12.00,right,1478186475.327389
62,1.00,left,1478186476.852182
99,19.50,right,1478186478.294881
49,-5.50,left,1478186479.944604
27,-16.50,left,1478186481.360634
65,2.50,right,1478186482.953209
60,0.00,right,1478186484.451462
10,-25.00,left,1478186486.017184
13,-23.50,left,1478186487.542143
110,25.00,right,1478186489.216263
97,18.50,right,1478186490.509361
6,-27.00,left,1478186492.115382
58,-1.00,right,1478186493.762841
75,7.50,right,1478186495.192112
74,7.00,right,1478186496.663447
26,-17.00,left,1478186498.134744
88,14.00,right,1478186499.672125
18,-21.00,left,1478186501.277993
34,-13.00,right,1478186502.706936
115,27.50,right,1478186504.122121
50,-5.00,left,1478186505.783920
96,18.00,right,1478186507.118116
81,10.50,right,1478186508.942518
31,-14.50,left,1478186510.098792
56,-2.00,left,1478186511.718806
67,3.50,right,1478186513.121283
116,28.00,right,1478186514.646871
35,-12.50,left,1478186516.226594
111,25.50,right,1478186517.764756
79,9.50,right,1478186519.261502
59,-0.50,left,1478186520.784798
119,29.50,right,1478186522.160900
68,4.00,right,1478186523.726256
57,-1.50,right,1478186525.156225
66,3.00,right,1478186526.626218
72,6.00,right,1478186528.028062
87,13.50,right,1478186529.567385
86,13.00,right,1478186531.064058
8,-26.00,left,1478186532.670211
47,-6.50,left,1478186534.195608
2,-29.00,left,1478186535.760076
44,-8.00,left,1478186537.325548
37,-11.50,left,1478186538.740101
70,5.00,right,1478186540.250569
108,24.00,right,1478186542.006786
40,-10.00,left,1478186543.408769
21,-19.50,left,1478186544.919261
63,1.50,right,1478186546.484382
113,26.50,right,1478186548.022591
64,2.00,right,1478186549.506337
9,-25.50,left,1478186550.964511
118,29.00,right,1478186552.476424
38,-11.00,left,1478186553.987846
42,-9.00,right,1478186555.390231
45,-7.50,left,1478186556.983174
92,16.00,right,1478186558.439769
117,28.50,right,1478186559.856557
24,-18.00,left,1478186561.407998
33,-13.50,left,1478186562.932310
95,17.50,right,1478186564.443320
39,-10.50,left,1478186565.968853
69,4.50,right,1478186567.465727
20,-20.00,left,1478186568.949819
16,-22.00,left,1478186570.433559
112,26.00,right,1478186571.834460
55,-2.50,left,1478186573.344582
83,11.50,right,1478186574.801674
93,16.50,right,1478186576.244561
80,10.00,right,1478186577.837288
103,21.50,right,1478186579.239110
107,23.50,right,1478186580.750043
71,5.50,right,1478186582.262256
30,-15.00,left,1478186583.691865
41,-9.50,left,1478186585.175597
28,-16.00,left,1478186586.497717
82,11.00,right,1478186587.954761
52,-4.00,right,1478186589.451839
94,17.00,right,1478186590.894259
51,-4.50,left,1478186593.045294
12,-24.00,left,1478186594.066448
48,-6.00,right,1478186595.714202
22,-19.00,left,1478186597.115592
46,-7.00,left,1478186598.639755
7,-26.50,left,1478186599.891994
3,-28.50,left,1478186601.375933
54,-3.00,right,1478186602.941140
43,-8.50,left,1478186604.452292
76,8.00,right,1478186605.962820
11,-24.50,left,1478186607.528802
102,21.00,right,1478186608.918676
109,24.50,right,1478186610.470854
90,15.00,right,1478186611.968020
25,-17.50,left,1478186613.451203
36,-12.00,left,1478186614.949028
85,12.50,right,1478186616.608937
100,20.00,right,1478186618.010958
1,-29.50,left,1478186619.644081
89,14.50,right,1478186621.086566
19,-20.50,left,1478186622.624299
91,15.50,right,1478186623.971882
15,-22.50,left,1478186625.482936
0,-30.00,left,1478186627.089217
98,19.00,right,1478186628.736168
4,-28.00,left,1478186630.165244
77,8.50,right,1478186631.648668
114,27.00,right,1478186633.240617
29,-15.50,left,1478186634.588388
101,20.50,right,1478186635.976265
32,-14.00,left,1478186637.513064
17,-21.50,left,1478186639.078457
78,9.00,right,1478186640.467226
