stimulus,angle,response,time
46,-7.00,right,1478267361.307070
60,0.00,right,1478267368.274867
4,-28.00,right,1478267369.486245
3,-28.50,right,1478267370.820874
114,27.00,left,1478267372.359429
53,-3.50,right,1478267373.856939
68,4.00,right,1478267375.422206
89,14.50,left,1478267376.931326
9,-25.50,right,1478267378.305456
92,16.00,right,1478267379.842649
110,25.00,left,1478267381.515750
20,-20.00,right,1478267382.903871
96,18.00,left,1478267384.414938
91,15.50,right,1478267385.830342
29,-15.50,right,1478267387.559405
38,-11.00,right,1478267389.084149
54,-3.00,right,1478267390.539958
84,12.00,left,1478267392.104461
98,19.00,left,1478267393.545782
99,19.50,left,1478267394.988301
79,9.50,left,1478267396.485847
65,2.50,right,1478267398.269032
101,20.50,left,1478267399.561757
40,-10.00,right,1478267400.949848
61,0.50,right,1478267402.515218
109,24.50,left,1478267404.039731
63,1.50,right,1478267405.441485
13,-23.50,right,1478267407.170548
49,-5.50,right,1478267408.396008
88,14.00,left,1478267409.920081
28,-16.00,right,1478267411.429817
102,21.00,left,1478267412.858889
67,3.50,right,1478267414.247835
24,-18.00,right,1478267415.771738
37,-11.50,right,1478267417.272117
104,22.00,left,1478267418.947913
82,11.00,right,1478267420.214512
85,12.50,left,1478267421.765754
72,6.00,left,1478267423.590651
80,10.00,left,1478267424.692917
14,-23.00,right,1478267426.189130
41,-9.50,right,1478267427.822411
81,10.50,left,1478267429.265167
35,-12.50,right,1478267430.735402
25,-17.50,right,1478267432.273895
115,27.50,left,1478267434.152548
57,-1.50,right,1478267435.363750
97,18.50,left,1478267436.874497
100,20.00,right,1478267438.412655
48,-6.00,left,1478267440.005429
43,-8.50,right,1478267441.475486
86,13.00,left,1478267442.904520
1,-29.50,right,1478267444.346548
113,26.50,left,1478267445.815340
36,-12.00,right,1478267447.325782
44,-8.00,right,1478267448.796676
58,-1.00,right,1478267450.185925
78,9.00,left,1478267451.642330
118,29.00,left,1478267453.153010
7,-26.50,right,1478267454.595466
106,23.00,left,1478267455.997268
94,17.00,left,1478267457.508790
111,25.50,left,1478267458.964958
22,-19.00,right,1478267460.297177
30,-15.00,right,1478267461.766202
103,21.50,left,1478267463.373480
116,28.00,left,1478267464.830431
52,-4.00,left,1478267466.313934
75,7.50,left,1478267467.879460
56,-2.00,right,1478267469.227005
0,-30.00,right,1478267470.820080
17,-21.50,right,1478267472.318006
90,15.00,left,1478267474.059621
27,-16.50,right,1478267475.312472
70,5.00,left,1478267476.891639
107,23.50,right,1478267478.321557
50,-5.00,right,1478267479.982737
83,11.50,left,1478267481.480427
93,16.50,left,1478267482.978098
117,28.50,left,1478267484.543788
74,7.00,left,1478267486.040626
42,-9.00,left,1478267487.564889
119,29.50,left,1478267489.171490
105,22.50,right,1478267490.628731
95,17.50,left,1478267491.962218
6,-27.00,right,1478267493.582441
26,-17.00,left,1478267495.093362
32,-14.00,right,1478267496.535621
10,-25.00,right,1478267498.087591
15,-22.50,right,1478267499.544281
76,8.00,left,1478267501.394202
55,-2.50,right,1478267502.605775
108,24.00,left,1478267504.116735
16,-22.00,right,1478267505.451023
59,-0.50,right,1478267506.961424
8,-26.00,right,1478267508.458747
39,-10.50,right,1478267509.862108
69,4.50,left,1478267511.510675
45,-7.50,right,1478267512.953029
2,-29.00,right,1478267514.722931
47,-6.50,right,1478267516.029533
12,-24.00,right,1478267517.594513
87,13.50,right,1478267519.105983
33,-13.50,right,1478267520.603141
18,-21.00,right,1478267521.991455
66,3.00,left,1478267523.747485
34,-13.00,right,1478267525.108822
77,8.50,left,1478267526.579088
23,-18.50,right,1478267528.008527
51,-4.50,right,1478267529.424119
11,-24.50,right,1478267531.111330
73,6.50,right,1478267532.621267
71,5.50,left,1478267534.200440
19,-20.50,NA,0.000000
112,26.00,left,1478267537.440797
62,1.00,left,1478267539.005901
5,-27.50,right,1478267540.189391
31,-14.50,right,1478267541.740178
21,-19.50,right,1478267543.236942
64,2.00,left,1478267544.747738
