object,stimulus,angle,response,time
high,112,61.00,right,1478270631.683840
high,69,39.50,right,1478270639.529733
high,82,46.00,right,1478270641.054644
high,110,60.00,right,1478270642.525392
high,59,34.50,right,1478270644.064075
high,55,32.50,right,1478270645.453064
high,107,58.50,right,1478270647.046326
high,85,47.50,right,1478270648.366592
high,102,56.00,right,1478270649.944432
high,64,37.00,right,1478270651.591605
high,14,12.00,left,1478270653.143580
high,17,13.50,left,1478270654.640664
high,114,62.00,right,1478270656.192669
high,19,14.50,left,1478270657.744336
high,61,35.50,right,1478270659.065217
high,68,39.00,right,1478270660.536889
high,22,16.00,left,1478270662.318844
high,101,55.50,right,1478270663.610436
high,80,45.00,right,1478270665.025483
high,62,36.00,right,1478270666.386459
high,115,62.50,right,1478270667.910209
high,108,59.00,right,1478270669.421734
high,116,63.00,right,1478270671.014582
high,56,33.00,right,1478270672.579539
high,109,59.50,right,1478270674.036344
high,117,63.50,right,1478270675.547438
high,70,40.00,right,1478270677.043455
high,2,6.00,left,1478270678.636001
high,54,32.00,right,1478270680.269448
high,90,50.00,right,1478270681.726609
high,53,31.50,left,1478270683.251162
high,16,13.00,left,1478270684.720387
high,40,25.00,left,1478270686.286641
high,45,27.50,left,1478270687.797717
high,58,34.00,right,1478270689.131335
high,24,17.00,left,1478270690.778583
high,9,9.50,left,1478270692.153356
high,98,54.00,right,1478270693.718080
high,28,19.00,left,1478270695.201234
high,73,41.50,right,1478270696.561605
high,89,49.50,right,1478270698.085253
high,57,33.50,right,1478270699.542146
high,15,12.50,left,1478270701.025261
high,26,18.00,left,1478270702.536168
high,48,29.00,left,1478270703.978880
high,91,50.50,right,1478270705.626151
high,71,40.50,right,1478270707.068822
high,47,28.50,right,1478270708.633535
high,104,57.00,right,1478270710.090307
high,31,20.50,left,1478270711.928578
high,38,24.00,right,1478270713.167030
high,33,21.50,left,1478270714.827962
high,36,23.00,left,1478270716.284646
high,6,8.00,left,1478270717.672955
high,106,58.00,right,1478270719.170033
high,12,11.00,left,1478270720.829783
high,25,17.50,left,1478270722.136823
high,5,7.50,left,1478270723.689320
high,8,9.00,left,1478270725.255379
high,43,26.50,left,1478270726.943232
high,100,55.00,right,1478270728.277797
high,103,56.50,right,1478270729.733665
high,76,43.00,right,1478270731.177645
high,50,30.00,left,1478270732.973641
high,0,5.00,left,1478270734.389658
high,37,23.50,left,1478270735.887192
high,95,52.50,right,1478270737.317214
high,86,48.00,right,1478270738.841123
high,13,11.50,left,1478270740.379850
high,99,54.50,right,1478270741.836668
high,74,42.00,left,1478270743.593426
high,10,10.00,left,1478270745.063686
high,29,19.50,left,1478270746.425036
high,92,51.00,right,1478270747.800072
high,35,22.50,left,1478270749.310482
high,96,53.00,right,1478270750.807900
high,39,24.50,left,1478270752.360058
high,84,47.00,right,1478270753.735579
high,46,28.00,left,1478270755.287370
high,42,26.00,left,1478270756.811315
high,3,6.50,left,1478270758.323445
high,75,42.50,right,1478270759.738910
high,113,61.50,right,1478270761.235957
high,81,45.50,right,1478270762.815467
high,63,36.50,right,1478270764.340382
high,118,64.00,right,1478270765.797378
high,21,15.50,right,1478270767.186538
high,18,14.00,left,1478270768.874661
high,67,38.50,left,1478270770.235632
high,52,31.00,left,1478270771.788010
high,83,46.50,left,1478270773.461753
high,79,44.50,right,1478270774.864377
high,34,22.00,left,1478270776.471609
high,93,51.50,right,1478270777.669509
high,51,30.50,left,1478270779.234504
high,32,21.00,left,1478270780.922684
high,44,27.00,left,1478270782.420033
high,1,5.50,left,1478270784.067052
high,78,44.00,right,1478270785.441489
high,97,53.50,right,1478270786.911304
high,88,49.00,right,1478270788.504043
high,65,37.50,right,1478270790.260053
high,27,18.50,left,1478270791.811793
high,77,43.50,right,1478270793.132153
high,105,57.50,right,1478270794.656928
high,87,48.50,right,1478270796.140914
high,41,25.50,left,1478270797.759147
high,7,8.50,left,1478270799.514657
high,30,20.00,left,1478270800.957589
high,111,60.50,right,1478270802.549996
high,49,29.50,right,1478270803.871396
high,23,16.50,left,1478270805.559120
high,20,15.00,left,1478270807.042709
high,94,52.00,right,1478270808.636332
high,72,41.00,right,1478270810.093457
high,4,7.00,left,1478270811.563986
high,66,38.00,right,1478270813.143475
high,119,64.50,right,1478270814.504612
high,60,35.00,right,1478270815.948589
high,11,10.50,left,1478270817.581967
