object,obj.idx,table,tab.idx,time
NA,0,hor,70,1478252592.187220
NA,0,hor,79,1478252593.710662
NA,0,hor,39,1478252595.264966
NA,0,hor,4,1478252596.854730
NA,0,hor,88,1478252598.340268
NA,0,hor,94,1478252599.925990
NA,0,hor,67,1478252601.479405
NA,0,hor,12,1478252602.939282
NA,0,hor,6,1478252604.392675
NA,0,hor,55,1478252605.915744
NA,0,hor,23,1478252607.400841
NA,0,hor,13,1478252608.920853
NA,0,hor,91,1478252610.446084
NA,0,hor,44,1478252611.934488
NA,0,hor,82,1478252613.556088
NA,0,hor,27,1478252614.948820
NA,0,hor,119,1478252616.407431
NA,0,hor,115,1478252617.993049
NA,0,hor,20,1478252619.415156
NA,0,hor,14,1478252620.939387
NA,0,hor,34,1478252622.396584
NA,0,hor,71,1478252623.884267
NA,0,hor,93,1478252625.408689
NA,0,hor,16,1478252626.864503
NA,0,hor,81,1478252628.287106
NA,0,hor,31,1478252629.713157
NA,0,hor,18,1478252631.304672
NA,0,hor,100,1478252632.859962
NA,0,hor,60,1478252634.320714
NA,0,hor,3,1478252635.873353
NA,0,hor,86,1478252637.327471
NA,0,hor,49,1478252638.748191
NA,0,hor,84,1478252640.367205
NA,0,hor,48,1478252641.853107
NA,0,hor,73,1478252643.310660
NA,0,hor,103,1478252644.765991
NA,0,hor,90,1478252646.354686
NA,0,hor,50,1478252647.780718
NA,0,hor,57,1478252649.400935
NA,0,hor,54,1478252650.923949
NA,0,hor,8,1478252652.314248
NA,0,hor,109,1478252653.937411
NA,0,hor,7,1478252655.392163
NA,0,hor,113,1478252656.848226
NA,0,hor,38,1478252658.401438
NA,0,hor,56,1478252659.824096
NA,0,hor,32,1478252661.381435
NA,0,hor,42,1478252662.905115
NA,0,hor,41,1478252664.326626
NA,0,hor,1,1478252665.816254
NA,0,hor,21,1478252667.401772
NA,0,hor,112,1478252668.889506
NA,0,hor,62,1478252670.409605
NA,0,hor,22,1478252671.929355
NA,0,hor,118,1478252673.349054
NA,0,hor,107,1478252674.938014
NA,0,hor,106,1478252676.493066
NA,0,hor,0,1478252677.983134
NA,0,hor,69,1478252679.537010
NA,0,hor,77,1478252680.958670
NA,0,hor,30,1478252682.577962
NA,0,hor,78,1478252684.003907
NA,0,hor,89,1478252685.463306
NA,0,hor,114,1478252686.919286
NA,0,hor,36,1478252688.376080
NA,0,hor,40,1478252689.929908
NA,0,hor,104,1478252691.416807
NA,0,hor,83,1478252693.004569
NA,0,hor,110,1478252694.591782
NA,0,hor,99,1478252696.148573
NA,0,hor,2,1478252697.671941
NA,0,hor,46,1478252699.260477
NA,0,hor,76,1478252700.749706
NA,0,hor,61,1478252702.202167
NA,0,hor,96,1478252703.791951
NA,0,hor,47,1478252705.316467
NA,0,hor,105,1478252706.904932
NA,0,hor,17,1478252708.490947
NA,0,hor,43,1478252710.046884
NA,0,hor,33,1478252711.566881
NA,0,hor,108,1478252713.057255
NA,0,hor,29,1478252714.578880
NA,0,hor,92,1478252716.169858
NA,0,hor,37,1478252717.627558
NA,0,hor,15,1478252719.185947
NA,0,hor,24,1478252720.744662
NA,0,hor,74,1478252722.265164
NA,0,hor,72,1478252723.719050
NA,0,hor,64,1478252725.176890
NA,0,hor,63,1478252726.597416
NA,0,hor,51,1478252728.056032
NA,0,hor,52,1478252729.546833
NA,0,hor,28,1478252731.135192
NA,0,hor,85,1478252732.689933
NA,0,hor,58,1478252734.277948
NA,0,hor,68,1478252735.799642
NA,0,hor,97,1478252737.354923
NA,0,hor,53,1478252738.878642
NA,0,hor,26,1478252740.464147
NA,0,hor,66,1478252741.890010
NA,0,hor,11,1478252743.479696
NA,0,hor,25,1478252744.906194
NA,0,hor,95,1478252746.394245
NA,0,hor,87,1478252747.848881
NA,0,hor,35,1478252749.437650
NA,0,hor,65,1478252750.990714
NA,0,hor,59,1478252752.580727
NA,0,hor,5,1478252754.169316
NA,0,hor,80,1478252755.624934
NA,0,hor,9,1478252757.181488
NA,0,hor,101,1478252758.609133
NA,0,hor,10,1478252760.129198
NA,0,hor,98,1478252761.688646
NA,0,hor,116,1478252763.244277
NA,0,hor,117,1478252764.770491
NA,0,hor,102,1478252766.259395
NA,0,hor,45,1478252767.847938
NA,0,hor,19,1478252769.366894
NA,0,hor,111,1478252770.755701
NA,0,hor,75,1478252772.314198
