stimulus,angle,response,time
115,27.50,left,1478616083.070045
39,-10.50,right,1478616084.472876
51,-4.50,right,1478616085.875041
53,-3.50,right,1478616087.468077
71,5.50,right,1478616088.897436
112,26.00,left,1478616090.395001
0,-30.00,right,1478616091.825075
6,-27.00,right,1478616093.226955
24,-18.00,right,1478616094.683856
55,-2.50,right,1478616096.440390
20,-20.00,right,1478616097.883399
19,-20.50,right,1478616099.435760
59,-0.50,right,1478616101.137518
92,16.00,left,1478616102.621245
21,-19.50,right,1478616104.023118
22,-19.00,right,1478616105.479718
86,13.00,left,1478616107.098741
87,13.50,left,1478616108.595616
43,-8.50,right,1478616109.956826
76,8.00,right,1478616111.345378
66,3.00,right,1478616112.897080
27,-16.50,right,1478616114.489742
95,17.50,left,1478616116.164628
119,29.50,left,1478616117.444659
42,-9.00,right,1478616119.078168
57,-1.50,right,1478616120.725422
88,14.00,left,1478616122.236695
12,-24.00,right,1478616123.828827
16,-22.00,right,1478616125.285163
10,-25.00,right,1478616126.701201
117,28.50,left,1478616128.320509
70,5.00,NA,0.000000
91,15.50,left,1478616131.383224
60,0.00,right,1478616132.785352
61,0.50,right,1478616134.310129
47,-6.50,right,1478616136.066833
78,9.00,left,1478616137.441343
73,6.50,left,1478616138.843479
68,4.00,left,1478616140.409020
4,-28.00,right,1478616141.729894
90,15.00,left,1478616143.158622
67,3.50,left,1478616144.655764
75,7.50,left,1478616146.385266
109,24.50,left,1478616147.610895
11,-24.50,right,1478616149.052990
116,28.00,left,1478616150.563740
111,25.50,NA,0.000000
45,-7.50,right,1478616153.641250
85,12.50,left,1478616155.179430
114,27.00,left,1478616156.758357
96,18.00,left,1478616158.214425
84,12.00,left,1478616159.873453
69,4.50,left,1478616161.330357
35,-12.50,right,1478616162.719027
94,17.00,left,1478616164.133668
23,-18.50,right,1478616165.753584
98,19.00,left,1478616167.387646
31,-14.50,right,1478616168.789987
2,-29.00,right,1478616170.381484
46,-7.00,right,1478616171.770054
82,11.00,left,1478616173.309018
97,18.50,left,1478616174.929453
37,-11.50,NA,0.000000
65,2.50,right,1478616178.088052
40,-10.00,right,1478616179.313006
26,-17.00,right,1478616180.837407
105,22.50,left,1478616182.389494
54,-3.00,right,1478616183.777664
28,-16.00,right,1478616185.370333
89,14.50,left,1478616186.853810
81,10.50,left,1478616188.528633
101,20.50,left,1478616189.998392
18,-21.00,right,1478616191.400428
106,23.00,left,1478616192.993776
1,-29.50,left,1478616194.519003
14,-23.00,right,1478616196.043376
36,-12.00,right,1478616197.404972
74,7.00,right,1478616198.929895
9,-25.50,right,1478616200.440740
103,21.50,left,1478616202.046577
113,26.50,left,1478616203.380602
108,24.00,left,1478616204.918612
118,29.00,left,1478616206.157313
72,6.00,NA,0.000000
50,-5.00,right,1478616209.152668
15,-22.50,right,1478616210.691502
29,-15.50,right,1478616212.053060
79,9.50,right,1478616213.563286
33,-13.50,right,1478616215.019671
64,2.00,right,1478616216.434133
93,16.50,left,1478616218.163344
3,-28.50,right,1478616219.619133
77,8.50,left,1478616221.129970
5,-27.50,right,1478616222.750184
110,25.00,left,1478616224.289413
100,20.00,left,1478616225.705328
102,21.00,left,1478616227.079916
52,-4.00,right,1478616228.536639
107,23.50,left,1478616229.965834
41,-9.50,right,1478616231.504452
83,11.50,left,1478616233.165511
8,-26.00,right,1478616234.526390
58,-1.00,right,1478616236.037501
7,-26.50,right,1478616237.521348
32,-14.00,right,1478616239.072788
49,-5.50,right,1478616240.610396
13,-23.50,right,1478616241.890897
38,-11.00,right,1478616243.388302
34,-13.00,right,1478616244.953575
30,-15.00,right,1478616246.506083
17,-21.50,right,1478616248.003694
63,1.50,NA,0.000000
80,10.00,left,1478616250.958265
104,22.00,left,1478616252.455512
62,1.00,left,1478616253.911949
56,-2.00,NA,0.000000
99,19.50,left,1478616256.879964
48,-6.00,right,1478616258.336027
44,-8.00,right,1478616259.806277
25,-17.50,right,1478616261.235463
