object,stimulus,angle,response,time
high,5,7.50,right,1487332926.008342
high,60,35.00,right,1487332927.369763
mid,76,43.00,right,1487332928.731256
low,5,7.50,left,1487332930.351047
mid,84,47.00,right,1487332931.876503
low,6,8.00,left,1487332933.414185
high,54,32.00,left,1487332935.020808
low,53,31.50,right,1487332936.518160
low,12,11.00,left,1487332937.919500
mid,44,27.00,right,1487332939.511972
mid,31,20.50,left,1487332940.845863
high,36,23.00,left,1487332942.520036
high,119,64.50,right,1487332943.772353
low,41,25.50,left,1487332945.310125
mid,109,59.50,right,1487332946.656725
mid,73,41.50,left,1487332948.290130
high,83,46.50,right,1487332949.814691
mid,105,57.50,right,1487332951.242710
low,15,12.50,left,1487332952.861995
low,46,28.00,left,1487332954.303669
high,43,26.50,left,1487332955.691656
low,29,19.50,left,1487332957.146911
mid,77,43.50,left,1487332958.876086
high,94,52.00,right,1487332960.182717
mid,100,55.00,right,1487332961.734421
mid,108,59.00,right,1487332963.232278
low,61,35.50,left,1487332964.825025
high,74,42.00,right,1487332966.362213
mid,62,36.00,left,1487332967.955612
low,55,32.50,left,1487332969.521816
high,96,53.00,right,1487332971.113323
low,117,63.50,right,1487332972.555121
low,116,63.00,right,1487332973.957259
mid,39,24.50,left,1487332975.481493
high,18,14.00,left,1487332976.910590
high,46,28.00,left,1487332978.366047
high,31,20.50,left,1487332980.039928
mid,1,5.50,left,1487332981.468660
low,95,52.50,right,1487332982.911309
low,1,5.50,left,1487332984.477025
high,102,56.00,right,1487332985.974893
low,64,37.00,right,1487332987.540554
high,61,35.50,right,1487332989.187277
high,52,31.00,left,1487332990.576814
mid,101,55.50,right,1487332992.116923
mid,19,14.50,left,1487332993.559724
mid,86,48.00,right,1487332995.016617
low,106,58.00,right,1487332996.486421
high,38,24.00,left,1487332998.038443
low,98,54.00,right,1487332999.658248
low,93,51.50,right,1487333001.087562
mid,16,13.00,left,1487333002.476233
high,50,30.00,left,1487333003.892127
low,66,38.00,right,1487333005.444194
high,71,40.50,right,1487333006.928279
low,107,58.50,right,1487333008.479330
mid,102,56.00,right,1487333010.030866
high,58,34.00,left,1487333011.717300
mid,103,56.50,right,1487333013.037469
mid,35,22.50,right,1487333014.493492
low,90,50.00,right,1487333015.895504
high,33,21.50,right,1487333017.338792
mid,59,34.50,right,1487333018.999061
mid,114,62.00,right,1487333020.536678
high,95,52.50,right,1487333022.061391
mid,42,26.00,right,1487333023.721621
high,56,33.00,right,1487333025.164229
high,75,42.50,right,1487333026.524566
mid,50,30.00,right,1487333028.008095
low,60,35.00,right,1487333029.450187
low,3,6.50,left,1487333031.125224
low,45,27.50,right,1487333032.540932
mid,27,18.50,left,1487333034.133958
low,108,59.00,right,1487333035.781283
low,30,20.00,left,1487333037.319346
mid,52,31.00,left,1487333038.870797
high,13,11.50,left,1487333040.340491
high,39,24.50,left,1487333041.905630
mid,92,51.00,right,1487333043.335234
low,63,36.50,right,1487333044.778024
high,26,18.00,left,1487333046.452665
mid,17,13.50,left,1487333048.002749
low,102,56.00,right,1487333049.472760
high,62,36.00,right,1487333051.133063
low,9,9.50,left,1487333052.561910
low,34,22.00,left,1487333053.990547
mid,64,37.00,left,1487333055.433306
high,111,60.50,right,1487333056.970866
mid,46,28.00,right,1487333058.644471
low,40,25.00,left,1487333059.978522
low,27,18.50,left,1487333061.435971
mid,11,10.50,left,1487333062.852249
high,79,44.50,right,1487333064.404528
high,20,15.00,left,1487333065.806607
mid,65,37.50,left,1487333067.222824
high,9,9.50,left,1487333068.679315
low,88,49.00,right,1487333070.202657
mid,75,42.50,right,1487333071.699871
high,117,63.50,right,1487333073.305903
low,58,34.00,left,1487333074.803829
mid,56,33.00,left,1487333076.247807
high,77,43.50,left,1487333077.868063
mid,55,32.50,left,1487333079.528152
high,23,16.50,left,1487333080.889445
mid,81,45.50,left,1487333082.495995
high,64,37.00,left,1487333084.101808
low,78,44.00,left,1487333085.680859
low,65,37.50,left,1487333087.218580
low,82,46.00,left,1487333088.647859
mid,21,15.50,left,1487333090.268335
high,88,49.00,right,1487333091.793268
low,51,30.50,right,1487333093.358866
high,35,22.50,left,1487333094.801762
low,86,48.00,right,1487333096.257742
mid,28,19.00,left,1487333097.945389
high,105,57.50,right,1487333099.320308
mid,87,48.50,left,1487333100.858225
low,4,7.00,left,1487333102.504479
mid,63,36.50,left,1487333103.960447
high,7,8.50,left,1487333105.307882
low,31,20.50,right,1487333139.268277
high,55,32.50,right,1487333140.697517
high,19,14.50,left,1487333142.249666
high,11,10.50,left,1487333143.747442
mid,85,47.50,right,1487333145.245230
