object,stimulus,angle,response,time
high,71,40.50,right,1474632929.343852
mid,30,20.00,left,1474632937.436933
low,9,9.50,left,1474632938.794397
low,62,36.00,left,1474632940.385097
low,8,9.00,left,1474632941.962818
high,62,36.00,right,1474632943.797865
mid,48,29.00,left,1474632945.265620
mid,53,31.50,left,1474632946.662604
mid,114,62.00,right,1474632947.882034
high,0,5.00,left,1474632949.318553
high,57,33.50,left,1474632950.825587
low,11,10.50,left,1474632952.470713
mid,82,46.00,right,1474632953.909468
low,19,14.50,left,1474632955.364397
low,65,37.50,left,1474632957.065038
mid,118,64.00,right,1474632958.287387
high,101,55.50,right,1474632959.710449
mid,46,28.00,left,1474632961.561915
high,48,29.00,right,1474632962.986620
high,20,15.00,NA,0.000000
low,35,22.50,left,1474632966.071124
mid,11,10.50,left,1474632967.551815
high,76,43.00,right,1474632969.046195
low,86,48.00,right,1474632970.788326
high,105,57.50,right,1474632972.129368
mid,89,49.50,right,1474632973.570289
mid,113,61.50,right,1474632975.091086
high,112,61.00,right,1474632976.599225
high,106,58.00,right,1474632978.091294
low,12,11.00,left,1474632979.611145
high,72,41.00,right,1474632981.117462
low,2,6.00,left,1474632982.613535
mid,36,23.00,left,1474632984.270368
low,28,19.00,left,1474632985.738348
low,18,14.00,left,1474632987.287111
mid,49,29.50,right,1474632988.892587
low,60,35.00,right,1474632990.783413
high,29,19.50,right,1474632992.264381
mid,93,51.50,right,1474632993.635513
mid,108,59.00,NA,0.000000
high,14,12.00,left,1474632996.583456
high,1,5.50,left,1474632997.911519
low,47,28.50,left,1474632999.352083
mid,72,41.00,right,1474633000.776227
high,92,51.00,right,1474633002.259436
mid,101,55.50,right,1474633003.767859
low,71,40.50,right,1474633005.494707
low,66,38.00,left,1474633006.904474
mid,87,48.50,right,1474633008.287465
high,88,49.00,right,1474633009.698275
low,43,26.50,left,1474633011.328636
mid,112,61.00,right,1474633012.658900
low,116,63.00,right,1474633014.180815
high,33,21.50,right,1474633015.691481
high,10,10.00,NA,0.000000
mid,95,52.50,right,1474633018.734575
high,74,42.00,right,1474633020.283280
low,44,27.00,left,1474633021.694082
low,117,63.50,right,1474633023.450734
mid,104,57.00,right,1474633024.681337
high,25,17.50,NA,0.000000
mid,91,50.50,right,1474633027.503276
high,79,44.50,right,1474633028.914795
high,118,64.00,NA,0.000000
mid,12,11.00,left,1474633032.013449
low,104,57.00,right,1474633033.299696
low,83,46.50,right,1474633034.753066
high,34,22.00,right,1474633036.383153
mid,63,36.50,right,1474633037.822321
low,78,44.00,right,1474633039.357519
low,50,30.00,right,1474633041.249269
mid,90,50.00,right,1474633042.471089
mid,1,5.50,left,1474633043.827485
high,46,28.00,right,1474633045.268561
mid,18,14.00,left,1474633046.874120
high,5,7.50,left,1474633048.148766
low,102,56.00,right,1474633049.603550
high,100,55.00,right,1474633051.150941
mid,24,17.00,left,1474633052.824227
low,54,32.00,left,1474633054.481751
low,77,43.50,left,1474633055.893169
high,49,29.50,right,1474633057.278092
mid,77,43.50,right,1474633058.715508
low,25,17.50,left,1474633060.265096
high,94,52.00,right,1474633061.607467
high,44,27.00,right,1474633063.086008
low,33,21.50,left,1474633064.538569
high,78,44.00,right,1474633065.937689
mid,67,38.50,right,1474633067.552299
low,20,15.00,left,1474633069.073888
mid,88,49.00,right,1474633070.513888
high,8,9.00,left,1474633071.937435
mid,70,40.00,right,1474633073.458113
low,92,51.00,right,1474633075.046075
low,32,21.00,left,1474633076.455632
mid,60,35.00,left,1474633078.057641
mid,80,45.00,right,1474633079.660030
low,79,44.50,right,1474633081.223696
high,58,34.00,right,1474633082.747072
high,19,14.50,right,1474633084.323261
high,86,48.00,right,1474633085.901571
low,110,60.00,right,1474633087.449443
low,107,58.50,right,1474633088.860681
high,45,27.50,left,1474633090.602269
mid,76,43.00,left,1474633092.164444
mid,52,31.00,left,1474633093.892053
low,22,16.00,left,1474633095.302793
mid,109,59.50,right,1474633096.372300
high,60,35.00,left,1474633098.057138
low,82,46.00,right,1474633099.002127
low,115,62.50,right,1474633100.632824
mid,32,21.00,right,1474633101.934640
mid,22,16.00,left,1474633103.622265
mid,92,51.00,right,1474633105.127844
mid,26,18.00,left,1474633106.443825
high,54,32.00,right,1474633107.868765
low,57,33.50,left,1474633109.788320
high,30,20.00,right,1474633110.925678
low,90,50.00,right,1474633112.393295
high,56,33.00,right,1474633113.944411
mid,35,22.50,left,1474633147.390491
mid,85,47.50,right,1474633148.773248
low,63,36.50,left,1474633150.334136
low,69,39.50,left,1474633151.716091
low,21,15.50,left,1474633153.182100
mid,9,9.50,left,1474633154.717079
high,50,30.00,right,1474633156.266662
high,9,9.50,right,1474633158.239723
mid,61,35.50,right,1474633159.665093
high,111,60.50,right,1474633160.953117
high,70,40.00,right,1474633162.283585
low,72,41.00,right,1474633163.899141
low,37,23.50,left,1474633165.419480
low,73,41.50,left,1474633167.132993
high,24,17.00,right,1474633168.530067
mid,21,15.50,left,1474633170.174881
mid,10,10.00,left,1474633171.517552
low,16,13.00,left,1474633173.201780
mid,4,7.00,left,1474633174.557006
high,83,46.50,right,1474633175.967215
mid,73,41.50,right,1474633177.390933
high,109,59.50,right,1474633178.827462
high,107,58.50,right,1474633180.305831
low,4,7.00,left,1474633181.963321
mid,38,24.00,left,1474633183.333723
low,56,33.00,left,1474633184.827808
high,116,63.00,right,1474633186.391260
low,23,16.50,left,1474633187.858180
low,53,31.50,left,1474633189.228412
high,117,63.50,right,1474633190.698544
high,41,25.50,left,1474633192.272852
mid,75,42.50,left,1474633193.685606
mid,20,15.00,left,1474633195.455130
mid,8,9.00,left,1474633196.878974
low,14,12.00,left,1474633198.343484
high,68,39.00,right,1474633199.877528
low,13,11.50,left,1474633201.358151
mid,117,63.50,right,1474633202.812950
mid,98,54.00,right,1474633204.346762
high,90,50.00,right,1474633205.867054
mid,83,46.50,right,1474633207.362161
high,47,28.50,left,1474633209.211945
high,103,56.50,right,1474633210.418745
high,15,12.50,left,1474633211.844400
low,112,61.00,left,1474633213.421336
mid,13,11.50,left,1474633214.861586
low,5,7.50,left,1474633216.354322
low,103,56.50,right,1474633217.955823
mid,29,19.50,left,1474633219.519450
high,75,42.50,right,1474633220.960356
low,81,45.50,NA,0.000000
low,26,18.00,left,1474633224.004039
mid,79,44.50,right,1474633225.443285
mid,31,20.50,left,1474633226.935882
mid,44,27.00,left,1474633228.497817
low,45,27.50,left,1474633230.034090
high,110,60.00,right,1474633231.458996
low,98,54.00,right,1474633232.955747
high,21,15.50,left,1474633234.448380
high,55,32.50,right,1474633236.396421
mid,33,21.50,left,1474633237.781310
low,48,29.00,left,1474633238.986497
high,73,41.50,NA,0.000000
low,30,20.00,left,1474633241.809565
low,6,8.00,left,1474633243.292457
mid,25,17.50,left,1474633244.839497
mid,15,12.50,left,1474633246.359483
mid,17,13.50,left,1474633247.854878
low,94,52.00,left,1474633249.831141
high,115,62.50,right,1474633251.120283
high,108,59.00,right,1474633252.311307
high,95,52.50,right,1474633253.721436
high,89,49.50,right,1474633255.157884
high,6,8.00,left,1474633256.773327
high,80,45.00,right,1474633258.210429
high,87,48.50,right,1474633259.661801
mid,50,30.00,left,1474633261.331730
low,59,34.50,left,1474633262.864774
low,96,53.00,left,1474633264.465634
