object,obj.idx,table,tab.idx,time
mid,37,hor,60,1478785201.779530
high,21,hor,60,1478785203.168436
low,16,hor,60,1478785204.591801
low,33,hor,60,1478785206.015273
high,60,hor,60,1478785207.440134
mid,29,hor,60,1478785208.958688
high,96,hor,60,1478785210.413317
low,103,hor,60,1478785211.872164
high,113,hor,60,1478785213.460051
mid,18,hor,60,1478785215.044448
low,46,hor,60,1478785216.567465
mid,17,hor,60,1478785218.156438
mid,75,hor,60,1478785219.779624
mid,77,hor,60,1478785221.338030
low,57,hor,60,1478785222.762658
low,82,hor,60,1478785224.251558
low,59,hor,60,1478785225.771670
high,71,hor,60,1478785227.325779
low,32,hor,60,1478785228.714128
mid,14,hor,60,1478785230.303494
high,104,hor,60,1478785231.826563
high,4,hor,60,1478785233.281497
mid,111,hor,60,1478785234.803190
high,68,hor,60,1478785236.230747
high,59,hor,60,1478785237.687132
low,67,hor,60,1478785239.110892
mid,82,hor,60,1478785240.668859
low,71,hor,60,1478785242.157363
high,57,hor,60,1478785243.610999
mid,58,hor,60,1478785245.100214
low,3,hor,60,1478785246.521024
mid,55,hor,60,1478785247.976402
low,31,hor,60,1478785249.563994
high,25,hor,60,1478785251.019561
high,38,hor,60,1478785252.606774
mid,46,hor,60,1478785253.996884
high,56,hor,60,1478785255.418000
low,117,hor,60,1478785257.006951
mid,97,hor,60,1478785258.593285
high,42,hor,60,1478785260.181312
high,90,hor,60,1478785261.604740
low,75,hor,60,1478785263.126701
low,0,hor,60,1478785264.617850
high,78,hor,60,1478785266.009671
mid,5,hor,60,1478785267.433713
low,7,hor,60,1478785268.990295
mid,7,hor,60,1478785270.477943
mid,80,hor,60,1478785271.936769
high,33,hor,60,1478785273.427613
high,118,hor,60,1478785275.049032
mid,21,hor,60,1478785276.471828
mid,100,hor,60,1478785278.058815
low,5,hor,60,1478785279.552818
low,63,hor,60,1478785281.104421
low,1,hor,60,1478785282.629481
mid,76,hor,60,1478785284.215732
high,83,hor,60,1478785285.707429
mid,69,hor,60,1478785287.227482
high,47,hor,60,1478785288.684413
low,21,hor,60,1478785290.237080
mid,35,hor,60,1478785291.725202
low,11,hor,60,1478785293.216257
mid,108,hor,60,1478785294.606524
low,115,hor,60,1478785296.065780
high,63,hor,60,1478785297.519093
high,52,hor,60,1478785298.975754
low,52,hor,60,1478785300.464574
low,111,hor,60,1478785302.021030
high,24,hor,60,1478785303.611682
mid,94,hor,60,1478785305.134411
mid,4,hor,60,1478785306.657075
high,80,hor,60,1478785308.211149
low,25,hor,60,1478785309.802603
mid,31,hor,60,1478785311.291866
high,55,hor,60,1478785312.814061
mid,107,hor,60,1478785314.342507
high,110,hor,60,1478785315.768406
mid,15,hor,60,1478785317.158729
high,107,hor,60,1478785318.719070
high,16,hor,60,1478785320.206038
low,47,hor,60,1478785321.759476
low,113,hor,60,1478785323.181052
mid,20,hor,60,1478785324.702688
low,107,hor,60,1478785326.292472
low,45,hor,60,1478785327.746846
low,22,hor,60,1478785329.243417
high,101,hor,60,1478785330.731494
mid,40,hor,60,1478785332.287108
mid,99,hor,60,1478785333.712152
mid,84,hor,60,1478785335.299588
high,8,hor,60,1478785336.819598
high,3,hor,60,1478785338.271945
low,41,hor,60,1478785339.695315
low,116,hor,60,1478785341.151447
high,100,hor,60,1478785342.637601
mid,6,hor,60,1478785344.096773
mid,19,hor,60,1478785345.654138
mid,74,hor,60,1478785347.111495
high,88,hor,60,1478785348.703716
low,24,hor,60,1478785350.256936
low,60,hor,60,1478785351.784256
mid,0,hor,60,1478785353.241181
high,105,hor,60,1478785354.698310
mid,118,hor,60,1478785356.220813
high,79,hor,60,1478785357.642297
low,29,hor,60,1478785359.066011
low,13,hor,60,1478785360.488298
high,26,hor,60,1478785362.012996
low,50,hor,60,1478785363.403264
low,17,hor,60,1478785364.929200
high,98,hor,60,1478785366.423409
low,101,hor,60,1478785368.011387
mid,12,hor,60,1478785369.433070
