object,stimulus,angle,response,time
high,70,40.00,right,1478183963.654555
high,50,30.00,right,1478184032.335128
high,78,44.00,right,1478184033.873297
high,2,6.00,left,1478184035.371030
high,35,22.50,left,1478184036.965573
high,65,37.50,right,1478184038.259612
high,113,61.50,right,1478184039.715552
high,23,16.50,left,1478184041.240773
high,101,55.50,right,1478184042.683798
high,99,54.50,right,1478184044.099155
high,83,46.50,right,1478184045.514351
high,51,30.50,right,1478184047.079671
high,59,34.50,right,1478184048.590357
high,110,60.00,right,1478184049.993067
high,42,26.00,left,1478184051.639906
high,4,7.00,left,1478184053.041896
high,14,12.00,left,1478184054.471567
high,106,58.00,right,1478184056.090406
high,96,53.00,right,1478184057.560353
high,10,10.00,left,1478184059.097549
high,24,17.00,left,1478184060.499476
high,34,22.00,left,1478184061.859701
high,72,41.00,right,1478184063.369398
high,109,59.50,right,1478184064.838553
high,25,17.50,left,1478184066.375661
high,84,47.00,right,1478184067.831180
high,43,26.50,right,1478184069.654899
high,58,34.00,right,1478184071.331123
high,79,44.50,right,1478184072.461011
high,107,58.50,right,1478184073.849475
high,71,40.50,right,1478184075.347255
high,102,56.00,right,1478184076.776353
high,64,37.00,right,1478184078.423738
high,12,11.00,left,1478184080.031061
high,8,9.00,left,1478184081.392337
high,13,11.50,left,1478184082.821402
high,57,33.50,left,1478184084.865082
high,67,38.50,left,1478184085.995603
high,103,56.50,right,1478184087.424495
high,48,29.00,left,1478184088.961898
high,74,42.00,left,1478184090.431722
high,27,18.50,left,1478184092.009925
high,52,31.00,left,1478184093.833664
high,36,23.00,left,1478184095.249425
high,112,61.00,right,1478184096.624184
high,60,35.00,left,1478184098.080950
high,15,12.50,left,1478184099.551168
high,62,36.00,left,1478184101.197465
high,76,43.00,right,1478184102.749200
high,111,60.50,right,1478184104.014450
high,105,57.50,right,1478184105.579845
high,92,51.00,right,1478184107.076730
high,118,64.00,right,1478184108.614029
high,108,59.00,right,1478184110.042711
high,3,6.50,left,1478184111.635109
high,54,32.00,right,1478184113.145846
high,18,14.00,left,1478184114.561492
high,119,64.50,left,1478184116.140573
high,11,10.50,left,1478184118.032610
high,5,7.50,left,1478184119.176755
high,117,63.50,right,1478184120.551024
high,41,25.50,left,1478184122.211296
high,55,32.50,left,1478184123.627551
high,47,28.50,left,1478184125.001603
high,98,54.00,right,1478184126.730257
high,88,49.00,right,1478184128.078443
high,104,57.00,right,1478184129.685057
high,90,50.00,right,1478184131.113582
high,7,8.50,left,1478184132.719509
high,97,53.50,right,1478184134.203588
high,56,33.00,right,1478184135.770782
high,91,50.50,right,1478184137.242943
high,85,47.50,right,1478184138.726246
high,21,15.50,left,1478184140.333350
high,87,48.50,right,1478184141.829807
high,69,39.50,right,1478184143.451220
high,39,24.50,right,1478184144.880574
high,32,21.00,left,1478184146.677474
high,100,55.00,right,1478184147.956292
high,6,8.00,left,1478184149.480868
high,37,23.50,right,1478184151.154769
high,19,14.50,right,1478184152.652205
high,1,5.50,left,1478184154.012678
high,86,48.00,right,1478184155.537302
high,0,5.00,left,1478184157.076150
high,28,19.00,right,1478184158.668210
high,31,20.50,left,1478184160.042352
high,95,52.50,right,1478184161.620885
high,61,35.50,right,1478184163.294849
high,16,13.00,left,1478184164.723682
high,80,45.00,right,1478184166.166649
high,63,36.50,right,1478184167.581922
high,33,21.50,right,1478184169.651405
high,73,41.50,right,1478184170.782116
high,82,46.00,right,1478184172.252638
high,116,63.00,right,1478184173.736628
high,114,62.00,right,1478184175.207677
high,17,13.50,left,1478184176.883562
high,115,62.50,right,1478184178.219364
high,26,18.00,left,1478184179.635158
high,49,29.50,right,1478184181.281615
high,77,43.50,right,1478184182.546825
high,68,39.00,right,1478184184.084033
high,40,25.00,left,1478184185.893688
high,94,52.00,right,1478184187.079214
high,46,28.00,left,1478184188.589986
high,20,15.00,left,1478184190.141692
high,66,38.00,right,1478184192.034919
high,29,19.50,left,1478184193.370313
high,89,49.50,right,1478184194.677568
high,22,16.00,left,1478184196.229023
high,30,20.00,left,1478184197.726331
high,93,51.50,right,1478184198.979708
high,81,45.50,right,1478184200.408744
high,38,24.00,left,1478184201.878464
high,75,42.50,right,1478184203.335605
high,44,27.00,left,1478184205.024718
high,9,9.50,left,1478184206.318897
high,45,27.50,left,1478184207.844506
high,53,31.50,left,1478184209.397890
