stimulus,angle,response,time
13,-23.50,right,1478166518.854766
52,-4.00,right,1478166586.409316
64,2.00,NA,0.000000
55,-2.50,left,1478166589.361720
28,-16.00,left,1478166590.831695
25,-17.50,left,1478166592.302316
105,22.50,right,1478166593.812834
50,-5.00,left,1478166595.337035
6,-27.00,left,1478166596.711690
56,-2.00,left,1478166598.426660
9,-25.50,left,1478166599.910528
22,-19.00,left,1478166601.272482
48,-6.00,left,1478166602.701712
66,3.00,left,1478166604.538274
0,-30.00,left,1478166605.559400
35,-12.50,left,1478166607.029090
32,-14.00,left,1478166608.390244
106,23.00,right,1478166609.941680
83,11.50,right,1478166611.234019
77,8.50,right,1478166612.852847
53,-3.50,left,1478166614.471100
99,19.50,right,1478166615.872542
88,14.00,right,1478166617.451252
33,-13.50,left,1478166618.893898
80,10.00,right,1478166620.282080
34,-13.00,left,1478166621.792038
40,-10.00,left,1478166623.275125
96,18.00,right,1478166624.908629
46,-7.00,left,1478166626.365065
78,9.00,right,1478166627.903670
95,17.50,right,1478166629.482696
111,25.50,right,1478166630.898358
61,0.50,left,1478166632.409567
38,-11.00,left,1478166633.825194
42,-9.00,left,1478166635.254413
29,-15.50,left,1478166636.752349
100,20.00,right,1478166638.331564
94,17.00,right,1478166639.788157
91,15.50,right,1478166641.258843
15,-22.50,left,1478166642.892199
87,13.50,right,1478166644.497366
3,-28.50,left,1478166645.885036
67,3.50,right,1478166647.437735
113,26.50,right,1478166648.866816
117,28.50,right,1478166650.173323
58,-1.00,left,1478166652.106307
31,-14.50,left,1478166653.249600
11,-24.50,left,1478166654.637679
1,-29.50,left,1478166656.175648
97,18.50,right,1478166657.591676
16,-22.00,left,1478166659.034572
115,27.50,right,1478166660.558781
110,25.00,right,1478166662.041183
101,20.50,right,1478166663.498071
7,-26.50,left,1478166664.995117
68,4.00,left,1478166666.777121
119,29.50,right,1478166667.974330
44,-8.00,left,1478166669.457722
73,6.50,right,1478166670.954228
84,12.00,right,1478166672.491832
21,-19.50,left,1478166673.920466
4,-28.00,left,1478166675.512637
65,2.50,right,1478166677.553952
86,13.00,right,1478166678.451293
98,19.00,right,1478166679.799464
2,-29.00,left,1478166681.433620
30,-15.00,left,1478166682.796458
81,10.50,right,1478166684.267195
62,1.00,left,1478166685.751222
104,22.00,right,1478166687.316991
76,8.00,right,1478166688.869130
85,12.50,right,1478166690.380511
103,21.50,right,1478166691.796993
60,0.00,left,1478166693.199032
59,-0.50,left,1478166694.778146
54,-3.00,left,1478166696.234804
37,-11.50,left,1478166697.637079
49,-5.50,left,1478166699.147800
12,-24.00,left,1478166700.576780
51,-4.50,left,1478166702.168344
89,14.50,right,1478166703.611137
24,-18.00,left,1478166704.985990
45,-7.50,left,1478166706.347080
74,7.00,right,1478166708.116723
90,15.00,right,1478166709.396115
79,9.50,right,1478166711.071055
82,11.00,right,1478166712.418837
27,-16.50,left,1478166713.916053
47,-6.50,left,1478166715.235893
10,-25.00,left,1478166716.923112
19,-20.50,left,1478166718.310732
57,-1.50,left,1478166719.971160
71,5.50,right,1478166721.236542
20,-20.00,left,1478166722.774754
118,29.00,right,1478166724.340663
72,6.00,right,1478166726.314745
75,7.50,right,1478166727.472861
114,27.00,right,1478166728.862428
43,-8.50,left,1478166730.496950
18,-21.00,left,1478166731.871938
26,-17.00,left,1478166733.519687
17,-21.50,left,1478166734.812924
63,1.50,left,1478166736.773200
112,26.00,right,1478166737.848387
102,21.00,right,1478166739.304216
5,-27.50,left,1478166740.897025
36,-12.00,left,1478166742.312338
14,-23.00,left,1478166743.959291
109,24.50,right,1478166745.578197
69,4.50,right,1478166747.251915
92,16.00,right,1478166748.409342
93,16.50,right,1478166749.783287
107,23.50,right,1478166751.253649
70,5.00,right,1478166752.887597
23,-18.50,left,1478166754.262128
116,28.00,right,1478166755.691389
108,24.00,right,1478166757.216477
8,-26.00,left,1478166758.781532
39,-10.50,left,1478166760.374636
41,-9.50,left,1478166761.913657
