stimulus,angle,response,time
2,-29.00,right,1478247351.833700
70,5.00,left,1478247358.506104
96,18.00,left,1478247359.842059
112,26.00,left,1478247361.272374
80,10.00,left,1478247362.933464
117,28.50,left,1478247364.362007
27,-16.50,right,1478247365.996347
63,1.50,left,1478247367.724787
56,-2.00,right,1478247369.589210
57,-1.50,right,1478247371.208874
46,-7.00,right,1478247371.331404
84,12.00,left,1478247373.401551
103,21.50,left,1478247374.899250
4,-28.00,right,1478247376.587549
17,-21.50,right,1478247377.961613
42,-9.00,right,1478247379.553943
30,-15.00,right,1478247380.874540
41,-9.50,right,1478247382.194601
21,-19.50,right,1478247383.815053
18,-21.00,right,1478247385.244785
64,2.00,left,1478247387.015498
49,-5.50,right,1478247388.173048
29,-15.50,right,1478247389.862125
38,-11.00,right,1478247391.182071
78,9.00,left,1478247392.926079
113,26.50,left,1478247394.302203
74,7.00,left,1478247395.962877
116,28.00,left,1478247397.283735
14,-23.00,right,1478247398.754521
48,-6.00,right,1478247400.088462
24,-18.00,right,1478247401.625980
100,20.00,left,1478247403.204121
69,4.50,left,1478247404.741592
19,-20.50,right,1478247406.157291
99,19.50,left,1478247407.709715
61,0.50,right,1478247409.738781
51,-4.50,right,1478247410.732602
66,3.00,right,1478247412.284192
79,9.50,left,1478247413.904081
11,-24.50,right,1478247415.237956
59,-0.50,right,1478247417.715036
31,-14.50,right,1478247418.477539
76,8.00,left,1478247419.920726
104,22.00,left,1478247421.268661
34,-13.00,right,1478247422.711706
25,-17.50,right,1478247424.142011
35,-12.50,right,1478247425.803119
23,-18.50,right,1478247427.164998
108,24.00,left,1478247428.621603
65,2.50,left,1478247430.282057
20,-20.00,right,1478247431.724863
62,1.00,right,1478247433.413133
98,19.00,left,1478247434.502305
13,-23.50,right,1478247436.149062
68,4.00,right,1478247438.164017
111,25.50,left,1478247439.158453
89,14.50,left,1478247440.601321
82,11.00,left,1478247442.098718
88,14.00,left,1478247443.663878
83,11.50,left,1478247445.310096
110,25.00,left,1478247446.752423
40,-10.00,right,1478247448.479543
95,17.50,left,1478247449.868912
118,29.00,left,1478247451.271234
5,-27.50,right,1478247452.823058
91,15.50,left,1478247454.443132
7,-26.50,right,1478247455.777337
87,13.50,left,1478247457.342715
26,-17.00,right,1478247458.758422
77,8.50,left,1478247460.188404
8,-26.00,right,1478247461.740383
37,-11.50,right,1478247463.251791
32,-14.00,right,1478247464.667335
52,-4.00,right,1478247466.137735
119,29.50,left,1478247467.867079
15,-22.50,right,1478247469.528195
72,6.00,left,1478247471.176348
71,5.50,left,1478247472.509784
16,-22.00,right,1478247474.047471
47,-6.50,right,1478247475.680025
60,0.00,right,1478247477.354342
67,3.50,left,1478247478.565602
50,-5.00,right,1478247480.470812
115,27.50,left,1478247481.464791
81,10.50,left,1478247483.179266
53,-3.50,left,1478247484.853610
6,-27.00,right,1478247486.024394
12,-24.00,right,1478247487.399814
93,16.50,left,1478247489.264511
90,15.00,left,1478247490.775806
1,-29.50,right,1478247492.205782
9,-25.50,right,1478247493.594954
55,-2.50,right,1478247495.338188
28,-16.00,right,1478247496.441718
97,18.50,left,1478247498.320372
114,27.00,left,1478247499.422993
0,-30.00,right,1478247500.879251
101,20.50,left,1478247502.552946
106,23.00,left,1478247503.913679
75,7.50,left,1478247505.465899
54,-3.00,right,1478247507.181328
92,16.00,left,1478247508.664851
86,13.00,left,1478247510.108006
39,-10.50,right,1478247511.524315
85,12.50,right,1478247513.036232
10,-25.00,right,1478247514.574846
109,24.50,left,1478247516.071936
45,-7.50,right,1478247517.840725
43,-8.50,right,1478247519.066179
22,-19.00,right,1478247520.576196
44,-8.00,right,1478247522.182682
73,6.50,left,1478247523.748744
105,22.50,left,1478247525.246701
102,21.00,left,1478247526.758399
94,17.00,left,1478247528.227733
107,23.50,left,1478247529.656980
33,-13.50,right,1478247531.276709
58,-1.00,right,1478247533.005378
3,-28.50,right,1478247534.380589
36,-12.00,right,1478247535.933460
