object,stimulus,angle,response,time
low,39,24.50,right,1473149255.878973
low,41,25.50,right,1473149264.088084
mid,55,32.50,right,1473149265.541118
high,93,51.50,right,1473149266.994714
mid,88,49.00,right,1473149268.298766
mid,21,15.50,left,1473149269.916784
mid,50,30.00,right,1473149271.370003
low,56,33.00,right,1473149272.933259
low,4,7.00,left,1473149274.086544
high,70,40.00,right,1473149275.692029
high,55,32.50,right,1473149277.228610
high,84,47.00,right,1473149278.655287
low,83,46.50,right,1473149280.175217
mid,93,51.50,right,1473149281.874718
mid,13,11.50,left,1473149283.244763
low,52,31.00,left,1473149284.930756
high,41,25.50,right,1473149286.248821
mid,85,47.50,right,1473149287.701101
high,97,53.50,right,1473149289.387244
low,33,21.50,left,1473149290.881860
mid,57,33.50,left,1473149292.801457
high,1,5.50,left,1473149294.119015
low,95,52.50,right,1473149295.656265
high,102,56.00,right,1473149297.053841
low,57,33.50,left,1473149298.714943
mid,32,21.00,left,1473149300.263642
high,31,20.50,left,1473149301.868286
high,56,33.00,left,1473149303.195722
low,85,47.50,right,1473149304.785532
mid,70,40.00,right,1473149306.032888
mid,80,45.00,right,1473149307.911056
low,67,38.50,right,1473149309.104752
low,92,51.00,right,1473149310.450787
high,34,22.00,left,1473149312.025775
high,13,11.50,left,1473149313.657688
mid,68,39.00,left,1473149315.645134
mid,64,37.00,NA,0.000000
low,64,37.00,right,1473149317.510010
high,19,14.50,left,1473149319.665067
mid,115,62.50,right,1473149321.268731
low,55,32.50,left,1473149322.488110
high,2,6.00,left,1473149323.817061
low,100,55.00,right,1473149325.583817
high,37,23.50,left,1473149326.804933
mid,17,13.50,left,1473149328.395353
low,89,49.50,right,1473149329.957023
high,11,10.50,left,1473149331.299701
mid,3,6.50,left,1473149332.779411
mid,12,11.00,left,1473149334.261742
low,114,62.00,right,1473149336.152907
mid,45,27.50,left,1473149337.360499
high,81,45.50,right,1473149339.059322
mid,22,16.00,left,1473149340.374991
low,14,12.00,left,1473149341.925741
low,0,5.00,left,1473149343.323098
low,109,59.50,right,1473149344.924928
high,90,50.00,right,1473149346.311024
mid,107,58.50,right,1473149347.749518
high,76,43.00,right,1473149349.298407
high,60,35.00,left,1473149350.751125
low,61,35.50,right,1473149352.300313
low,60,35.00,right,1473149353.821638
mid,86,48.00,right,1473149355.438103
high,113,61.50,right,1473149356.725855
mid,109,59.50,right,1473149358.218817
low,1,5.50,left,1473149359.753853
high,16,13.00,left,1473149361.371974
mid,27,18.50,left,1473149362.991215
low,78,44.00,right,1473149364.252516
