stimulus,angle,response,time
41,-9.50,right,1478516872.345397
85,12.50,right,1478516938.210283
119,29.50,right,1478516939.502762
31,-14.50,left,1478516940.985818
37,-11.50,left,1478516942.333593
51,-4.50,left,1478516943.830849
100,20.00,right,1478516945.464074
73,6.50,right,1478516947.520183
114,27.00,right,1478516948.609178
84,12.00,right,1478516950.092377
71,5.50,right,1478516951.875308
94,17.00,right,1478516952.924146
20,-20.00,left,1478516954.366800
6,-27.00,left,1478516955.809639
83,11.50,right,1478516957.619732
82,11.00,right,1478516958.898877
115,27.50,right,1478516960.464267
10,-25.00,left,1478516962.070675
87,13.50,right,1478516963.730576
13,-23.50,left,1478516965.092203
14,-23.00,left,1478516966.562870
97,18.50,right,1478516968.237137
2,-29.00,left,1478516969.720624
56,-2.00,left,1478516971.150292
81,10.50,left,1478516973.041772
42,-9.00,left,1478516974.430643
16,-22.00,left,1478516975.738073
0,-30.00,left,1478516977.329703
33,-13.50,left,1478516978.881544
104,22.00,right,1478516980.336884
96,18.00,right,1478516981.751834
44,-8.00,left,1478516983.398755
9,-25.50,left,1478516984.936470
92,16.00,right,1478516986.556757
68,4.00,left,1478516988.462502
7,-26.50,left,1478516989.482599
8,-26.00,left,1478516990.843860
117,28.50,right,1478516992.367996
46,-7.00,left,1478516993.823515
64,2.00,left,1478516995.756877
118,29.00,right,1478516996.832552
40,-10.00,left,1478516998.179757
93,16.50,right,1478517000.016861
67,3.50,right,1478517001.909076
65,2.50,left,1478517003.038778
62,1.00,left,1478517004.481841
112,26.00,right,1478517005.883475
39,-10.50,left,1478517007.312934
53,-3.50,left,1478517008.891538
28,-16.00,left,1478517010.389204
29,-15.50,left,1478517011.845826
60,0.00,left,1478517013.682927
59,-0.50,left,1478517014.853292
15,-22.50,left,1478517016.364125
102,21.00,right,1478517018.078540
12,-24.00,left,1478517019.480642
58,-1.00,left,1478517020.841816
25,-17.50,left,1478517022.475481
78,9.00,right,1478517024.695441
106,23.00,right,1478517025.757572
108,24.00,right,1478517027.105298
17,-21.50,left,1478517028.670378
116,28.00,right,1478517030.438862
23,-18.50,left,1478517031.759325
75,7.50,right,1478517033.868957
57,-1.50,left,1478517035.161385
54,-3.00,left,1478517036.168549
50,-5.00,left,1478517037.583412
24,-18.00,left,1478517038.984956
79,9.50,right,1478517040.987059
99,19.50,right,1478517041.913102
36,-12.00,left,1478517043.479083
66,3.00,left,1478517045.262810
63,1.50,left,1478517046.732781
19,-20.50,left,1478517047.903408
105,22.50,right,1478517049.400199
76,8.00,right,1478517051.359902
113,26.50,right,1478517052.380518
107,23.50,right,1478517053.809943
80,10.00,right,1478517055.551878
103,21.50,right,1478517056.913586
32,-14.00,left,1478517058.506667
21,-19.50,left,1478517059.990571
45,-7.50,left,1478517061.474565
18,-21.00,left,1478517063.092862
95,17.50,right,1478517064.807971
89,14.50,right,1478517066.264709
47,-6.50,left,1478517067.939750
1,-29.50,left,1478517069.383731
34,-13.00,left,1478517070.908499
88,14.00,right,1478517072.678258
27,-16.50,left,1478517073.930762
30,-15.00,left,1478517075.441443
5,-27.50,left,1478517076.802360
4,-28.00,left,1478517078.313350
77,8.50,right,1478517080.287572
109,24.50,right,1478517081.254353
35,-12.50,left,1478517082.629123
70,5.00,left,1478517084.765719
11,-24.50,left,1478517085.623046
26,-17.00,left,1478517087.066085
22,-19.00,left,1478517088.645514
48,-6.00,left,1478517090.170032
69,4.50,left,1478517092.157989
74,7.00,left,1478517093.628928
52,-4.00,left,1478517094.758775
90,15.00,right,1478517096.311118
101,20.50,right,1478517097.657916
3,-28.50,left,1478517099.209783
55,-2.50,left,1478517100.856997
43,-8.50,left,1478517102.136917
49,-5.50,left,1478517103.661741
86,13.00,right,1478517105.594760
91,15.50,right,1478517106.860747
38,-11.00,left,1478517108.248892
110,25.00,right,1478517109.895579
111,25.50,right,1478517111.364504
61,0.50,left,1478517113.202642
98,19.00,right,1478517114.495444
72,6.00,right,1478517116.345635
