object,stimulus,angle,response,time
high,47,28.50,NA,0.000000
low,39,24.50,left,1487264226.335457
mid,31,20.50,left,1487264227.697258
low,100,55.00,right,1487264229.168498
mid,110,60.00,right,1487264230.665689
high,46,28.00,left,1487264232.217569
low,12,11.00,left,1487264233.661585
high,95,52.50,right,1487264235.118500
high,60,35.00,left,1487264236.547381
low,81,45.50,right,1487264238.167396
mid,73,41.50,right,1487264239.460871
mid,98,54.00,right,1487264240.944830
low,8,9.00,left,1487264242.631739
high,112,61.00,right,1487264244.047175
mid,103,56.50,right,1487264245.502841
high,94,52.00,right,1487264246.946154
low,114,62.00,right,1487264248.606975
high,50,30.00,left,1487264250.118111
low,78,44.00,left,1487264251.492467
low,1,5.50,left,1487264253.085101
mid,19,14.50,left,1487264254.570124
mid,33,21.50,left,1487264255.999466
high,68,39.00,right,1487264257.673615
mid,84,47.00,right,1487264259.048203
high,38,24.00,left,1487264260.449261
low,21,15.50,left,1487264261.905913
high,45,27.50,left,1487264263.457377
mid,41,25.50,left,1487264264.995744
mid,94,52.00,right,1487264266.479762
high,15,12.50,left,1487264267.868308
high,104,57.00,right,1487264269.392700
mid,58,34.00,right,1487264271.093643
mid,15,12.50,left,1487264272.454840
low,19,14.50,left,1487264273.911599
low,74,42.00,right,1487264275.558978
low,92,51.00,right,1487264277.084523
mid,86,48.00,right,1487264278.528108
low,34,22.00,left,1487264279.984796
mid,50,30.00,left,1487264281.495839
high,118,64.00,right,1487264282.979722
low,5,7.50,left,1487264284.490535
low,98,54.00,right,1487264285.987915
high,54,32.00,left,1487264287.498965
high,101,55.50,right,1487264289.023198
low,72,41.00,left,1487264290.628642
mid,2,6.00,left,1487264292.125164
high,109,59.50,right,1487264293.554365
mid,78,44.00,left,1487264295.159898
low,75,42.50,left,1487264296.673016
high,1,5.50,left,1487264298.251957
high,58,34.00,left,1487264299.748731
mid,53,31.50,left,1487264301.259269
mid,68,39.00,left,1487264302.702435
mid,61,35.50,left,1487264304.117907
high,27,18.50,left,1487264305.533962
mid,66,38.00,left,1487264307.112667
low,45,27.50,left,1487264308.677795
high,61,35.50,left,1487264310.243529
low,76,43.00,left,1487264311.917387
low,25,17.50,left,1487264313.374548
