object,stimulus,angle,response,time
mid,100,55.00,right,1474441886.542940
mid,68,39.00,left,1474441895.743145
high,35,22.50,left,1474441897.223609
low,81,45.50,right,1474441898.812549
high,21,15.50,left,1474441900.347931
low,48,29.00,left,1474441901.898235
low,92,51.00,left,1474441903.419345
high,111,60.50,right,1474441904.734484
high,9,9.50,left,1474441906.324888
low,30,20.00,left,1474441907.736020
mid,112,61.00,right,1474441909.189550
mid,78,44.00,right,1474441910.725397
low,85,47.50,right,1474441912.152682
mid,119,64.50,right,1474441913.553135
low,74,42.00,left,1474441915.047449
low,104,57.00,right,1474441916.584815
high,58,34.00,left,1474441918.023575
mid,44,27.00,left,1474441919.491739
high,68,39.00,left,1474441921.205405
low,59,34.50,left,1474441922.506809
high,92,51.00,right,1474441923.934360
high,103,56.50,right,1474441925.373392
mid,8,9.00,left,1474441926.895570
mid,51,30.50,left,1474441928.364847
high,24,17.00,left,1474441929.900881
low,62,36.00,left,1474441931.491803
low,112,61.00,right,1474441932.930570
mid,0,5.00,left,1474441934.520287
mid,18,14.00,left,1474441935.905059
mid,62,36.00,left,1474441937.495940
low,100,55.00,left,1474441939.045995
mid,3,6.50,left,1474441940.622174
low,40,25.00,left,1474441942.075985
high,105,57.50,right,1474441943.515042
high,61,35.50,right,1474441945.230253
high,38,24.00,left,1474441946.532253
mid,50,30.00,left,1474441947.943978
high,40,25.00,left,1474441949.395167
high,16,13.00,left,1474441950.861104
mid,43,26.50,left,1474441952.369003
mid,106,58.00,right,1474441953.879219
high,3,6.50,left,1474441955.222018
mid,65,37.50,right,1474441956.798782
high,97,53.50,right,1474441958.348622
low,16,13.00,left,1474441959.899108
low,42,26.00,NA,0.000000
low,51,30.50,left,1474441963.011027
low,80,45.00,right,1474441964.246714
low,86,48.00,right,1474441965.673714
mid,71,40.50,right,1474441967.100279
low,113,61.50,right,1474441968.731212
mid,32,21.00,left,1474441970.199159
mid,38,24.00,left,1474441971.833376
mid,97,53.50,right,1474441973.381823
low,36,23.00,left,1474441974.726357
high,88,49.00,right,1474441976.180842
high,80,45.00,right,1474441977.688627
high,5,7.50,left,1474441979.140500
high,62,36.00,left,1474441980.718400
low,90,50.00,right,1474441982.102956
mid,10,10.00,left,1474441983.695621
mid,36,23.00,left,1474441985.286537
low,35,22.50,right,1474441986.645740
mid,89,49.50,right,1474441988.331955
mid,109,59.50,right,1474441989.771783
high,22,16.00,left,1474441991.348521
low,76,43.00,NA,0.000000
high,49,29.50,left,1474441994.352993
low,82,46.00,right,1474441995.627984
high,64,37.00,right,1474441997.066215
low,77,43.50,right,1474441998.601619
high,36,23.00,left,1474442000.018119
mid,79,44.50,right,1474442001.745042
high,95,52.50,right,1474442003.361376
low,18,14.00,left,1474442004.540699
high,11,10.50,left,1474442006.171003
mid,84,47.00,right,1474442007.747434
low,84,47.00,right,1474442009.282425
high,93,51.50,right,1474442010.667108
low,107,58.50,right,1474442012.120510
low,22,16.00,left,1474442013.530981
mid,40,25.00,left,1474442015.106207
high,108,59.00,right,1474442016.669714
mid,101,55.50,right,1474442018.027341
low,27,18.50,left,1474442019.590013
high,13,11.50,left,1474442021.084107
low,5,7.50,left,1474442022.525384
high,78,44.00,right,1474442023.991911
mid,93,51.50,right,1474442025.555893
mid,55,32.50,left,1474442027.227452
high,115,62.50,right,1474442028.653852
low,71,40.50,left,1474442030.106715
mid,105,57.50,right,1474442031.561843
low,8,9.00,left,1474442033.223075
mid,60,35.00,right,1474442034.389251
high,10,10.00,left,1474442036.020602
high,51,30.50,left,1474442037.528139
mid,16,13.00,left,1474442039.020215
low,93,51.50,right,1474442040.460445
high,28,19.00,left,1474442041.885339
mid,19,14.50,left,1474442043.408046
mid,113,61.50,right,1474442044.723391
mid,28,19.00,left,1474442046.232887
low,13,11.50,left,1474442047.782473
high,73,41.50,right,1474442049.277724
high,6,8.00,left,1474442050.964863
low,21,15.50,left,1474442052.719353
low,98,54.00,right,1474442053.912344
high,26,18.00,left,1474442055.391267
high,118,64.00,right,1474442056.897165
high,79,44.50,right,1474442058.486418
mid,77,43.50,right,1474442059.965607
low,9,9.50,left,1474442061.487976
low,73,41.50,left,1474442063.147272
low,52,31.00,right,1474442064.314029
high,106,58.00,right,1474442065.822267
mid,72,41.00,right,1474442067.508841
mid,61,35.50,right,1474442069.017166
low,61,35.50,left,1474442070.390915
mid,5,7.50,left,1474442071.885149
high,2,6.00,left,1474442105.942630
high,96,53.00,right,1474442107.038944
low,1,5.50,left,1474442108.396833
high,44,27.00,left,1474442110.054920
low,118,64.00,right,1474442111.508770
mid,25,17.50,left,1474442112.988516
mid,14,12.00,left,1474442114.510119
mid,110,60.00,right,1474442115.961307
mid,48,29.00,left,1474442117.428806
low,66,38.00,left,1474442118.990687
high,34,22.00,left,1474442120.470091
low,63,36.50,right,1474442122.047051
high,8,9.00,left,1474442123.526992
high,37,23.50,left,1474442124.969802
low,17,13.50,left,1474442126.599410
low,119,64.50,right,1474442128.053458
mid,49,29.50,right,1474442129.545857
mid,11,10.50,left,1474442130.985266
high,76,43.00,right,1474442132.573294
low,55,32.50,left,1474442134.080120
low,3,6.50,left,1474442135.764200
mid,66,38.00,left,1474442137.188560
high,110,60.00,right,1474442138.435696
mid,80,45.00,right,1474442139.942478
low,14,12.00,left,1474442141.585902
high,25,17.50,left,1474442143.178039
high,81,45.50,right,1474442144.561128
high,75,42.50,right,1474442146.205177
low,29,19.50,left,1474442147.631083
low,38,24.00,left,1474442149.235973
high,113,61.50,right,1474442150.798909
mid,116,63.00,right,1474442152.334342
mid,114,62.00,right,1474442153.909530
mid,6,8.00,left,1474442155.484474
mid,83,46.50,right,1474442156.951008
low,2,6.00,left,1474442158.280317
low,37,23.50,left,1474442159.912051
high,39,24.50,left,1474442161.460332
high,30,20.00,left,1474442162.968110
low,108,59.00,right,1474442164.393603
mid,64,37.00,right,1474442165.888620
mid,23,16.50,left,1474442167.478226
mid,117,63.50,right,1474442169.002410
low,103,56.50,right,1474442170.633653
high,15,12.50,left,1474442172.101842
low,70,40.00,right,1474442173.484271
high,70,40.00,right,1474442174.909355
mid,26,18.00,left,1474442176.485617
low,15,12.50,left,1474442177.964141
mid,59,34.50,right,1474442179.541704
high,109,59.50,left,1474442180.816247
mid,22,16.00,left,1474442182.611439
high,85,47.50,right,1474442183.775827
low,31,20.50,left,1474442185.379147
mid,86,48.00,right,1474442186.626597
mid,21,15.50,left,1474442188.203343
high,57,33.50,left,1474442190.340176
low,11,10.50,left,1474442191.751113
low,25,17.50,left,1474442192.793357
high,89,49.50,right,1474442194.203524
mid,99,54.50,right,1474442195.724906
high,20,15.00,left,1474442197.162980
low,46,28.00,left,1474442198.917371
low,115,62.50,right,1474442200.288387
mid,24,17.00,left,1474442201.741044
mid,81,45.50,right,1474442203.386510
high,83,46.50,right,1474442204.878565
high,67,38.50,right,1474442206.427240
low,87,48.50,right,1474442207.811956
mid,30,20.00,right,1474442209.388024
high,100,55.00,right,1474442211.296129
low,45,27.50,left,1474442212.352320
mid,104,57.00,right,1474442213.680648
low,91,50.50,right,1474442215.133191
high,114,62.00,right,1474442216.749022
low,43,26.50,left,1474442218.259143
high,63,36.50,left,1474442219.794067
high,56,33.00,left,1474442221.330177
low,102,56.00,right,1474442222.659204
low,57,33.50,left,1474442224.483564
mid,75,42.50,right,1474442225.787345
mid,57,33.50,left,1474442227.431365
mid,46,28.00,right,1474442228.694057
high,117,63.50,right,1474442230.244093
low,41,25.50,left,1474442231.832762
high,4,7.00,left,1474442233.327970
mid,54,32.00,left,1474442234.754921
low,50,30.00,left,1474442236.098926
high,53,31.50,left,1474442237.553752
mid,45,27.50,left,1474442239.291818
high,90,50.00,right,1474442240.692487
low,105,57.50,right,1474442242.090655
mid,118,64.00,right,1474442243.546290
low,117,63.50,right,1474442245.014865
mid,96,53.00,right,1474442246.605004
high,72,41.00,right,1474442248.386403
high,84,47.00,left,1474442249.716045
low,101,55.50,right,1474442251.087406
mid,17,13.50,left,1474442252.580888
mid,20,15.00,left,1474442254.127213
mid,27,18.50,left,1474442255.609152
mid,82,46.00,left,1474442257.282133
low,83,46.50,right,1474442258.693247
high,119,64.50,right,1474442259.926634
high,91,50.50,right,1474442261.434279
low,33,21.50,left,1474442263.260971
high,47,28.50,left,1474442264.743293
low,20,15.00,left,1474442266.195903
mid,69,39.50,right,1474442267.771924
high,104,57.00,right,1474442269.143033
low,64,37.00,left,1474442270.909595
mid,107,58.50,right,1474442272.143693
mid,91,50.50,right,1474442273.654911
high,7,8.50,left,1474442275.136538
low,94,52.00,left,1474442276.810137
high,31,20.50,left,1474442278.292407
high,74,42.00,left,1474442279.963554
low,4,7.00,left,1474442281.456471
mid,37,23.50,left,1474442282.923387
low,111,60.50,right,1474442284.376396
mid,58,34.00,left,1474442318.224253
mid,2,6.00,left,1474442319.471922
high,101,55.50,right,1474442320.882378
high,52,31.00,left,1474442322.460142
low,69,39.50,left,1474442323.775290
high,86,48.00,right,1474442325.515886
mid,56,33.00,left,1474442326.778707
low,116,63.00,right,1474442328.329677
high,19,14.50,left,1474442329.649179
low,99,54.50,right,1474442331.307598
mid,12,11.00,left,1474442332.774062
low,47,28.50,left,1474442334.267090
low,89,49.50,right,1474442335.898485
mid,53,31.50,left,1474442337.692358
low,79,44.50,right,1474442338.966756
high,94,52.00,right,1474442340.555010
mid,88,49.00,right,1474442341.952896
high,33,21.50,left,1474442343.569861
high,102,56.00,right,1474442345.051086
low,26,18.00,left,1474442346.465079
high,29,19.50,left,1474442347.929511
mid,34,22.00,left,1474442349.465918
low,12,11.00,left,1474442350.985380
mid,98,54.00,right,1474442352.398287
high,107,58.50,right,1474442353.961266
low,96,53.00,right,1474442355.537296
mid,42,26.00,left,1474442356.826820
low,106,58.00,right,1474442358.391131
high,59,34.50,right,1474442359.787464
mid,87,48.50,right,1474442361.335927
high,42,26.00,left,1474442362.910373
mid,74,42.00,left,1474442364.377222
low,58,34.00,right,1474442365.816075
mid,47,28.50,left,1474442367.542799
low,54,32.00,left,1474442368.861109
high,43,26.50,left,1474442370.632502
low,60,35.00,left,1474442371.963668
high,12,11.00,left,1474442373.402903
mid,94,52.00,right,1474442374.773809
high,18,14.00,left,1474442376.348444
mid,95,52.50,right,1474442377.678872
high,46,28.00,left,1474442379.172708
mid,85,47.50,right,1474442380.791879
low,19,14.50,left,1474442382.312483
low,34,22.00,left,1474442383.970805
mid,35,22.50,left,1474442385.531370
high,65,37.50,right,1474442386.970375
low,6,8.00,left,1474442388.572742
high,45,27.50,left,1474442390.245909
mid,4,7.00,left,1474442391.617304
high,66,38.00,right,1474442393.372346
mid,90,50.00,right,1474442394.744220
low,72,41.00,right,1474442396.320103
high,112,61.00,right,1474442397.870778
low,56,33.00,left,1474442399.173028
mid,102,56.00,right,1474442400.725330
low,0,5.00,left,1474442402.136593
low,114,62.00,right,1474442403.686063
high,1,5.50,left,1474442404.946863
mid,41,25.50,left,1474442406.905592
mid,111,60.50,right,1474442408.001054
low,23,16.50,left,1474442409.452931
mid,9,9.50,left,1474442410.947949
low,110,60.00,right,1474442412.469552
mid,70,40.00,right,1474442414.005794
high,82,46.00,right,1474442415.458169
high,48,29.00,right,1474442417.185970
high,71,40.50,right,1474442418.449343
low,95,52.50,right,1474442419.928956
high,87,48.50,right,1474442421.505118
low,28,19.00,left,1474442422.713412
mid,92,51.00,right,1474442424.264923
mid,7,8.50,left,1474442425.568862
mid,1,5.50,left,1474442427.201284
low,24,17.00,left,1474442428.805644
low,75,42.50,right,1474442430.424004
low,10,10.00,left,1474442431.686200
high,60,35.00,right,1474442433.209806
high,54,32.00,right,1474442434.841577
low,7,8.50,left,1474442436.390412
mid,67,38.50,left,1474442437.939553
high,23,16.50,left,1474442439.461286
mid,108,59.00,right,1474442440.887440
high,41,25.50,left,1474442442.505925
mid,103,56.50,right,1474442443.670839
low,65,37.50,left,1474442445.409066
mid,33,21.50,left,1474442446.890137
mid,13,11.50,left,1474442448.356832
high,17,13.50,left,1474442449.893440
low,32,21.00,left,1474442451.551184
mid,52,31.00,left,1474442453.278863
low,97,53.50,right,1474442454.361333
low,78,44.00,right,1474442455.828934
high,50,30.00,left,1474442457.419580
high,14,12.00,left,1474442458.885967
high,98,54.00,right,1474442460.461856
high,55,32.50,left,1474442462.173993
low,44,27.00,left,1474442463.600839
mid,31,20.50,left,1474442465.093166
low,109,59.50,right,1474442466.600160
mid,73,41.50,left,1474442468.314520
high,69,39.50,left,1474442469.753984
mid,39,24.50,left,1474442471.302828
high,0,5.00,left,1474442473.043111
mid,76,43.00,right,1474442474.220263
low,67,38.50,left,1474442475.714325
low,88,49.00,right,1474442477.043170
high,99,54.50,right,1474442479.112362
mid,29,19.50,left,1474442480.292087
low,68,39.00,right,1474442481.660231
low,39,24.50,left,1474442483.153536
high,77,43.50,right,1474442484.593132
mid,63,36.50,right,1474442486.047460
high,27,18.50,left,1474442487.692018
mid,15,12.50,left,1474442489.212652
high,116,63.00,right,1474442490.676976
low,49,29.50,left,1474442492.252075
high,32,21.00,right,1474442493.554031
low,53,31.50,right,1474442495.363905
mid,115,62.50,right,1474442496.833416
