object,stimulus,angle,response,time
mid,22,16.00,right,1472041032.294870
low,103,56.50,right,1472041103.040006
high,33,21.50,left,1472041104.533914
mid,74,42.00,right,1472041106.110711
high,102,56.00,right,1472041107.523530
mid,44,27.00,left,1472041109.198490
low,94,52.00,right,1472041110.582745
low,6,8.00,left,1472041112.090278
mid,50,30.00,right,1472041113.886086
high,3,6.50,left,1472041115.271248
low,100,55.00,right,1472041116.792435
high,112,61.00,right,1472041118.302151
low,47,28.50,left,1472041119.671167
mid,76,43.00,right,1472041121.398324
low,86,48.00,right,1472041122.823320
low,66,38.00,right,1472041124.030163
mid,6,8.00,left,1472041125.578854
high,114,62.00,right,1472041127.045384
mid,89,49.50,right,1472041128.389580
high,37,23.50,left,1472041129.926437
mid,90,50.00,right,1472041131.434570
high,47,28.50,right,1472041133.092476
high,117,63.50,right,1472041134.394709
low,55,32.50,left,1472041135.916557
low,76,43.00,left,1472041137.576495
mid,68,39.00,right,1472041139.055269
mid,24,17.00,left,1472041140.454487
high,13,11.50,left,1472041142.003297
low,83,46.50,right,1472041143.594603
mid,0,5.00,left,1472041144.923415
high,50,30.00,left,1472041146.375983
high,57,33.50,left,1472041147.952002
mid,58,34.00,right,1472041149.516806
low,38,24.00,left,1472041150.941361
low,13,11.50,left,1472041152.353204
high,107,58.50,right,1472041153.900799
low,18,14.00,left,1472041155.300848
mid,36,23.00,left,1472041156.919847
mid,46,28.00,left,1472041158.304310
low,3,6.50,left,1472041159.649454
high,100,55.00,right,1472041161.197108
high,111,60.50,right,1472041162.567955
mid,42,26.00,left,1472041164.213626
high,56,33.00,right,1472041165.610424
low,89,49.50,right,1472041167.145490
low,108,59.00,right,1472041168.652218
high,23,16.50,left,1472041170.365612
mid,12,11.00,left,1472041171.749774
mid,70,40.00,right,1472041173.189002
high,74,42.00,right,1472041174.889070
low,112,61.00,right,1472041176.231281
mid,105,57.50,right,1472041177.587930
high,15,12.50,left,1472041178.972806
low,87,48.50,right,1472041180.563411
low,88,49.00,right,1472041182.139858
mid,103,56.50,right,1472041183.647756
mid,38,24.00,left,1472041185.443292
high,0,5.00,left,1472041186.663273
low,22,16.00,left,1472041188.102443
high,64,37.00,right,1472041189.801679
high,51,30.50,right,1472041191.212439
high,20,15.00,left,1472041193.295616
high,36,23.00,left,1472041194.543353
low,45,27.50,left,1472041196.160843
mid,79,44.50,right,1472041197.476503
mid,5,7.50,left,1472041199.040646
low,70,40.00,right,1472041200.562147
low,30,20.00,left,1472041201.948778
low,19,14.50,left,1472041203.414839
high,118,64.00,right,1472041204.923345
mid,102,56.00,right,1472041206.295692
mid,63,36.50,right,1472041207.873165
mid,82,46.00,right,1472041209.311547
high,45,27.50,left,1472041211.037721
low,93,51.50,right,1472041212.353161
low,68,39.00,right,1472041213.876319
high,42,26.00,left,1472041215.440276
mid,87,48.50,right,1472041216.880171
mid,7,8.50,left,1472041218.362291
high,58,34.00,right,1472041219.896985
low,75,42.50,right,1472041221.487671
low,27,18.50,left,1472041222.845533
mid,37,23.50,left,1472041224.794256
high,16,13.00,left,1472041225.877265
high,93,51.50,right,1472041227.427411
low,116,63.00,right,1472041228.975270
high,75,42.50,right,1472041230.469228
high,1,5.50,left,1472041232.113183
mid,60,35.00,right,1472041233.648491
mid,39,24.50,right,1472041235.087411
mid,21,15.50,left,1472041236.486553
low,73,41.50,left,1472041238.254557
low,11,10.50,left,1472041239.324781
low,79,44.50,left,1472041241.024138
high,119,64.50,right,1472041242.286175
mid,107,58.50,right,1472041244.122776
low,2,6.00,left,1472041245.193242
mid,73,41.50,right,1472041246.603914
low,28,19.00,right,1472041248.058391
high,8,9.00,left,1472041249.594022
high,101,55.50,right,1472041250.978427
low,62,36.00,left,1472041253.048528
mid,75,42.50,right,1472041254.144930
high,43,26.50,right,1472041255.614025
mid,55,32.50,right,1472041257.066792
mid,40,25.00,left,1472041258.698825
low,111,60.50,right,1472041259.987492
high,2,6.00,left,1472041261.510331
low,60,35.00,left,1472041263.223622
low,50,30.00,left,1472041264.445558
mid,84,47.00,left,1472041265.939115
mid,67,38.50,left,1472041267.531208
high,99,54.50,right,1472041268.901253
mid,9,9.50,left,1472041270.355539
high,103,56.50,right,1472041271.726433
high,52,31.00,left,1472041273.262079
low,59,34.50,left,1472041274.783992
low,92,51.00,left,1472041276.210423
high,69,39.50,right,1472041277.786290
mid,8,9.00,left,1472041279.211852
mid,66,38.00,right,1472041313.121383
low,84,47.00,right,1472041314.175733
mid,113,61.50,right,1472041315.725655
high,92,51.00,right,1472041317.260421
low,36,23.00,left,1472041318.713739
mid,16,13.00,left,1472041320.125430
mid,112,61.00,right,1472041321.716920
high,115,62.50,right,1472041323.320269
high,84,47.00,right,1472041324.719121
high,79,44.50,right,1472041326.242679
low,95,52.50,right,1472041327.680966
low,41,25.50,left,1472041329.284232
high,31,20.50,left,1472041330.750393
high,89,49.50,right,1472041332.341808
low,109,59.50,right,1472041333.794567
low,81,45.50,right,1472041335.221454
low,64,37.00,right,1472041336.839690
high,61,35.50,left,1472041338.594453
mid,18,14.00,left,1472041339.784051
mid,4,7.00,left,1472041341.334403
mid,100,55.00,right,1472041342.856022
high,60,35.00,left,1472041344.321176
low,8,9.00,left,1472041345.790210
mid,26,18.00,left,1472041347.228820
mid,81,45.50,right,1472041348.846426
low,34,22.00,left,1472041350.408385
high,62,36.00,right,1472041351.984387
low,57,33.50,left,1472041353.753627
high,41,25.50,left,1472041355.194149
mid,54,32.00,right,1472041356.566540
high,90,50.00,right,1472041358.019900
low,49,29.50,left,1472041359.622356
mid,69,39.50,right,1472041361.212122
mid,51,30.50,left,1472041362.760343
high,24,17.00,left,1472041364.049025
low,40,25.00,left,1472041365.639468
high,76,43.00,right,1472041367.050721
mid,93,51.50,right,1472041368.543888
mid,78,44.00,right,1472041370.162076
high,18,14.00,left,1472041371.780770
mid,86,48.00,right,1472041373.056034
low,56,33.00,left,1472041374.865507
high,83,46.50,right,1472041376.183394
low,48,29.00,left,1472041377.759498
low,63,36.50,left,1472041379.321802
low,80,45.00,left,1472041380.775986
mid,43,26.50,left,1472041382.229367
high,68,39.00,left,1472041383.792219
high,19,14.50,left,1472041385.163742
high,63,36.50,left,1472041386.671615
mid,101,55.50,right,1472041388.234723
mid,28,19.00,left,1472041389.812035
low,117,63.50,right,1472041391.210248
low,10,10.00,left,1472041392.718963
low,102,56.00,right,1472041394.351058
low,20,15.00,left,1472041395.763429
