object,stimulus,angle,response,time
high,78,44.00,right,1472806448.108367
low,106,58.00,right,1472806449.436859
mid,95,52.50,right,1472806450.933083
low,0,5.00,left,1472806452.576534
high,83,46.50,right,1472806454.153312
high,3,6.50,left,1472806455.523135
low,38,24.00,left,1472806456.895551
mid,77,43.50,right,1472806458.402759
low,14,12.00,left,1472806459.910961
mid,29,19.50,left,1472806461.432094
high,38,24.00,right,1472806463.092656
mid,34,22.00,right,1472806464.531999
low,52,31.00,right,1472806465.972473
high,35,22.50,right,1472806467.534498
low,63,36.50,right,1472806468.904992
low,5,7.50,left,1472806470.385610
mid,55,32.50,left,1472806471.782603
mid,5,7.50,left,1472806473.372846
high,45,27.50,right,1472806474.856499
low,32,21.00,right,1472806476.295954
mid,1,5.50,left,1472806477.832032
mid,8,9.00,left,1472806479.339729
high,80,45.00,right,1472806480.958872
high,6,8.00,left,1472806482.579123
mid,88,49.00,right,1472806484.003557
high,76,43.00,right,1472806485.566589
low,83,46.50,right,1472806486.978386
high,30,20.00,right,1472806488.597178
high,49,29.50,right,1472806490.065620
low,115,62.50,right,1472806491.504208
mid,21,15.50,left,1472806493.068312
high,34,22.00,left,1472806494.493586
mid,80,45.00,right,1472806495.891712
low,1,5.50,left,1472806497.536782
low,99,54.50,right,1472806499.029412
mid,109,59.50,right,1472806500.524542
high,104,57.00,right,1472806502.030337
mid,110,60.00,right,1472806503.537804
mid,36,23.00,right,1472806505.100336
low,62,36.00,right,1472806506.361889
mid,79,44.50,right,1472806508.005007
high,10,10.00,left,1472806509.239760
high,85,47.50,right,1472806510.787971
low,111,60.50,right,1472806512.310069
mid,63,36.50,right,1472806513.912594
low,86,48.00,right,1472806515.406473
high,16,13.00,left,1472806517.009270
low,82,46.00,right,1472806518.560701
mid,66,38.00,right,1472806520.026686
high,67,38.50,right,1472806521.506001
low,67,38.50,right,1472806523.413017
low,61,35.50,right,1472806524.536883
high,32,21.00,left,1472806525.961646
mid,51,30.50,right,1472806527.413645
low,44,27.00,right,1472806528.742002
high,117,63.50,right,1472806530.398860
mid,65,37.50,left,1472806532.357962
mid,86,48.00,right,1472806533.481538
low,4,7.00,left,1472806534.975859
high,28,19.00,right,1472806536.592337
high,82,46.00,right,1472806538.101986
low,9,9.50,left,1472806539.745572
high,26,18.00,left,1472806541.155946
mid,69,39.50,right,1472806542.662329
low,22,16.00,left,1472806544.254386
mid,71,40.50,right,1472806545.667996
high,4,7.00,left,1472806547.273987
low,27,18.50,left,1472806548.738629
high,47,28.50,right,1472806550.287400
mid,50,30.00,right,1472806551.821098
mid,38,24.00,left,1472806553.330786
low,74,42.00,right,1472806554.757972
mid,10,10.00,left,1472806556.335876
mid,111,60.50,right,1472806557.860260
low,73,41.50,right,1472806559.656043
low,112,61.00,right,1472806561.000498
high,110,60.00,right,1472806562.384264
mid,72,41.00,right,1472806563.918258
low,97,53.50,right,1472806565.383250
mid,17,13.50,left,1472806566.999579
high,63,36.50,right,1472806568.315828
high,74,42.00,right,1472806569.839113
high,51,30.50,left,1472806571.664003
low,76,43.00,right,1472806572.898649
mid,7,8.50,left,1472806574.213874
high,42,26.00,left,1472806575.858399
low,58,34.00,right,1472806577.269231
high,66,38.00,right,1472806578.871893
mid,0,5.00,left,1472806580.422069
mid,26,18.00,left,1472806581.864803
low,70,40.00,right,1472806583.414547
mid,82,46.00,right,1472806584.922236
low,10,10.00,left,1472806586.485279
high,109,59.50,right,1472806587.883042
high,11,10.50,left,1472806589.377088
low,96,53.00,right,1472806590.733420
low,13,11.50,left,1472806592.349063
mid,114,62.00,right,1472806593.815727
high,31,20.50,left,1472806595.640691
high,40,25.00,left,1472806597.026122
high,93,51.50,right,1472806598.478192
low,15,12.50,left,1472806599.998589
mid,85,47.50,right,1472806601.464226
low,60,35.00,right,1472806603.026801
high,53,31.50,right,1472806604.466330
low,114,62.00,right,1472806605.904504
mid,74,42.00,right,1472806607.510888
mid,37,23.50,right,1472806609.182955
mid,33,21.50,left,1472806610.761957
low,56,33.00,left,1472806612.174974
mid,53,31.50,right,1472806613.804767
mid,25,17.50,left,1472806615.311040
