object,stimulus,angle,response,time
high,76,43.00,right,1486737730.254383
low,89,49.50,right,1486737731.724268
mid,108,59.00,right,1486737733.208523
mid,37,23.50,left,1486737734.637485
high,9,9.50,left,1486737736.121575
high,1,5.50,left,1486737737.578580
low,11,10.50,left,1486737738.994612
low,76,43.00,right,1486737740.600470
mid,112,61.00,right,1486737742.111222
low,104,57.00,right,1486737743.622610
mid,7,8.50,left,1486737745.133311
high,117,63.50,right,1486737746.630574
low,80,45.00,left,1486737748.046160
mid,52,31.00,left,1486737749.448398
low,24,17.00,left,1486737750.863702
low,33,21.50,left,1486737752.443152
low,70,40.00,left,1486737754.171469
mid,14,12.00,left,1486737755.682182
high,81,45.50,right,1486737757.030305
mid,100,55.00,right,1486737758.500444
mid,49,29.50,left,1486737760.011698
high,97,53.50,right,1486737761.522741
high,4,7.00,left,1486737763.155288
high,31,20.50,left,1486737764.734528
low,75,42.50,left,1486737766.313494
mid,107,58.50,right,1486737767.661575
high,51,30.50,left,1486737769.486082
mid,24,17.00,left,1486737770.805981
high,43,26.50,left,1486737772.398909
low,82,46.00,right,1486737773.664118
high,35,22.50,left,1486737775.161291
high,48,29.00,left,1486737776.712267
mid,9,9.50,left,1486737778.128411
low,20,15.00,left,1486737779.503418
low,39,24.50,left,1486737780.933588
mid,32,21.00,left,1486737782.430978
high,44,27.00,left,1486737783.956186
low,83,46.50,left,1486737785.698802
low,56,33.00,left,1486737787.087602
mid,31,20.50,left,1486737788.516966
high,111,60.50,right,1486737789.797309
low,77,43.50,right,1486737791.335049
mid,19,14.50,left,1486737792.859804
mid,38,24.00,left,1486737794.398199
mid,39,24.50,left,1486737796.073321
low,31,20.50,left,1486737797.435058
high,53,31.50,left,1486737799.068159
high,49,29.50,right,1486737800.483236
high,7,8.50,left,1486737801.979098
low,54,32.00,left,1486737803.681154
low,36,23.00,left,1486737805.232822
high,93,51.50,right,1486737806.729816
high,105,57.50,right,1486737808.172388
low,97,53.50,right,1486737809.723885
mid,111,60.50,right,1486737811.343588
mid,8,9.00,left,1486737812.990018
low,118,64.00,right,1486737814.404956
mid,36,23.00,left,1486737815.983709
high,11,10.50,left,1486737817.563085
mid,41,25.50,left,1486737819.113704
high,94,52.00,right,1486737820.556105
high,65,37.50,right,1486737821.903318
mid,105,57.50,right,1486737823.359721
mid,6,8.00,left,1486737824.966477
low,55,32.50,left,1486737826.328670
low,61,35.50,left,1486737827.812727
low,96,53.00,left,1486737829.269071
low,111,60.50,right,1486737830.616376
mid,101,55.50,right,1486737832.018103
mid,57,33.50,left,1486737833.815433
high,116,63.00,right,1486737835.081579
high,72,41.00,right,1486737836.619079
mid,20,15.00,left,1486737838.075991
high,119,64.50,right,1486737839.614101
low,105,57.50,right,1486737841.329737
high,100,55.00,right,1486737842.636400
high,50,30.00,right,1486737844.134031
high,5,7.50,left,1486737845.617574
mid,109,59.50,right,1486737847.155403
mid,11,10.50,left,1486737848.747994
low,12,11.00,left,1486737850.164347
mid,12,11.00,left,1486737851.621182
low,3,6.50,left,1486737853.159373
low,64,37.00,right,1486737854.684414
low,21,15.50,left,1486737856.251779
high,2,6.00,left,1486737857.871119
mid,75,42.50,left,1486737859.341318
mid,115,62.50,right,1486737860.717144
high,55,32.50,right,1486737862.323129
low,32,21.00,left,1486737863.711272
high,26,18.00,left,1486737865.344611
high,18,14.00,left,1486737866.868754
mid,83,46.50,right,1486737868.433963
low,42,26.00,left,1486737869.862960
mid,68,39.00,left,1486737871.550588
low,78,44.00,left,1486737872.966203
mid,43,26.50,left,1486737874.502919
low,113,61.50,right,1486737875.863780
low,38,24.00,left,1486737877.565310
high,30,20.00,left,1486737878.940629
low,4,7.00,left,1486737880.370203
high,83,46.50,right,1486737881.786436
mid,65,37.50,left,1486737883.420220
mid,28,19.00,left,1486737884.944956
low,34,22.00,left,1486737886.510889
mid,97,53.50,right,1486737887.926287
high,98,54.00,right,1486737889.396396
high,77,43.50,right,1486737890.933482
high,45,27.50,left,1486737892.580521
mid,55,32.50,left,1486737894.213768
high,42,26.00,left,1486737895.793119
mid,70,40.00,left,1486737897.182224
high,22,16.00,left,1486737898.870625
low,28,19.00,left,1486737900.395677
low,92,51.00,right,1486737901.906245
low,41,25.50,left,1486737903.553540
high,70,40.00,right,1486737905.051886
mid,64,37.00,left,1486737906.386378
low,99,54.50,right,1486737907.829750
mid,102,56.00,right,1486737909.285970
low,79,44.50,left,1486737943.240827
mid,99,54.50,right,1486737944.520438
mid,23,16.50,left,1486737946.087272
high,107,58.50,right,1486737947.502677
high,3,6.50,left,1486737948.999121
mid,93,51.50,right,1486737950.509726
low,73,41.50,left,1486737952.142832
low,53,31.50,right,1486737953.803617
low,95,52.50,right,1486737955.205724
high,0,5.00,left,1486737956.512926
mid,40,25.00,left,1486737958.092745
high,23,16.50,left,1486737959.617863
low,17,13.50,left,1486737961.169731
high,14,12.00,left,1486737962.721648
low,98,54.00,right,1486737964.192541
low,100,55.00,right,1486737965.705035
mid,81,45.50,right,1486737967.515960
