stimulus,angle,response,time
35,-12.50,right,1476447575.795185
103,21.50,right,1476447582.814746
16,-22.00,left,1476447584.189602
42,-9.00,left,1476447585.810640
57,-1.50,right,1476447587.240447
39,-10.50,left,1476447588.792580
92,16.00,right,1476447590.385641
73,6.50,right,1476447591.896451
110,25.00,right,1476447593.421473
95,17.50,right,1476447595.014015
1,-29.50,left,1476447596.443877
98,19.00,right,1476447597.955212
36,-12.00,left,1476447599.494038
76,8.00,right,1476447601.086752
105,22.50,right,1476447602.598665
107,23.50,right,1476447604.095723
82,11.00,left,1476447605.729390
108,24.00,right,1476447607.199970
22,-19.00,left,1476447608.929037
79,9.50,right,1476447610.044786
9,-25.50,left,1476447611.623692
75,7.50,right,1476447613.094565
8,-26.00,left,1476447614.659715
52,-4.00,right,1476447616.157440
64,2.00,right,1476447617.776107
93,16.50,right,1476447619.233104
81,10.50,right,1476447620.690078
23,-18.50,left,1476447622.295277
78,9.00,right,1476447623.710068
71,5.50,right,1476447625.316816
17,-21.50,left,1476447626.868381
77,8.50,right,1476447628.297470
67,3.50,right,1476447629.685919
66,3.00,left,1476447631.400593
99,19.50,right,1476447632.938305
83,11.50,right,1476447634.517341
37,-11.50,left,1476447635.960393
56,-2.00,right,1476447637.593428
101,20.50,right,1476447638.887031
116,28.00,right,1476447640.454208
106,23.00,right,1476447641.897986
21,-19.50,left,1476447643.572868
24,-18.00,left,1476447645.029464
89,14.50,right,1476447646.554627
87,13.50,right,1476447648.065672
74,7.00,right,1476447649.591076
3,-28.50,left,1476447651.144213
63,1.50,right,1476447652.627115
96,18.00,right,1476447654.151132
91,15.50,right,1476447655.675231
40,-10.00,right,1476447657.241157
117,28.50,right,1476447658.670748
34,-13.00,left,1476447660.195220
114,27.00,right,1476447661.637376
58,-1.00,left,1476447663.379431
46,-7.00,right,1476447664.863792
0,-30.00,left,1476447666.293145
5,-27.50,left,1476447667.654130
47,-6.50,left,1476447669.219032
84,12.00,right,1476447670.743395
97,18.50,right,1476447672.186633
102,21.00,right,1476447673.630200
41,-9.50,right,1476447675.222867
90,15.00,right,1476447676.557498
54,-3.00,left,1476447678.081844
6,-27.00,left,1476447679.374820
14,-23.00,left,1476447680.844914
2,-29.00,left,1476447682.410610
65,2.50,left,1476447683.989910
86,13.00,right,1476447685.446374
18,-21.00,left,1476447686.903065
69,4.50,right,1476447688.413584
94,17.00,right,1476447689.883432
12,-24.00,left,1476447691.407377
27,-16.50,left,1476447692.931893
25,-17.50,left,1476447694.414883
61,0.50,right,1476447696.062599
51,-4.50,right,1476447697.641039
68,4.00,right,1476447699.166687
80,10.00,right,1476447700.705470
109,24.50,right,1476447702.093532
49,-5.50,left,1476447703.605513
43,-8.50,left,1476447705.035089
30,-15.00,left,1476447706.518828
111,25.50,right,1476447707.975109
38,-11.00,left,1476447709.513601
59,-0.50,right,1476447711.105545
13,-23.50,left,1476447712.575691
53,-3.50,right,1476447714.100308
28,-16.00,left,1476447715.530337
4,-28.00,left,1476447717.040989
19,-20.50,left,1476447718.498070
85,12.50,right,1476447719.996104
72,6.00,right,1476447721.316296
118,29.00,right,1476447722.841247
113,26.50,right,1476447724.419975
33,-13.50,left,1476447725.999186
31,-14.50,left,1476447727.510656
100,20.00,right,1476447729.117028
112,26.00,right,1476447730.601319
32,-14.00,left,1476447732.138460
50,-5.00,left,1476447733.567666
29,-15.50,left,1476447735.092093
15,-22.50,left,1476447736.806937
60,0.00,right,1476447738.209406
104,22.00,right,1476447739.625252
44,-8.00,left,1476447741.340476
11,-24.50,left,1476447742.783225
20,-20.00,left,1476447744.239908
7,-26.50,left,1476447745.736236
26,-17.00,left,1476447747.367878
119,29.50,right,1476447748.824545
10,-25.00,left,1476447750.185877
62,1.00,right,1476447751.642374
115,27.50,right,1476447753.045102
88,14.00,right,1476447754.501742
45,-7.50,left,1476447755.985518
55,-2.50,left,1476447757.469812
70,5.00,right,1476447759.157920
48,-6.00,left,1476447760.668632
