object,obj.idx,table,tab.idx,time
NA,0,hor,35,1476447580.989271
NA,0,hor,103,1476447582.479541
NA,0,hor,16,1476447583.902104
NA,0,hor,42,1476447585.420982
NA,0,hor,57,1476447586.942132
NA,0,hor,39,1476447588.496304
NA,0,hor,92,1476447590.087037
NA,0,hor,73,1476447591.541087
NA,0,hor,110,1476447593.065842
NA,0,hor,95,1476447594.660289
NA,0,hor,1,1476447596.119490
NA,0,hor,98,1476447597.609134
NA,0,hor,36,1476447599.164904
NA,0,hor,76,1476447600.757829
NA,0,hor,105,1476447602.349174
NA,0,hor,107,1476447603.806805
NA,0,hor,82,1476447605.361581
NA,0,hor,108,1476447606.851749
NA,0,hor,22,1476447608.273751
NA,0,hor,79,1476447609.760435
NA,0,hor,9,1476447611.250675
NA,0,hor,75,1476447612.775441
NA,0,hor,8,1476447614.329583
NA,0,hor,52,1476447615.855617
NA,0,hor,64,1476447617.446921
NA,0,hor,93,1476447618.902501
NA,0,hor,81,1476447620.358383
NA,0,hor,23,1476447621.916328
NA,0,hor,78,1476447623.339808
NA,0,hor,71,1476447624.927324
NA,0,hor,17,1476447626.351128
NA,0,hor,77,1476447627.914707
NA,0,hor,67,1476447629.405337
NA,0,hor,66,1476447630.996930
NA,0,hor,99,1476447632.588430
NA,0,hor,83,1476447634.110714
NA,0,hor,37,1476447635.599296
NA,0,hor,56,1476447637.154436
NA,0,hor,101,1476447638.578183
NA,0,hor,116,1476447640.100587
NA,0,hor,106,1476447641.623560
NA,0,hor,21,1476447643.179473
NA,0,hor,24,1476447644.666319
NA,0,hor,89,1476447646.220683
NA,0,hor,87,1476447647.779019
NA,0,hor,74,1476447649.201677
NA,0,hor,3,1476447650.757330
NA,0,hor,63,1476447652.282988
NA,0,hor,96,1476447653.837573
NA,0,hor,91,1476447655.357458
NA,0,hor,40,1476447656.778907
NA,0,hor,117,1476447658.336050
NA,0,hor,34,1476447659.892915
NA,0,hor,114,1476447661.284761
NA,0,hor,58,1476447662.909159
NA,0,hor,46,1476447664.364403
NA,0,hor,0,1476447665.888761
NA,0,hor,5,1476447667.344392
NA,0,hor,47,1476447668.931626
NA,0,hor,84,1476447670.456273
NA,0,hor,97,1476447671.882997
NA,0,hor,102,1476447673.306549
NA,0,hor,41,1476447674.730112
NA,0,hor,90,1476447676.155633
NA,0,hor,54,1476447677.617698
NA,0,hor,6,1476447679.008202
NA,0,hor,14,1476447680.558718
NA,0,hor,2,1476447682.111311
NA,0,hor,65,1476447683.501443
NA,0,hor,86,1476447685.023620
NA,0,hor,18,1476447686.482510
NA,0,hor,69,1476447688.035818
NA,0,hor,94,1476447689.524987
NA,0,hor,12,1476447691.047357
NA,0,hor,27,1476447692.571684
NA,0,hor,25,1476447694.060800
NA,0,hor,61,1476447695.650846
NA,0,hor,51,1476447697.142973
NA,0,hor,68,1476447698.635234
NA,0,hor,80,1476447700.191883
NA,0,hor,109,1476447701.683305
NA,0,hor,49,1476447703.136127
NA,0,hor,43,1476447704.623253
NA,0,hor,30,1476447706.148184
NA,0,hor,111,1476447707.605621
NA,0,hor,38,1476447709.192349
NA,0,hor,59,1476447710.720057
NA,0,hor,13,1476447712.242518
NA,0,hor,53,1476447713.731277
NA,0,hor,28,1476447715.184343
NA,0,hor,4,1476447716.775205
NA,0,hor,19,1476447718.198214
NA,0,hor,85,1476447719.623330
NA,0,hor,72,1476447721.014487
NA,0,hor,118,1476447722.539362
NA,0,hor,113,1476447724.092117
NA,0,hor,33,1476447725.581662
NA,0,hor,31,1476447727.172838
NA,0,hor,100,1476447728.692869
NA,0,hor,112,1476447730.213285
NA,0,hor,32,1476447731.704145
NA,0,hor,50,1476447733.257319
NA,0,hor,29,1476447734.751537
NA,0,hor,15,1476447736.273284
NA,0,hor,60,1476447737.797724
NA,0,hor,104,1476447739.352934
NA,0,hor,44,1476447740.907942
NA,0,hor,11,1476447742.361421
NA,0,hor,20,1476447743.852129
NA,0,hor,7,1476447745.341312
NA,0,hor,26,1476447746.928361
NA,0,hor,119,1476447748.417786
NA,0,hor,10,1476447749.807051
NA,0,hor,62,1476447751.260430
NA,0,hor,115,1476447752.720903
NA,0,hor,88,1476447754.144195
NA,0,hor,45,1476447755.600897
NA,0,hor,55,1476447757.153925
NA,0,hor,70,1476447758.742226
NA,0,hor,48,1476447760.260129
