stimulus,angle,response,time
12,-9.60,left,1467879446.439921
28,-6.40,left,1467879447.866931
57,-0.60,left,1467879449.401837
77,3.40,left,1467879451.017523
86,5.20,left,1467879452.717105
74,2.80,left,1467879454.197608
6,-10.80,left,1467879455.554494
68,1.60,left,1467879456.896158
13,-9.40,left,1467879458.498914
24,-7.20,left,1467879459.979978
79,3.80,left,1467879461.500889
15,-9.00,left,1467879463.021696
111,10.20,right,1467879464.597068
4,-11.20,left,1467879466.076303
35,-5.00,left,1467879467.517857
37,-4.60,left,1467879468.984292
0,-12.00,left,1467879470.575196
59,-0.20,left,1467879472.096941
9,-10.20,left,1467879473.659787
97,7.40,right,1467879475.276951
52,-1.60,left,1467879476.895009
14,-9.20,left,1467879478.223867
5,-11.00,left,1467879479.769885
118,11.60,right,1467879481.276425
80,4.00,left,1467879482.674899
81,4.20,left,1467879484.415923
1,-11.80,left,1467879485.854533
100,8.00,left,1467879487.567788
67,1.40,left,1467879488.814122
18,-8.40,left,1467879490.350657
36,-4.80,left,1467879491.775910
71,2.20,left,1467879493.229051
25,-7.00,left,1467879494.681556
45,-3.00,left,1467879496.175349
31,-5.80,left,1467879497.792845
91,6.20,left,1467879499.299517
39,-4.20,left,1467879500.931103
113,10.60,right,1467879502.644427
42,-3.60,left,1467879503.974316
75,3.00,left,1467879505.508688
65,1.00,left,1467879506.921617
92,6.40,left,1467879508.620002
76,3.20,left,1467879510.058383
43,-3.40,left,1467879511.551857
102,8.40,right,1467879513.224996
90,6.00,left,1467879514.430885
114,10.80,right,1467879515.993010
96,7.20,left,1467879517.309085
17,-8.60,left,1467879518.762727
104,8.80,right,1467879520.381812
61,0.20,left,1467879521.834801
20,-8.00,left,1467879523.314237
48,-2.40,left,1467879524.915731
33,-5.40,left,1467879526.424199
26,-6.80,left,1467879527.892376
7,-10.60,left,1467879529.346725
107,9.40,right,1467879531.005816
10,-10.00,left,1467879532.293135
93,6.60,left,1467879533.911126
106,9.20,left,1467879535.624141
32,-5.60,left,1467879537.022750
88,5.60,right,1467879538.734052
117,11.40,left,1467879540.008811
19,-8.20,left,1467879541.475969
30,-6.00,left,1467879542.927078
49,-2.20,left,1467879544.407017
38,-4.40,left,1467879545.804718
94,6.80,right,1467879547.517918
108,9.60,right,1467879548.943084
116,11.20,right,1467879550.395604
72,2.40,left,1467879552.040558
58,-0.40,left,1467879553.464548
8,-10.40,left,1467879555.041863
22,-7.60,left,1467879556.522055
64,0.80,left,1467879557.988119
54,-1.20,left,1467879559.493818
103,8.60,right,1467879561.206061
56,-0.80,left,1467879562.684492
101,8.20,right,1467879564.273072
51,-1.80,left,1467879565.807404
63,0.60,left,1467879567.260057
89,5.80,left,1467879569.109363
105,9.00,right,1467879570.439759
11,-9.80,left,1467879571.700666
40,-4.00,left,1467879573.140758
55,-1.00,left,1467879574.565513
2,-11.60,left,1467879576.005642
109,9.80,right,1467879577.581633
46,-2.80,left,1467879579.213260
47,-2.60,left,1467879580.569634
84,4.80,left,1467879581.993997
3,-11.40,left,1467879583.557274
29,-6.20,left,1467879585.050864
69,1.80,left,1467879586.531947
70,2.00,left,1467879588.024722
99,7.80,right,1467879589.628725
41,-3.80,left,1467879590.999258
16,-8.80,left,1467879592.397459
83,4.60,left,1467879593.942867
27,-6.60,left,1467879595.464791
44,-3.20,left,1467879597.001173
119,11.80,right,1467879598.660008
34,-5.20,left,1467879599.948939
60,-0.00,left,1467879601.414284
62,0.40,left,1467879603.180086
87,5.40,right,1467879604.578350
78,3.60,left,1467879605.906872
53,-1.40,left,1467879607.305455
115,11.00,left,1467879608.855186
21,-7.80,left,1467879610.431129
95,7.00,right,1467879612.102741
50,-2.00,left,1467879613.392934
110,10.00,left,1467879614.968367
82,4.40,left,1467879616.641275
112,10.40,right,1467879617.901695
23,-7.40,left,1467879619.340791
73,2.60,left,1467879620.887402
85,5.00,left,1467879622.531745
66,1.20,left,1467879624.163474
98,7.60,right,1467879625.739578
