stimulus,angle,response,time
39,-10.50,right,1478247617.673865
93,16.50,right,1478247625.099335
1,-29.50,left,1478247626.624721
108,24.00,right,1478247628.285688
67,3.50,right,1478247630.109234
63,1.50,right,1478247631.622667
118,29.00,right,1478247632.888814
53,-3.50,left,1478247634.508695
62,1.00,left,1478247635.937961
9,-25.50,left,1478247637.421854
15,-22.50,left,1478247638.932794
86,13.00,right,1478247640.430329
99,19.50,right,1478247641.900740
65,2.50,right,1478247644.133937
88,14.00,right,1478247645.046654
90,15.00,right,1478247646.353011
119,29.50,right,1478247647.890069
40,-10.00,left,1478247649.510161
2,-29.00,left,1478247651.347953
32,-14.00,left,1478247652.641524
91,15.50,right,1478247654.084805
36,-12.00,left,1478247655.555026
44,-8.00,left,1478247657.215937
22,-19.00,left,1478247658.576784
43,-8.50,left,1478247660.128891
54,-3.00,left,1478247662.116505
115,27.50,right,1478247663.219078
79,9.50,right,1478247664.648727
76,8.00,right,1478247666.159659
70,5.00,right,1478247667.548015
55,-2.50,left,1478247669.127311
20,-20.00,left,1478247670.475383
81,10.50,right,1478247671.999814
92,16.00,right,1478247673.361148
100,20.00,right,1478247674.790424
21,-19.50,left,1478247676.260811
4,-28.00,left,1478247677.826273
113,26.50,right,1478247679.350984
35,-12.50,left,1478247680.754096
31,-14.50,left,1478247682.223508
0,-30.00,left,1478247683.720981
42,-9.00,left,1478247685.326925
107,23.50,right,1478247686.716091
10,-25.00,left,1478247688.186680
23,-18.50,left,1478247689.507655
8,-26.00,left,1478247690.978520
46,-7.00,left,1478247692.611477
19,-20.50,left,1478247694.095753
59,-0.50,right,1478247695.769867
13,-23.50,left,1478247697.198974
29,-15.50,left,1478247698.695691
69,4.50,right,1478247700.342690
58,-1.00,right,1478247701.853658
12,-24.00,left,1478247703.337084
38,-11.00,left,1478247704.793286
51,-4.50,left,1478247706.399676
16,-22.00,left,1478247707.883904
25,-17.50,left,1478247709.408681
105,22.50,right,1478247710.935552
56,-2.00,right,1478247712.705560
7,-26.50,left,1478247714.203939
27,-16.50,left,1478247715.428253
48,-6.00,left,1478247717.156325
109,24.50,right,1478247718.571739
41,-9.50,left,1478247720.165133
87,13.50,right,1478247721.567509
78,9.00,right,1478247722.874516
106,23.00,right,1478247724.303596
68,4.00,right,1478247726.031660
117,28.50,right,1478247727.379084
49,-5.50,left,1478247729.013601
84,12.00,left,1478247730.416337
47,-6.50,left,1478247731.981208
57,-1.50,left,1478247733.709334
33,-13.50,left,1478247735.043629
64,2.00,left,1478247736.894760
6,-27.00,left,1478247737.915110
60,0.00,left,1478247739.480977
72,6.00,right,1478247741.332371
82,11.00,right,1478247742.420857
30,-15.00,left,1478247743.959078
14,-23.00,left,1478247745.429911
45,-7.50,left,1478247746.940799
34,-13.00,left,1478247748.302331
94,17.00,right,1478247750.031759
102,21.00,right,1478247751.489316
110,25.00,right,1478247753.041740
75,7.50,right,1478247754.676475
98,19.00,right,1478247755.943042
5,-27.50,left,1478247757.426458
28,-16.00,left,1478247758.801024
71,5.50,left,1478247760.447697
18,-21.00,left,1478247761.944388
77,8.50,right,1478247763.821820
116,28.00,right,1478247765.006497
111,25.50,right,1478247766.341255
95,17.50,right,1478247767.920294
112,26.00,right,1478247769.419112
50,-5.00,left,1478247771.010996
17,-21.50,left,1478247772.384988
24,-18.00,left,1478247773.977179
96,18.00,right,1478247775.610661
73,6.50,right,1478247776.971977
103,21.50,right,1478247778.427983
74,7.00,right,1478247780.007474
66,3.00,right,1478247781.505313
11,-24.50,left,1478247783.140003
26,-17.00,left,1478247784.652244
61,0.50,left,1478247786.586811
83,11.50,right,1478247787.947972
80,10.00,right,1478247789.172801
37,-11.50,left,1478247790.738371
89,14.50,right,1478247792.194910
85,12.50,right,1478247793.556330
114,27.00,right,1478247795.027443
97,18.50,right,1478247796.592820
3,-28.50,left,1478247798.049411
52,-4.00,left,1478247799.587844
101,20.50,right,1478247801.112557
104,22.00,right,1478247802.433588
