object,stimulus,angle,response,time
mid,92,51.00,right,1471935632.976248
high,60,35.00,right,1471935642.984063
high,17,13.50,right,1471935644.807765
low,51,30.50,right,1471935646.399080
high,100,55.00,right,1471935647.522032
mid,79,44.50,right,1471935649.154032
low,37,23.50,left,1471935650.538370
mid,84,47.00,right,1471935651.924737
low,118,64.00,right,1471935653.595706
mid,11,10.50,left,1471935654.885003
high,16,13.00,left,1471935656.695009
low,62,36.00,right,1471935657.971141
high,10,10.00,left,1471935659.300823
high,114,62.00,right,1471935660.739710
low,28,19.00,left,1471935662.316269
mid,45,27.50,right,1471935663.837147
mid,64,37.00,right,1471935665.357818
mid,105,57.50,right,1471935666.727560
low,91,50.50,right,1471935668.248381
mid,73,41.50,right,1471935669.604501
low,87,48.50,right,1471935671.180506
high,30,20.00,left,1471935672.976147
high,48,29.00,left,1471935674.499953
low,25,17.50,left,1471935675.953751
high,59,34.50,right,1471935677.213569
high,112,61.00,right,1471935678.640071
low,66,38.00,right,1471935680.367153
high,116,63.00,right,1471935681.833915
low,36,23.00,left,1471935683.463630
mid,107,58.50,right,1471935684.915126
mid,98,54.00,right,1471935686.202432
mid,32,21.00,left,1471935687.806109
high,56,33.00,left,1471935689.490723
low,5,7.50,left,1471935690.846603
mid,54,32.00,left,1471935692.957643
low,68,39.00,right,1471935694.179211
high,107,58.50,right,1471935695.113485
low,17,13.50,left,1471935696.471397
mid,0,5.00,left,1471935698.062705
mid,67,38.50,right,1471935699.723445
low,29,19.50,left,1471935701.313988
low,57,33.50,right,1471935702.807342
mid,83,46.50,right,1471935704.312853
mid,61,35.50,right,1471935705.928955
high,82,46.00,right,1471935707.298565
high,12,11.00,left,1471935708.848943
low,18,14.00,left,1471935710.327724
high,69,39.50,right,1471935712.055815
low,9,9.50,left,1471935713.520528
high,46,28.00,right,1471935715.384680
low,65,37.50,left,1471935717.056081
high,32,21.00,right,1471935718.279331
mid,97,53.50,right,1471935719.265146
mid,110,60.00,right,1471935720.702189
mid,91,50.50,right,1471935722.239156
high,35,22.50,left,1471935723.941259
high,14,12.00,left,1471935725.281824
low,106,58.00,right,1471935726.801702
low,75,42.50,right,1471935728.460138
mid,72,41.00,right,1471935729.926637
low,40,25.00,right,1471935731.653031
mid,12,11.00,left,1471935732.955740
mid,111,60.50,right,1471935734.519221
low,109,59.50,right,1471935735.988326
mid,86,48.00,right,1471935737.454963
high,76,43.00,right,1471935739.101220
low,39,24.50,left,1471935740.819056
low,22,16.00,left,1471935742.300045
high,98,54.00,right,1471935743.658077
high,1,5.50,left,1471935745.002443
high,15,12.50,left,1471935746.577738
mid,70,40.00,right,1471935748.291978
mid,13,11.50,left,1471935749.581977
mid,57,33.50,left,1471935751.417822
mid,1,5.50,left,1471935752.746696
low,1,5.50,left,1471935754.061574
low,110,60.00,right,1471935755.623787
high,9,9.50,left,1471935757.142863
low,108,59.00,right,1471935758.472282
low,64,37.00,left,1471935759.829143
high,71,40.50,right,1471935761.583961
high,77,43.50,right,1471935762.871998
mid,14,12.00,left,1471935764.367463
high,36,23.00,left,1471935765.875651
