object,stimulus,angle,response,time
high,55,32.50,right,1487079207.952516
low,53,31.50,right,1487079209.681322
mid,81,45.50,right,1487079210.880179
mid,96,53.00,right,1487079212.324324
low,24,17.00,left,1487079213.891318
mid,63,36.50,right,1487079215.349627
mid,51,30.50,right,1487079216.928957
low,3,6.50,left,1487079218.426404
low,18,14.00,left,1487079219.923269
high,69,39.50,right,1487079221.353710
high,50,30.00,right,1487079222.783012
high,1,5.50,left,1487079224.213088
low,110,60.00,right,1487079225.600699
mid,53,31.50,right,1487079227.479963
mid,24,17.00,left,1487079228.650925
mid,83,46.50,right,1487079230.024998
low,22,16.00,left,1487079231.590239
high,83,46.50,right,1487079233.047266
low,25,17.50,left,1487079234.585095
mid,44,27.00,left,1487079236.259573
low,93,51.50,right,1487079237.579957
high,44,27.00,right,1487079239.077479
high,28,19.00,left,1487079240.492979
high,76,43.00,right,1487079242.167012
low,82,46.00,right,1487079243.609536
mid,78,44.00,right,1487079245.106371
low,69,39.50,right,1487079246.807733
high,99,54.50,right,1487079248.115575
high,17,13.50,left,1487079249.612539
low,28,19.00,left,1487079251.136697
mid,65,37.50,right,1487079252.701028
mid,75,42.50,right,1487079254.171571
high,45,27.50,right,1487079255.722836
low,21,15.50,left,1487079257.165668
mid,22,16.00,left,1487079258.811835
high,113,61.50,right,1487079260.322758
high,101,55.50,right,1487079261.793040
low,46,28.00,left,1487079263.535461
mid,58,34.00,right,1487079265.196117
low,71,40.50,right,1487079266.707272
high,34,22.00,right,1487079268.136912
low,66,38.00,right,1487079269.783308
mid,84,47.00,right,1487079271.104229
high,30,20.00,left,1487079272.424335
low,63,36.50,right,1487079274.480190
high,31,20.50,left,1487079275.610032
mid,30,20.00,left,1487079277.229738
mid,91,50.50,right,1487079278.646073
high,97,53.50,right,1487079280.075222
mid,105,57.50,right,1487079281.654140
low,101,55.50,right,1487079282.933814
low,36,23.00,right,1487079285.030128
mid,16,13.00,left,1487079286.131908
mid,0,5.00,left,1487079287.588741
mid,52,31.00,right,1487079289.208654
high,49,29.50,right,1487079290.978386
high,107,58.50,right,1487079292.244430
low,117,63.50,right,1487079293.564534
high,110,60.00,right,1487079295.102729
