object,obj.idx,table,tab.idx,time
NA,0,hor,48,1468920547.748414
NA,0,hor,43,1468920549.238545
NA,0,hor,64,1468920550.696021
NA,0,hor,85,1468920552.219247
NA,0,hor,15,1468920553.649143
NA,0,hor,39,1468920555.039255
NA,0,hor,53,1468920556.495584
NA,0,hor,33,1468920557.951149
NA,0,hor,49,1468920559.375678
NA,0,hor,106,1468920560.830715
NA,0,hor,51,1468920562.255359
NA,0,hor,75,1468920563.679956
NA,0,hor,21,1468920565.241626
NA,0,hor,55,1468920566.663560
NA,0,hor,7,1468920568.187416
NA,0,hor,56,1468920569.678645
NA,0,hor,10,1468920571.234572
NA,0,hor,98,1468920572.754671
NA,0,hor,84,1468920574.176701
NA,0,hor,119,1468920575.628691
NA,0,hor,59,1468920577.184117
NA,0,hor,67,1468920578.708431
NA,0,hor,36,1468920580.265592
NA,0,hor,86,1468920581.791813
NA,0,hor,11,1468920583.215997
NA,0,hor,89,1468920584.640596
NA,0,hor,32,1468920586.060452
NA,0,hor,99,1468920587.485581
NA,0,hor,107,1468920588.906257
NA,0,hor,50,1468920590.494213
NA,0,hor,79,1468920592.047880
NA,0,hor,70,1468920593.537613
NA,0,hor,96,1468920594.964367
NA,0,hor,97,1468920596.519212
NA,0,hor,95,1468920598.047889
NA,0,hor,60,1468920599.604232
NA,0,hor,116,1468920601.092358
NA,0,hor,16,1468920602.646357
NA,0,hor,31,1468920604.102583
NA,0,hor,46,1468920605.626086
NA,0,hor,57,1468920607.183727
NA,0,hor,34,1468920608.640597
NA,0,hor,26,1468920610.128181
NA,0,hor,9,1468920611.651050
NA,0,hor,82,1468920613.244815
NA,0,hor,12,1468920614.867025
NA,0,hor,73,1468920616.387380
NA,0,hor,68,1468920617.877654
NA,0,hor,0,1468920619.432694
NA,0,hor,91,1468920620.890596
NA,0,hor,1,1468920622.312495
NA,0,hor,37,1468920623.799863
NA,0,hor,58,1468920625.325166
NA,0,hor,101,1468920626.848942
NA,0,hor,24,1468920628.272783
NA,0,hor,118,1468920629.729182
NA,0,hor,77,1468920631.183135
NA,0,hor,92,1468920632.673000
NA,0,hor,102,1468920634.226015
NA,0,hor,109,1468920635.684175
NA,0,hor,18,1468920637.144281
NA,0,hor,20,1468920638.698676
NA,0,hor,23,1468920640.126623
NA,0,hor,41,1468920641.552349
NA,0,hor,111,1468920643.012048
NA,0,hor,35,1468920644.538234
NA,0,hor,105,1468920646.091914
NA,0,hor,13,1468920647.580792
NA,0,hor,78,1468920649.009818
NA,0,hor,42,1468920650.402233
NA,0,hor,83,1468920652.024929
NA,0,hor,108,1468920653.481704
NA,0,hor,29,1468920655.002648
NA,0,hor,66,1468920656.561820
NA,0,hor,71,1468920658.117229
NA,0,hor,104,1468920659.579093
NA,0,hor,63,1468920661.068111
NA,0,hor,87,1468920662.587288
NA,0,hor,40,1468920664.146346
NA,0,hor,4,1468920665.573401
NA,0,hor,8,1468920667.027750
NA,0,hor,5,1468920668.517684
NA,0,hor,103,1468920669.914776
NA,0,hor,52,1468920671.407242
NA,0,hor,54,1468920672.831018
NA,0,hor,44,1468920674.283688
NA,0,hor,88,1468920675.844118
NA,0,hor,114,1468920677.298082
NA,0,hor,110,1468920678.691452
NA,0,hor,81,1468920680.114598
NA,0,hor,115,1468920681.676945
NA,0,hor,93,1468920683.198227
NA,0,hor,69,1468920684.757377
NA,0,hor,2,1468920686.247141
NA,0,hor,80,1468920687.707435
NA,0,hor,3,1468920689.227983
NA,0,hor,38,1468920690.783521
NA,0,hor,19,1468920692.339690
NA,0,hor,76,1468920693.860069
NA,0,hor,90,1468920695.450090
NA,0,hor,74,1468920696.943150
NA,0,hor,72,1468920698.465289
NA,0,hor,14,1468920699.924408
NA,0,hor,112,1468920701.346963
NA,0,hor,17,1468920702.839843
NA,0,hor,113,1468920704.330668
NA,0,hor,27,1468920705.785855
NA,0,hor,45,1468920707.345166
NA,0,hor,6,1468920708.936209
NA,0,hor,62,1468920710.358653
NA,0,hor,28,1468920711.946519
NA,0,hor,47,1468920713.373850
NA,0,hor,65,1468920714.895459
NA,0,hor,117,1468920716.483642
NA,0,hor,100,1468920718.069515
NA,0,hor,25,1468920719.524722
NA,0,hor,61,1468920721.112078
NA,0,hor,94,1468920722.505530
NA,0,hor,22,1468920723.928422
NA,0,hor,30,1468920725.349561
