object,obj.idx,table,tab.idx,time
high,52,hor,60,1478708087.064483
low,42,hor,60,1478708088.654106
low,81,hor,60,1478708090.108216
high,35,hor,60,1478708091.598274
low,119,hor,60,1478708093.153084
high,51,hor,60,1478708094.673158
mid,65,hor,60,1478708096.196907
mid,35,hor,60,1478708097.652927
mid,69,hor,60,1478708099.075006
mid,94,hor,60,1478708100.662762
low,109,hor,60,1478708102.220890
high,40,hor,60,1478708103.774211
mid,88,hor,60,1478708105.194988
mid,2,hor,60,1478708106.686528
high,71,hor,60,1478708108.110151
high,21,hor,60,1478708109.531786
mid,117,hor,60,1478708111.120745
low,80,hor,60,1478708112.574865
high,37,hor,60,1478708114.027915
low,34,hor,60,1478708115.617473
low,75,hor,60,1478708117.136840
low,63,hor,60,1478708118.658329
mid,41,hor,60,1478708120.215128
high,7,hor,60,1478708121.805526
low,97,hor,60,1478708123.294278
low,108,hor,60,1478708124.786426
high,95,hor,60,1478708126.276182
mid,66,hor,60,1478708127.831598
high,23,hor,60,1478708129.388045
mid,105,hor,60,1478708130.843928
high,69,hor,60,1478708132.431319
mid,55,hor,60,1478708134.021697
high,56,hor,60,1478708135.416115
low,90,hor,60,1478708136.971051
low,89,hor,60,1478708138.458462
mid,14,hor,60,1478708140.044193
low,10,hor,60,1478708141.631789
high,29,hor,60,1478708143.087903
mid,73,hor,60,1478708144.544943
mid,81,hor,60,1478708146.100216
high,6,hor,60,1478708147.588570
low,71,hor,60,1478708149.142848
low,15,hor,60,1478708150.531149
high,108,hor,60,1478708152.086831
low,25,hor,60,1478708153.476036
mid,19,hor,60,1478708155.028631
high,117,hor,60,1478708156.555197
mid,60,hor,60,1478708158.078159
low,9,hor,60,1478708159.564591
low,61,hor,60,1478708161.121537
high,73,hor,60,1478708162.574630
high,34,hor,60,1478708164.161967
mid,63,hor,60,1478708165.683547
mid,85,hor,60,1478708167.070073
mid,12,hor,60,1478708168.592099
mid,108,hor,60,1478708170.148406
low,64,hor,60,1478708171.638214
high,94,hor,60,1478708173.190674
low,65,hor,60,1478708174.710788
high,4,hor,60,1478708176.198999
mid,102,hor,60,1478708177.755816
low,104,hor,60,1478708179.314509
high,9,hor,60,1478708180.835622
low,2,hor,60,1478708182.325220
mid,1,hor,60,1478708183.881328
mid,89,hor,60,1478708185.339611
mid,103,hor,60,1478708186.859743
low,85,hor,60,1478708188.447337
high,44,hor,60,1478708189.871031
high,80,hor,60,1478708191.264254
high,16,hor,60,1478708192.720589
low,59,hor,60,1478708194.143577
high,13,hor,60,1478708195.731541
mid,18,hor,60,1478708197.187063
mid,84,hor,60,1478708198.779364
mid,92,hor,60,1478708200.167885
high,87,hor,60,1478708201.757223
low,8,hor,60,1478708203.213141
low,26,hor,60,1478708204.801821
high,25,hor,60,1478708206.260298
high,50,hor,60,1478708207.848051
mid,118,hor,60,1478708209.268893
low,87,hor,60,1478708210.790939
low,73,hor,60,1478708212.213934
mid,15,hor,60,1478708213.636080
mid,115,hor,60,1478708215.223611
low,11,hor,60,1478708216.645730
high,42,hor,60,1478708218.132795
mid,24,hor,60,1478708219.652902
high,96,hor,60,1478708221.147563
mid,37,hor,60,1478708222.538341
low,36,hor,60,1478708223.993783
high,118,hor,60,1478708225.550713
low,107,hor,60,1478708227.076433
high,107,hor,60,1478708228.529846
low,48,hor,60,1478708230.054326
high,53,hor,60,1478708231.478933
low,96,hor,60,1478708233.034156
low,82,hor,60,1478708234.522868
mid,82,hor,60,1478708236.110202
high,32,hor,60,1478708237.530936
low,23,hor,60,1478708238.921866
high,106,hor,60,1478708240.478293
