object,stimulus,angle,response,time
low,110,60.00,right,1487263030.457928
mid,99,54.50,right,1487263031.739180
mid,110,60.00,right,1487263033.224292
high,2,6.00,left,1487263034.857103
mid,11,10.50,left,1487263036.313088
high,23,16.50,left,1487263037.851228
high,65,37.50,right,1487263039.280148
high,59,34.50,right,1487263040.790697
mid,7,8.50,left,1487263042.397464
low,111,60.50,right,1487263043.894182
low,69,39.50,right,1487263045.461078
low,117,63.50,right,1487263046.877239
low,25,17.50,left,1487263048.443474
low,108,59.00,right,1487263049.913490
high,47,28.50,left,1487263051.357546
high,98,54.00,right,1487263052.855515
mid,76,43.00,right,1487263054.286349
high,76,43.00,right,1487263055.757964
low,113,61.50,right,1487263057.297069
mid,30,20.00,left,1487263058.862009
low,4,7.00,left,1487263060.346129
high,115,62.50,right,1487263061.843516
mid,21,15.50,left,1487263063.423434
mid,10,10.00,left,1487263064.866799
mid,66,38.00,left,1487263066.363620
high,71,40.50,right,1487263067.929498
mid,38,24.00,left,1487263069.439977
low,22,16.00,left,1487263070.910315
high,102,56.00,right,1487263072.421717
mid,26,18.00,left,1487263073.918859
high,107,58.50,right,1487263075.401681
low,41,25.50,left,1487263076.911859
low,99,54.50,right,1487263078.517301
low,28,19.00,left,1487263080.082117
high,93,51.50,right,1487263081.635529
mid,69,39.50,right,1487263083.200533
mid,56,33.00,right,1487263084.780167
mid,57,33.50,right,1487263086.385236
mid,85,47.50,right,1487263087.814805
high,22,16.00,left,1487263089.420991
low,34,22.00,left,1487263090.768842
low,19,14.50,left,1487263092.226600
mid,50,30.00,left,1487263093.832684
high,55,32.50,right,1487263095.302965
low,1,5.50,left,1487263096.720112
low,74,42.00,right,1487263098.246810
high,95,52.50,right,1487263099.771042
high,100,55.00,right,1487263101.159520
high,86,48.00,right,1487263102.670581
mid,34,22.00,left,1487263104.195562
low,119,64.50,right,1487263105.761068
mid,17,13.50,left,1487263107.258436
high,104,57.00,right,1487263108.810148
high,101,55.50,right,1487263110.361663
low,60,35.00,right,1487263112.035893
high,46,28.00,right,1487263113.369171
mid,51,30.50,right,1487263114.948900
low,10,10.00,left,1487263116.500761
low,116,63.00,right,1487263118.094213
mid,106,58.00,right,1487263119.522607
mid,86,48.00,right,1487263120.938190
low,72,41.00,right,1487263122.517003
low,16,13.00,left,1487263123.960155
low,82,46.00,right,1487263125.675847
high,96,53.00,right,1487263127.024100
mid,52,31.00,right,1487263128.494937
high,83,46.50,right,1487263129.870294
low,73,41.50,right,1487263131.462428
high,53,31.50,right,1487263133.002344
mid,64,37.00,right,1487263134.513068
high,119,64.50,right,1487263135.969246
mid,118,64.00,right,1487263137.344230
mid,42,26.00,left,1487263138.759741
high,81,45.50,right,1487263140.420302
high,58,34.00,left,1487263141.972687
high,1,5.50,left,1487263143.374459
low,65,37.50,right,1487263144.912675
low,85,47.50,right,1487263146.355293
mid,63,36.50,right,1487263147.866679
high,44,27.00,left,1487263149.499167
low,3,6.50,left,1487263150.860224
low,83,46.50,right,1487263152.371433
mid,36,23.00,left,1487263153.855562
mid,95,52.50,right,1487263155.244294
low,12,11.00,left,1487263156.810116
mid,96,53.00,right,1487263158.240463
mid,84,47.00,right,1487263159.887335
low,55,32.50,left,1487263161.411714
mid,3,6.50,left,1487263162.950404
high,4,7.00,left,1487263164.530881
high,52,31.00,right,1487263165.947465
low,32,21.00,left,1487263167.445257
high,42,26.00,left,1487263169.039704
mid,115,62.50,right,1487263170.428558
