object,stimulus,angle,response,time
low,93,51.50,right,1474615434.642294
high,9,9.50,left,1474615502.560067
high,45,27.50,left,1474615503.916431
low,70,40.00,right,1474615505.480371
high,112,61.00,right,1474615506.837686
high,61,35.50,right,1474615508.538856
mid,39,24.50,left,1474615509.978184
low,115,62.50,right,1474615511.377297
mid,19,14.50,left,1474615513.130981
low,108,59.00,right,1474615514.489313
mid,63,36.50,right,1474615515.969238
mid,96,53.00,right,1474615517.534650
low,111,60.50,right,1474615518.972736
low,90,50.00,right,1474615520.468154
high,82,46.00,right,1474615522.031840
mid,57,33.50,right,1474615523.294280
mid,0,5.00,left,1474615524.802418
high,84,47.00,right,1474615526.378296
high,104,57.00,right,1474615527.805056
low,1,5.50,left,1474615529.312257
low,30,20.00,left,1474615530.849038
mid,93,51.50,right,1474615532.274166
high,103,56.50,right,1474615533.727320
mid,10,10.00,left,1474615535.356844
mid,41,25.50,left,1474615536.742075
mid,5,7.50,left,1474615538.250320
low,48,29.00,left,1474615539.759186
low,16,13.00,left,1474615541.117812
mid,110,60.00,right,1474615542.557988
high,102,56.00,right,1474615543.997477
low,78,44.00,right,1474615545.491896
high,75,42.50,right,1474615546.931400
low,81,45.50,right,1474615548.562184
mid,3,6.50,left,1474615550.153712
high,22,16.00,left,1474615551.633575
high,24,17.00,left,1474615553.070356
low,4,7.00,left,1474615554.633644
mid,74,42.00,right,1474615556.127589
low,100,55.00,right,1474615557.621105
mid,61,35.50,right,1474615559.721787
high,83,46.50,right,1474615560.750718
low,15,12.50,left,1474615562.272367
low,52,31.00,left,1474615563.575919
high,70,40.00,right,1474615565.125374
mid,21,15.50,right,1474615566.633182
mid,67,38.50,right,1474615567.908064
high,117,63.50,right,1474615569.430456
high,77,43.50,right,1474615570.937967
high,25,17.50,left,1474615572.431481
high,53,31.50,left,1474615574.076331
mid,117,63.50,right,1474615575.501330
mid,44,27.00,right,1474615577.133960
low,49,29.50,right,1474615578.574414
low,92,51.00,right,1474615580.082094
low,56,33.00,right,1474615581.631558
high,4,7.00,left,1474615583.071219
high,8,9.00,left,1474615584.620590
mid,46,28.00,left,1474615586.322418
mid,17,13.50,left,1474615587.775216
low,74,42.00,right,1474615589.256767
mid,13,11.50,left,1474615590.888057
high,52,31.00,right,1474615592.423210
high,72,41.00,right,1474615593.877850
mid,98,54.00,right,1474615595.288570
high,74,42.00,right,1474615596.754944
high,95,52.50,right,1474615598.207469
mid,20,15.00,left,1474615599.825275
mid,58,34.00,right,1474615601.318497
low,97,53.50,right,1474615602.677156
low,95,52.50,right,1474615604.035855
low,85,47.50,right,1474615605.449146
low,66,38.00,right,1474615607.271857
low,63,36.50,right,1474615608.711159
high,27,18.50,right,1474615610.260912
mid,94,52.00,right,1474615611.631524
high,26,18.00,right,1474615613.386506
low,45,27.50,right,1474615614.812547
mid,34,22.00,left,1474615616.210012
high,80,45.00,right,1474615617.882490
mid,114,62.00,right,1474615619.267629
low,69,39.50,right,1474615620.761608
high,16,13.00,left,1474615622.393477
low,36,23.00,left,1474615623.928432
mid,55,32.50,left,1474615625.353857
low,47,28.50,left,1474615626.943002
low,105,57.50,right,1474615628.452795
high,94,52.00,right,1474615629.945813
high,46,28.00,right,1474615631.468034
high,11,10.50,left,1474615632.933473
mid,70,40.00,right,1474615634.401682
mid,103,56.50,right,1474615636.047033
low,37,23.50,left,1474615637.500430
mid,89,49.50,right,1474615638.871577
mid,35,22.50,left,1474615640.629439
low,12,11.00,left,1474615642.040883
high,32,21.00,left,1474615643.631753
mid,112,61.00,right,1474615644.975165
