object,stimulus,angle,response,time
high,17,13.50,right,1478254092.494608
high,49,29.50,right,1478254098.920262
high,64,37.00,right,1478254100.485480
high,117,63.50,right,1478254102.011423
high,74,42.00,right,1478254103.714034
high,14,12.00,left,1478254105.157902
high,81,45.50,right,1478254106.506027
high,92,51.00,right,1478254108.057495
high,28,19.00,left,1478254109.540379
high,97,53.50,right,1478254110.997577
high,103,56.50,right,1478254112.507973
high,2,6.00,left,1478254114.032331
high,7,8.50,left,1478254115.598495
high,38,24.00,left,1478254117.042030
high,57,33.50,right,1478254118.485072
high,55,32.50,right,1478254119.901049
high,42,26.00,right,1478254121.480130
high,99,54.50,right,1478254122.950686
high,1,5.50,left,1478254124.392418
high,40,25.00,left,1478254125.957405
high,62,36.00,right,1478254127.549965
high,10,10.00,left,1478254129.046793
high,23,16.50,left,1478254130.571700
high,26,18.00,left,1478254131.906786
high,116,63.00,right,1478254133.323573
high,114,62.00,right,1478254134.767051
high,100,55.00,right,1478254136.346254
high,0,5.00,left,1478254137.886530
high,69,39.50,right,1478254139.384296
high,88,49.00,right,1478254140.759233
high,29,19.50,right,1478254142.447087
high,71,40.50,right,1478254143.917618
high,111,60.50,right,1478254145.468875
high,105,57.50,right,1478254146.761302
high,95,52.50,right,1478254148.271786
high,59,34.50,right,1478254149.782907
high,19,14.50,left,1478254151.335350
high,82,46.00,right,1478254152.682968
high,50,30.00,right,1478254154.098690
high,6,8.00,left,1478254155.732175
high,41,25.50,right,1478254157.189051
high,67,38.50,right,1478254158.632104
high,61,35.50,right,1478254160.061127
high,15,12.50,left,1478254161.721710
high,36,23.00,right,1478254163.259787
high,107,58.50,right,1478254164.606949
high,78,44.00,right,1478254166.171939
high,102,56.00,right,1478254167.763367
high,91,50.50,right,1478254169.260786
high,25,17.50,left,1478254170.867041
high,21,15.50,left,1478254172.337147
high,13,11.50,left,1478254173.711586
high,84,47.00,right,1478254175.101497
high,101,55.50,right,1478254176.572578
high,68,39.00,right,1478254178.111784
high,30,20.00,left,1478254179.880719
high,43,26.50,right,1478254181.228009
high,109,59.50,right,1478254182.561999
high,3,6.50,left,1478254184.236619
high,39,24.50,right,1478254185.734022
high,51,30.50,right,1478254186.999661
high,52,31.00,right,1478254188.495994
high,48,29.00,right,1478254190.102271
high,35,22.50,right,1478254191.627414
high,73,41.50,right,1478254193.124557
high,22,16.00,left,1478254194.581889
high,34,22.00,left,1478254196.188624
high,75,42.50,right,1478254197.617952
high,5,7.50,left,1478254199.291633
high,12,11.00,left,1478254200.829789
high,72,41.00,right,1478254202.300640
high,106,58.00,right,1478254203.662266
high,16,13.00,left,1478254205.213564
high,27,18.50,right,1478254206.534511
high,31,20.50,right,1478254208.196201
high,24,17.00,right,1478254210.007581
high,98,54.00,right,1478254211.179393
high,86,48.00,right,1478254212.691107
high,80,45.00,right,1478254214.269213
high,70,40.00,right,1478254215.835488
high,11,10.50,left,1478254217.441495
high,113,61.50,right,1478254218.747897
high,32,21.00,right,1478254220.340541
high,89,49.50,right,1478254221.633514
high,119,64.50,right,1478254223.063027
high,104,57.00,right,1478254224.574197
high,76,43.00,right,1478254226.221478
high,33,21.50,right,1478254227.813700
high,54,32.00,right,1478254229.269695
high,45,27.50,right,1478254230.876551
high,112,61.00,right,1478254232.360328
high,18,14.00,left,1478254233.844442
high,96,53.00,right,1478254235.137957
high,66,38.00,right,1478254236.622027
high,20,15.00,right,1478254238.175602
high,8,9.00,left,1478254239.699891
high,85,47.50,right,1478254241.197144
high,9,9.50,right,1478254243.007361
high,110,60.00,right,1478254244.354607
high,58,34.00,right,1478254245.729462
high,37,23.50,left,1478254247.429993
high,53,31.50,right,1478254248.818422
high,46,28.00,right,1478254250.329677
high,47,28.50,right,1478254251.935574
high,93,51.50,right,1478254253.473269
high,115,62.50,right,1478254254.943219
high,4,7.00,left,1478254256.603767
high,90,50.00,right,1478254257.896138
high,94,52.00,right,1478254259.407495
high,56,33.00,right,1478254261.001103
high,79,44.50,right,1478254262.607061
high,60,35.00,right,1478254264.104812
high,87,48.50,right,1478254265.628831
high,65,37.50,right,1478254267.125879
high,44,27.00,left,1478254268.637073
high,108,59.00,right,1478254270.216400
high,63,36.50,right,1478254271.645648
high,118,64.00,right,1478254273.211234
high,83,46.50,right,1478254274.681980
high,77,43.50,right,1478254276.165372
