object,stimulus,angle,response,time
high,75,42.50,right,1471953909.712215
mid,119,64.50,right,1471953931.322646
high,70,40.00,right,1471953932.707618
mid,46,28.00,left,1471953934.379615
high,22,16.00,left,1471953935.872286
mid,114,62.00,right,1471953937.202593
low,80,45.00,right,1471953938.833347
high,33,21.50,right,1471953940.273611
low,112,61.00,right,1471953941.685848
low,65,37.50,left,1471953943.152169
low,2,6.00,left,1471953944.565721
mid,25,17.50,left,1471953946.225016
high,8,9.00,left,1471953947.665562
high,6,8.00,left,1471953949.198572
low,38,24.00,left,1471953950.759925
high,104,57.00,right,1471953952.430640
mid,88,49.00,right,1471953954.172205
low,33,21.50,left,1471953955.514465
mid,7,8.50,left,1471953956.980542
low,66,38.00,right,1471953958.488366
mid,81,45.50,right,1471953959.995208
high,43,26.50,left,1471953961.432528
low,12,11.00,left,1471953962.843775
mid,21,15.50,left,1471953964.459376
high,113,61.50,right,1471953965.705788
mid,59,34.50,left,1471953967.337934
high,93,51.50,right,1471953968.816898
high,53,31.50,left,1471953970.187719
mid,29,19.50,left,1471953971.639316
mid,15,12.50,left,1471953973.255406
mid,55,32.50,left,1471953974.734807
low,4,7.00,left,1471953976.243611
high,13,11.50,left,1471953977.857826
low,102,56.00,right,1471953979.339972
low,75,42.50,right,1471953981.050964
low,95,52.50,right,1471953982.422260
high,15,12.50,left,1471953983.916023
low,73,41.50,left,1471953985.820621
high,18,14.00,left,1471953986.916747
low,115,62.50,right,1471953988.273846
high,9,9.50,left,1471953989.753301
high,37,23.50,left,1471953991.329482
mid,20,15.00,left,1471953992.892121
mid,37,23.50,left,1471953994.332631
mid,82,46.00,right,1471953995.921751
low,88,49.00,right,1471953997.415781
low,27,18.50,left,1471953998.759011
mid,1,5.50,left,1471954000.156070
low,19,14.50,left,1471954001.733151
low,41,25.50,left,1471954003.159029
high,78,44.00,right,1471954004.844147
low,108,59.00,right,1471954006.118329
high,101,55.50,right,1471954007.708899
high,81,45.50,right,1471954009.588169
low,104,57.00,right,1471954010.616501
mid,58,34.00,right,1471954012.396283
mid,67,38.50,right,1471954013.751312
mid,89,49.50,right,1471954015.450795
mid,10,10.00,left,1471954016.809171
high,72,41.00,left,1471954018.523379
mid,104,57.00,right,1471954019.730579
low,35,22.50,left,1471954021.006335
low,1,5.50,left,1471954022.621200
high,90,50.00,right,1471954024.414756
low,110,60.00,right,1471954026.252786
mid,9,9.50,left,1471954027.172723
mid,87,48.50,right,1471954028.722282
high,106,58.00,right,1471954030.216211
mid,107,58.50,right,1471954031.725037
high,50,30.00,left,1471954033.328111
low,93,51.50,right,1471954034.931476
high,92,51.00,right,1471954036.273615
high,73,41.50,right,1471954038.206919
low,106,58.00,right,1471954039.398709
mid,56,33.00,right,1471954041.068717
low,24,17.00,left,1471954042.563163
mid,74,42.00,left,1471954044.082612
high,56,33.00,left,1471954045.274552
high,55,32.50,left,1471954046.797267
low,42,26.00,left,1471954048.237599
low,84,47.00,left,1471954049.827082
high,111,60.50,right,1471954051.033580
mid,34,22.00,left,1471954052.568114
mid,53,31.50,left,1471954054.280819
low,55,32.50,left,1471954055.596089
low,89,49.50,left,1471954057.102675
mid,57,33.50,left,1471954058.554157
mid,60,35.00,left,1471954060.334202
high,36,23.00,left,1471954061.827873
high,48,29.00,left,1471954063.224953
low,100,55.00,right,1471954064.841329
mid,36,23.00,left,1471954066.130456
low,118,64.00,right,1471954067.540119
