object,obj.idx,table,tab.idx,time
high,75,hor,60,1471953929.132869
mid,119,hor,60,1471953930.554859
high,70,hor,60,1471953932.041585
mid,46,hor,60,1471953933.495933
high,22,hor,60,1471953934.985606
mid,114,hor,60,1471953936.573891
low,80,hor,60,1471953938.128789
high,33,hor,60,1471953939.617720
low,112,hor,60,1471953941.139291
low,65,hor,60,1471953942.563823
low,2,hor,60,1471953944.017690
mid,25,hor,60,1471953945.542784
high,8,hor,60,1471953947.064591
high,6,hor,60,1471953948.620178
low,38,hor,60,1471953950.173946
high,104,hor,60,1471953951.663404
mid,88,hor,60,1471953953.215931
low,33,hor,60,1471953954.773096
mid,7,hor,60,1471953956.261730
low,66,hor,60,1471953957.815973
mid,81,hor,60,1471953959.407654
high,43,hor,60,1471953960.829265
low,12,hor,60,1471953962.252730
mid,21,hor,60,1471953963.743268
high,113,hor,60,1471953965.230832
mid,59,hor,60,1471953966.687430
high,93,hor,60,1471953968.244462
high,53,hor,60,1471953969.695579
mid,29,hor,60,1471953971.121008
mid,15,hor,60,1471953972.679404
mid,55,hor,60,1471953974.168681
low,4,hor,60,1471953975.724024
high,13,hor,60,1471953977.212917
low,102,hor,60,1471953978.706338
low,75,hor,60,1471953980.293352
low,95,hor,60,1471953981.819159
high,15,hor,60,1471953983.405363
low,73,hor,60,1471953984.792982
high,18,hor,60,1471953986.317389
low,115,hor,60,1471953987.743271
high,9,hor,60,1471953989.136481
high,37,hor,60,1471953990.725896
mid,20,hor,60,1471953992.280964
mid,37,hor,60,1471953993.840985
mid,82,hor,60,1471953995.296349
low,88,hor,60,1471953996.851611
low,27,hor,60,1471953998.275441
mid,1,hor,60,1471953999.666741
low,19,hor,60,1471954001.187629
low,41,hor,60,1471954002.676166
high,78,hor,60,1471954004.232608
low,108,hor,60,1471954005.621952
high,101,hor,60,1471954007.210649
high,81,hor,60,1471954008.633146
low,104,hor,60,1471954010.055264
mid,58,hor,60,1471954011.610396
mid,67,hor,60,1471954013.100253
mid,89,hor,60,1471954014.692459
mid,10,hor,60,1471954016.217760
high,72,hor,60,1471954017.638744
mid,104,hor,60,1471954019.094029
low,35,hor,60,1471954020.486299
low,1,hor,60,1471954022.075854
high,90,hor,60,1471954023.628975
low,110,hor,60,1471954025.115736
mid,9,hor,60,1471954026.636535
mid,87,hor,60,1471954028.126853
high,106,hor,60,1471954029.651640
mid,107,hor,60,1471954031.176274
high,50,hor,60,1471954032.737162
low,93,hor,60,1471954034.160618
high,92,hor,60,1471954035.619535
high,73,hor,60,1471954037.139679
low,106,hor,60,1471954038.726322
mid,56,hor,60,1471954040.284899
low,24,hor,60,1471954041.809367
mid,74,hor,60,1471954043.329807
high,56,hor,60,1471954044.755428
high,55,hor,60,1471954046.178788
low,42,hor,60,1471954047.635639
low,84,hor,60,1471954049.090082
high,111,hor,60,1471954050.514322
mid,34,hor,60,1471954051.972668
mid,53,hor,60,1471954053.428513
low,55,hor,60,1471954054.985293
low,89,hor,60,1471954056.543569
mid,57,hor,60,1471954058.066273
mid,60,hor,60,1471954059.589754
high,36,hor,60,1471954061.079342
high,48,hor,60,1471954062.537503
low,100,hor,60,1471954064.059341
mid,36,hor,60,1471954065.484132
low,118,hor,60,1471954067.074914
high,20,hor,60,1471954068.530153
high,51,hor,60,1471954070.118720
mid,116,hor,60,1471954071.539166
low,10,hor,60,1471954072.995360
mid,111,hor,60,1471954074.483485
mid,84,hor,60,1471954075.904928
high,65,hor,60,1471954077.460208
mid,64,hor,60,1471954078.982887
low,61,hor,60,1471954080.536497
mid,13,hor,60,1471954082.058100
low,20,hor,60,1471954083.481733
high,54,hor,60,1471954084.902405
low,23,hor,60,1471954086.323537
high,19,hor,60,1471954087.848647
high,105,hor,60,1471954089.306784
low,114,hor,60,1471954090.826270
mid,71,hor,60,1471954092.252194
low,16,hor,60,1471954093.676166
high,94,hor,60,1471954095.130803
high,85,hor,60,1471954096.557645
low,67,hor,60,1471954097.980336
high,96,hor,60,1471954099.473822
mid,18,hor,60,1471954100.898901
low,94,hor,60,1471954102.492137
mid,3,hor,60,1471954103.881980
mid,43,hor,60,1471954105.406168
high,63,hor,60,1471954106.828970
high,99,hor,60,1471954140.542177
low,76,hor,60,1471954141.996835
