object,stimulus,angle,response,time
low,62,36.00,right,1472131530.079659
high,36,23.00,left,1472131537.601678
high,81,45.50,right,1472131538.822797
mid,20,15.00,left,1472131540.440348
low,15,12.50,left,1472131541.934766
mid,63,36.50,right,1472131543.511696
high,7,8.50,left,1472131545.005404
mid,17,13.50,left,1472131546.459057
high,62,36.00,right,1472131548.089955
low,33,21.50,left,1472131549.542943
mid,1,5.50,left,1472131551.065251
low,66,38.00,right,1472131552.516899
mid,114,62.00,right,1472131553.971395
mid,12,11.00,left,1472131555.411775
mid,21,15.50,left,1472131556.810413
low,116,63.00,right,1472131558.399030
high,13,11.50,left,1472131559.850951
high,27,18.50,left,1472131561.359658
low,67,38.50,right,1472131562.922761
mid,34,22.00,left,1472131564.457959
high,11,10.50,left,1472131565.924338
high,47,28.50,right,1472131567.487864
low,86,48.00,right,1472131568.996305
low,72,41.00,right,1472131570.558375
mid,43,26.50,right,1472131572.162248
low,16,13.00,left,1472131573.423687
mid,19,14.50,left,1472131574.932024
low,54,32.00,right,1472131576.548627
mid,36,23.00,left,1472131578.399803
low,19,14.50,left,1472131579.604671
mid,72,41.00,right,1472131580.961497
low,93,51.50,right,1472131582.525178
high,85,47.50,right,1472131583.991265
high,119,64.50,right,1472131585.498328
high,116,63.00,right,1472131587.101476
high,56,33.00,left,1472131588.664966
mid,106,58.00,right,1472131590.104734
low,112,61.00,right,1472131591.583541
high,45,27.50,left,1472131593.119480
high,8,9.00,left,1472131594.708512
mid,23,16.50,left,1472131596.204361
mid,57,33.50,right,1472131598.164962
low,108,59.00,right,1472131599.179783
low,24,17.00,left,1472131600.673537
mid,53,31.50,right,1472131602.442740
high,108,59.00,right,1472131603.758969
high,117,63.50,right,1472131605.334635
low,42,26.00,right,1472131606.979511
high,38,24.00,left,1472131608.488452
high,102,56.00,right,1472131609.722481
mid,73,41.50,right,1472131611.421531
low,37,23.50,left,1472131612.833886
mid,89,49.50,right,1472131614.342843
high,52,31.00,right,1472131616.151088
high,17,13.50,left,1472131617.261310
low,7,8.50,left,1472131618.866072
low,6,8.00,left,1472131620.236570
mid,76,43.00,right,1472131621.717147
low,63,36.50,right,1472131623.347678
mid,61,35.50,right,1472131624.868858
mid,41,25.50,right,1472131626.843477
low,53,31.50,right,1472131628.763378
high,98,54.00,right,1472131629.668446
mid,68,39.00,right,1472131631.080855
high,107,58.50,right,1472131632.451406
low,101,55.50,right,1472131634.029736
high,80,45.00,right,1472131635.400568
low,29,19.50,left,1472131637.129359
mid,87,48.50,right,1472131638.417739
low,119,64.50,right,1472131639.980125
high,86,48.00,right,1472131641.570344
mid,97,53.50,right,1472131643.077990
low,22,16.00,left,1472131644.655770
low,109,59.50,right,1472131646.067502
high,106,58.00,right,1472131647.563055
mid,112,61.00,right,1472131649.070158
mid,37,23.50,left,1472131650.605874
high,60,35.00,right,1472131652.717436
low,35,22.50,left,1472131653.758578
mid,40,25.00,left,1472131655.306573
low,56,33.00,left,1472131656.854725
mid,94,52.00,right,1472131658.267168
high,0,5.00,left,1472131659.733261
high,12,11.00,left,1472131661.225670
low,14,12.00,left,1472131662.568273
high,18,14.00,left,1472131664.020624
mid,91,50.50,right,1472131665.515060
high,24,17.00,left,1472131667.036826
mid,50,30.00,left,1472131668.475941
low,21,15.50,left,1472131669.928619
mid,56,33.00,right,1472131671.902147
low,18,14.00,left,1472131672.915746
