object,stimulus,angle,response,time
high,53,31.50,right,1487258674.330552
mid,90,50.00,right,1487258675.569604
high,37,23.50,left,1487258677.284080
mid,39,24.50,left,1487258678.836205
high,103,56.50,right,1487258680.197945
high,114,62.00,right,1487258681.709372
low,75,42.50,left,1487258683.125127
low,24,17.00,left,1487258684.650203
mid,29,19.50,left,1487258686.174554
low,68,39.00,right,1487258687.671994
low,14,12.00,left,1487258689.155294
mid,108,59.00,right,1487258690.665312
mid,85,47.50,left,1487258692.108393
mid,101,55.50,right,1487258693.646098
high,111,60.50,right,1487258695.170553
high,24,17.00,left,1487258696.939971
low,0,5.00,left,1487258698.246767
high,6,8.00,left,1487258699.634888
high,94,52.00,right,1487258701.132188
mid,96,53.00,right,1487258702.806850
low,94,52.00,right,1487258704.263462
mid,62,36.00,left,1487258705.909434
low,114,62.00,right,1487258707.229680
low,69,39.50,left,1487258708.808867
mid,60,35.00,right,1487258710.373521
low,79,44.50,right,1487258711.748062
mid,33,21.50,left,1487258713.136434
high,33,21.50,left,1487258714.919610
low,65,37.50,right,1487258716.090408
high,1,5.50,left,1487258717.491858
low,113,61.50,right,1487258718.908268
mid,32,21.00,right,1487258720.391339
high,13,11.50,left,1487258722.010929
low,92,51.00,right,1487258723.494377
high,45,27.50,left,1487258725.113328
mid,112,61.00,right,1487258726.474878
mid,22,16.00,left,1487258728.054310
high,21,15.50,left,1487258729.470253
low,90,50.00,right,1487258730.940368
mid,61,35.50,right,1487258732.438217
high,116,63.00,right,1487258733.963237
high,105,57.50,right,1487258735.528531
low,44,27.00,NA,0.000000
high,8,9.00,left,1487258738.510615
mid,8,9.00,left,1487258739.994446
mid,106,58.00,right,1487258741.532750
low,38,24.00,left,1487258743.302206
low,116,63.00,right,1487258744.691012
mid,88,49.00,right,1487258746.106789
mid,17,13.50,left,1487258747.590422
mid,93,51.50,right,1487258749.128518
low,6,8.00,left,1487258750.558238
high,12,11.00,left,1487258752.041077
high,70,40.00,right,1487258753.484280
low,100,55.00,right,1487258755.090437
mid,31,20.50,left,1487258756.602119
high,119,64.50,right,1487258757.963110
high,38,24.00,left,1487258759.446210
low,22,16.00,left,1487258761.038522
low,21,15.50,left,1487258762.494590
mid,76,43.00,right,1487258763.896638
high,14,12.00,left,1487258765.435200
low,108,59.00,right,1487258766.919590
high,69,39.50,right,1487258768.486060
high,71,40.50,right,1487258770.037457
mid,94,52.00,right,1487258771.535502
low,89,49.50,right,1487258773.005937
low,95,52.50,right,1487258774.530487
low,88,49.00,right,1487258776.028062
high,51,30.50,right,1487258777.621341
mid,103,56.50,right,1487258779.023618
mid,59,34.50,right,1487258780.548172
mid,15,12.50,left,1487258782.100349
low,57,33.50,right,1487258783.720064
mid,100,55.00,right,1487258785.095529
high,65,37.50,right,1487258786.661425
high,107,58.50,right,1487258788.240064
mid,42,26.00,left,1487258789.832970
low,55,32.50,right,1487258791.262542
low,33,21.50,left,1487258792.759751
high,92,51.00,right,1487258794.366306
low,23,16.50,left,1487258795.591914
high,108,59.00,right,1487258797.062596
mid,86,48.00,right,1487258798.682056
mid,72,41.00,right,1487258800.206348
mid,89,49.50,right,1487258801.649332
high,106,58.00,right,1487258803.079580
high,98,54.00,right,1487258804.672161
low,99,54.50,right,1487258806.278187
high,67,38.50,right,1487258807.843542
low,20,15.00,left,1487258809.382084
mid,13,11.50,left,1487258811.001789
low,46,28.00,left,1487258812.377115
high,73,41.50,right,1487258813.656490
low,36,23.00,right,1487258815.112950
mid,83,46.50,right,1487258816.556651
mid,41,25.50,left,1487258818.107609
high,10,10.00,left,1487258819.686102
low,53,31.50,left,1487258821.427423
high,80,45.00,right,1487258822.761951
mid,67,38.50,right,1487258824.231682
low,60,35.00,left,1487258826.096334
low,8,9.00,left,1487258827.239725
mid,117,63.50,right,1487258828.532926
high,18,14.00,left,1487258829.976286
mid,80,45.00,right,1487258831.405053
low,110,60.00,right,1487258832.942983
high,0,5.00,left,1487258834.386017
mid,18,14.00,left,1487258835.856515
low,101,55.50,right,1487258837.340621
high,34,22.00,left,1487258838.878016
mid,2,6.00,left,1487258840.225607
high,44,27.00,left,1487258841.925710
mid,3,6.50,left,1487258843.517124
low,104,57.00,right,1487258844.904997
high,52,31.00,left,1487258846.552055
low,106,58.00,right,1487258847.708838
low,93,51.50,right,1487258849.247202
high,84,47.00,right,1487258850.894221
mid,66,38.00,right,1487258852.459610
mid,1,5.50,left,1487258886.396944
high,19,14.50,right,1487258887.704596
low,103,56.50,right,1487258888.970262
low,67,38.50,right,1487258890.507381
mid,54,32.00,right,1487258891.963572
low,32,21.00,left,1487258893.583716
high,79,44.50,right,1487258895.067477
high,11,10.50,left,1487258896.510439
mid,92,51.00,right,1487258897.967344
high,96,53.00,right,1487258899.532542
low,71,40.50,left,1487258901.261219
mid,5,7.50,left,1487258902.677141
low,49,29.50,left,1487258904.255395
low,15,12.50,left,1487258905.480649
high,9,9.50,left,1487258907.182448
high,3,6.50,left,1487258908.611547
high,17,13.50,left,1487258910.135382
low,119,64.50,right,1487258911.660249
high,91,50.50,right,1487258913.251573
mid,38,24.00,left,1487258914.994521
mid,78,44.00,right,1487258916.288221
mid,21,15.50,left,1487258917.785837
low,39,24.50,left,1487258919.487224
mid,50,30.00,right,1487258920.903653
high,29,19.50,left,1487258922.565337
mid,119,64.50,right,1487258923.912646
mid,43,26.50,left,1487258925.600642
low,74,42.00,right,1487258926.852968
mid,30,20.00,left,1487258928.458524
low,61,35.50,right,1487258929.887092
high,89,49.50,right,1487258931.398631
mid,7,8.50,left,1487258932.964981
low,59,34.50,right,1487258934.598695
high,110,60.00,right,1487258935.864353
high,58,34.00,right,1487258937.443043
low,85,47.50,right,1487258938.844984
high,62,36.00,NA,0.000000
mid,27,18.50,left,1487258941.989075
mid,36,23.00,left,1487258943.472738
mid,6,8.00,left,1487258944.779403
low,98,54.00,right,1487258946.291039
high,109,59.50,right,1487258947.747659
low,76,43.00,NA,0.000000
low,97,53.50,right,1487258951.069724
mid,114,62.00,right,1487258952.335450
low,81,45.50,right,1487258953.872897
high,50,30.00,right,1487258955.479390
high,60,35.00,right,1487258956.800205
high,54,32.00,right,1487258958.583202
low,111,60.50,right,1487258959.780886
mid,57,33.50,right,1487258961.250551
mid,71,40.50,right,1487258962.828228
high,16,13.00,left,1487258964.338697
mid,109,59.50,right,1487258965.768750
low,91,50.50,right,1487258967.197819
high,43,26.50,right,1487258968.736605
low,26,18.00,left,1487258970.192737
low,52,31.00,left,1487258971.622791
high,118,64.00,right,1487258972.970043
mid,58,34.00,right,1487258974.453869
low,83,46.50,right,1487258975.992227
high,7,8.50,left,1487258977.558060
mid,34,22.00,left,1487258978.973442
high,66,38.00,right,1487258980.605756
low,17,13.50,left,1487258982.089476
mid,45,27.50,right,1487258983.505729
low,73,41.50,right,1487258985.069864
high,68,39.00,right,1487258986.554093
mid,99,54.50,right,1487258987.928578
high,55,32.50,right,1487258989.534967
mid,73,41.50,right,1487258990.991656
low,70,40.00,right,1487258992.530073
low,66,38.00,right,1487258994.136653
mid,24,17.00,left,1487258995.660992
low,7,8.50,left,1487258997.200168
high,100,55.00,right,1487258998.684333
mid,56,33.00,right,1487259000.345116
low,64,37.00,right,1487259002.019292
high,76,43.00,right,1487259003.421693
mid,69,39.50,right,1487259004.932485
high,32,21.00,left,1487259006.375267
low,72,41.00,right,1487259007.750282
high,39,24.50,left,1487259009.424558
mid,51,30.50,right,1487259010.853341
high,46,28.00,right,1487259012.146293
low,58,34.00,right,1487259013.657731
low,109,59.50,right,1487259015.113695
high,27,18.50,left,1487259016.488766
mid,97,53.50,right,1487259017.877355
mid,87,48.50,right,1487259019.565265
high,83,46.50,right,1487259020.871898
high,82,46.00,right,1487259022.341726
low,63,36.50,left,1487259024.016748
mid,53,31.50,right,1487259025.337544
low,13,11.50,left,1487259026.766672
mid,14,12.00,left,1487259028.414030
low,31,20.50,left,1487259029.951877
mid,102,56.00,right,1487259031.382122
high,81,45.50,right,1487259032.893444
high,26,18.00,left,1487259034.377579
high,42,26.00,left,1487259035.929677
low,11,10.50,left,1487259037.374036
low,34,22.00,left,1487259039.021777
mid,44,27.00,left,1487259040.437906
mid,98,54.00,right,1487259041.636244
low,51,30.50,left,1487259043.175262
high,101,55.50,right,1487259044.564049
mid,55,32.50,right,1487259046.401586
high,2,6.00,left,1487259047.450128
mid,115,62.50,right,1487259048.852666
high,61,35.50,right,1487259050.364041
mid,95,52.50,right,1487259051.725342
low,118,64.00,right,1487259053.127441
low,80,45.00,right,1487259054.570689
low,86,48.00,right,1487259056.080963
mid,105,57.50,right,1487259057.550787
mid,49,29.50,left,1487259058.885382
high,31,20.50,left,1487259060.641157
high,113,61.50,right,1487259062.071085
low,16,13.00,left,1487259063.595452
high,93,51.50,right,1487259097.659509
mid,84,47.00,right,1487259098.938984
high,22,16.00,left,1487259100.327967
low,41,25.50,right,1487259101.852096
high,77,43.50,right,1487259103.281502
mid,23,16.50,left,1487259104.778804
mid,116,63.00,right,1487259106.262554
low,42,26.00,left,1487259107.678696
mid,19,14.50,left,1487259109.162727
low,28,19.00,left,1487259110.660068
high,57,33.50,right,1487259112.307356
low,9,9.50,left,1487259113.655451
high,20,15.00,left,1487259115.152754
mid,47,28.50,left,1487259116.677460
