stimulus,angle,response,time
76,8.00,right,1472802640.710261
51,-4.50,left,1472802646.921455
88,14.00,right,1472802648.239677
39,-10.50,left,1472802649.733402
99,19.50,right,1472802651.311423
50,-5.00,left,1472802652.832306
33,-13.50,left,1472802654.397241
114,27.00,right,1472802655.769074
80,10.00,left,1472802657.606300
28,-16.00,left,1472802659.031197
20,-20.00,left,1472802660.373805
113,26.50,right,1472802661.881465
24,-18.00,left,1472802663.538058
11,-24.50,left,1472802664.923500
71,5.50,left,1472802666.719577
17,-21.50,left,1472802668.132928
49,-5.50,left,1472802669.503659
118,29.00,right,1472802671.037951
46,-7.00,left,1472802672.601550
70,5.00,left,1472802674.067105
97,18.50,right,1472802675.531691
102,21.00,right,1472802677.026331
29,-15.50,left,1472802678.561481
98,19.00,right,1472802680.220566
116,28.00,right,1472802681.689023
87,13.50,left,1472802683.157183
13,-23.50,left,1472802684.608788
23,-18.50,left,1472802686.158931
101,20.50,right,1472802687.651053
108,24.00,right,1472802689.212206
85,12.50,right,1472802690.691971
100,20.00,right,1472802692.200744
78,9.00,right,1472802693.983153
105,22.50,right,1472802695.161143
112,26.00,right,1472802696.598776
95,17.50,right,1472802698.352072
65,2.50,left,1472802699.627612
47,-6.50,left,1472802700.969971
92,16.00,right,1472802702.577233
38,-11.00,left,1472802704.016575
48,-6.00,left,1472802705.442674
56,-2.00,left,1472802706.962875
22,-19.00,left,1472802708.376090
119,29.50,right,1472802710.022595
9,-25.50,left,1472802711.833464
10,-25.00,left,1472802712.971353
54,-3.00,left,1472802714.654453
2,-29.00,left,1472802715.972176
14,-23.00,left,1472802717.465280
36,-12.00,left,1472802719.040362
32,-14.00,left,1472802720.467211
53,-3.50,left,1472802722.305682
37,-11.50,left,1472802723.594396
115,27.50,right,1472802724.992908
8,-26.00,left,1472802726.638891
67,3.50,left,1472802728.405729
84,12.00,right,1472802729.927824
35,-12.50,left,1472802731.027010
64,2.00,left,1472802732.754349
86,13.00,right,1472802733.920310
68,4.00,left,1472802736.221499
73,6.50,left,1472802736.331155
16,-22.00,left,1472802738.334017
104,22.00,right,1472802739.717947
63,1.50,left,1472802741.389768
96,18.00,right,1472802742.678108
21,-19.50,left,1472802744.280126
27,-16.50,left,1472802745.815162
18,-21.00,left,1472802747.212732
34,-13.00,left,1472802748.830586
90,15.00,right,1472802750.407391
107,23.50,right,1472802751.749514
89,14.50,right,1472802753.423188
12,-24.00,left,1472802754.727519
44,-8.00,left,1472802756.273902
25,-17.50,left,1472802757.767545
103,21.50,right,1472802759.425765
42,-9.00,left,1472802760.823542
26,-17.00,left,1472802762.319425
55,-2.50,left,1472802764.236809
110,25.00,right,1472802765.238088
31,-14.50,left,1472802766.594461
60,0.00,left,1472802768.294359
81,10.50,right,1472802769.746433
106,23.00,right,1472802771.226018
111,25.50,right,1472802772.637584
83,11.50,right,1472802774.308811
59,-0.50,right,1472802776.459770
79,9.50,right,1472802777.378849
45,-7.50,left,1472802778.666065
66,3.00,right,1472802780.338723
117,28.50,right,1472802781.641918
72,6.00,right,1472802783.150800
4,-28.00,left,1472802784.605423
58,-1.00,left,1472802786.209723
5,-27.50,left,1472802787.634831
15,-22.50,left,1472802789.046064
43,-8.50,left,1472802790.593828
62,1.00,left,1472802792.513652
74,7.00,right,1472802793.596193
57,-1.50,right,1472802795.147401
77,8.50,right,1472802796.450774
82,11.00,right,1472802797.808605
0,-30.00,left,1472802799.301948
69,4.50,right,1472802800.890817
6,-27.00,left,1472802802.455389
61,0.50,left,1472802803.948573
75,7.50,right,1472802805.481561
93,16.50,right,1472802806.961903
3,-28.50,left,1472802808.317674
94,17.00,right,1472802809.824808
41,-9.50,left,1472802811.235661
52,-4.00,left,1472802812.865903
91,15.50,right,1472802814.332360
109,24.50,right,1472802815.812428
30,-15.00,left,1472802817.404029
1,-29.50,left,1472802818.884673
19,-20.50,left,1472802820.352449
40,-10.00,left,1472802821.725063
7,-26.50,left,1472802823.342243
