object,stimulus,angle,response,time
high,92,51.00,right,1486734647.503006
low,78,44.00,left,1486734649.218317
high,37,23.50,right,1486734650.511598
low,90,50.00,right,1486734652.022448
mid,99,54.50,right,1486734653.588627
high,95,52.50,right,1486734655.127372
low,4,7.00,left,1486734656.760230
mid,74,42.00,right,1486734658.217304
mid,105,57.50,right,1486734659.619842
low,63,36.50,left,1486734661.293966
mid,46,28.00,left,1486734662.737361
high,112,61.00,right,1486734663.962924
mid,111,60.50,right,1486734665.500658
low,22,16.00,left,1486734667.065963
low,41,25.50,left,1486734668.521540
high,11,10.50,left,1486734669.923428
high,119,64.50,right,1486734671.366401
mid,66,38.00,right,1486734672.822817
low,14,12.00,left,1486734674.401828
low,82,46.00,right,1486734675.993771
high,83,46.50,right,1486734677.654807
mid,32,21.00,left,1486734679.015781
mid,94,52.00,right,1486734680.716937
high,101,55.50,right,1486734681.955997
low,80,45.00,right,1486734683.779599
mid,118,64.00,right,1486734684.963379
low,52,31.00,left,1486734686.446572
mid,85,47.50,right,1486734687.943698
mid,36,23.00,left,1486734689.441764
mid,117,63.50,right,1486734690.939112
high,55,32.50,right,1486734692.613246
high,82,46.00,right,1486734693.892911
high,99,54.50,right,1486734695.294291
high,103,56.50,right,1486734696.806210
low,103,56.50,right,1486734698.317802
low,6,8.00,left,1486734699.815445
high,111,60.50,right,1486734701.531636
mid,67,38.50,right,1486734703.111501
high,13,11.50,left,1486734704.447204
high,61,35.50,right,1486734705.986139
low,117,63.50,right,1486734707.539308
mid,51,30.50,left,1486734708.995607
mid,98,54.00,right,1486734710.412069
low,40,25.00,left,1486734711.950232
high,89,49.50,right,1486734713.392953
low,81,45.50,right,1486734714.985369
low,114,62.00,right,1486734716.305893
mid,9,9.50,left,1486734717.706897
mid,37,23.50,left,1486734719.258569
low,8,9.00,left,1486734720.714372
low,16,13.00,left,1486734722.252492
mid,68,39.00,right,1486734723.858492
low,24,17.00,left,1486734725.177973
high,32,21.00,left,1486734726.580454
mid,53,31.50,left,1486734728.160491
mid,38,24.00,left,1486734729.646406
high,10,10.00,left,1486734731.225482
high,67,38.50,right,1486734732.818560
low,31,20.50,left,1486734734.234276
high,56,33.00,left,1486734735.731307
low,51,30.50,left,1486734737.228788
low,70,40.00,right,1486734738.672271
high,110,60.00,right,1486734740.115066
high,105,57.50,right,1486734741.531276
mid,3,6.50,left,1486734743.015880
mid,58,34.00,left,1486734744.690021
high,47,28.50,right,1486734746.214311
