object,obj.idx,table,tab.idx,time
mid,85,hor,60,1473410478.588634
mid,52,hor,60,1473410480.082238
low,5,hor,60,1473410481.504610
high,105,hor,60,1473410483.090038
low,12,hor,60,1473410484.649363
high,43,hor,60,1473410486.206573
low,8,hor,60,1473410487.630126
low,42,hor,60,1473410489.185475
high,110,hor,60,1473410490.674848
high,34,hor,60,1473410492.199066
mid,74,hor,60,1473410493.722439
mid,86,hor,60,1473410495.214154
low,112,hor,60,1473410496.703083
mid,112,hor,60,1473410498.261187
mid,56,hor,60,1473410499.752277
mid,11,hor,60,1473410501.207605
high,99,hor,60,1473410502.730125
low,77,hor,60,1473410504.189991
mid,31,hor,60,1473410505.645210
high,42,hor,60,1473410507.167741
low,96,hor,60,1473410508.786976
high,48,hor,60,1473410510.245575
low,115,hor,60,1473410511.766078
high,108,hor,60,1473410513.290084
high,57,hor,60,1473410514.715392
low,0,hor,60,1473410516.139140
mid,73,hor,60,1473410517.692260
high,74,hor,60,1473410519.150319
low,31,hor,60,1473410520.671956
mid,24,hor,60,1473410522.231464
mid,22,hor,60,1473410523.818989
high,3,hor,60,1473410525.242749
mid,69,hor,60,1473410526.767231
low,45,hor,60,1473410528.191433
low,88,hor,60,1473410529.777817
high,37,hor,60,1473410531.363871
low,52,hor,60,1473410532.856158
low,113,hor,60,1473410534.382989
high,77,hor,60,1473410535.904048
high,12,hor,60,1473410537.491208
mid,12,hor,60,1473410539.052713
low,44,hor,60,1473410540.546933
mid,17,hor,60,1473410542.099019
high,60,hor,60,1473410543.492310
mid,108,hor,60,1473410545.013755
mid,21,hor,60,1473410546.501848
low,76,hor,60,1473410547.958536
high,30,hor,60,1473410549.481272
low,55,hor,60,1473410551.068320
high,25,hor,60,1473410552.656690
low,64,hor,60,1473410554.114025
mid,47,hor,60,1473410555.677967
high,9,hor,60,1473410557.233831
low,9,hor,60,1473410558.792045
mid,48,hor,60,1473410560.250605
mid,53,hor,60,1473410561.839112
low,94,hor,60,1473410563.327208
mid,97,hor,60,1473410564.786341
high,106,hor,60,1473410566.373839
high,83,hor,60,1473410567.831144
low,117,hor,60,1473410569.353596
low,89,hor,60,1473410570.776926
mid,88,hor,60,1473410572.330670
high,39,hor,60,1473410573.853396
high,26,hor,60,1473410575.412419
high,78,hor,60,1473410576.966345
high,67,hor,60,1473410578.424431
mid,83,hor,60,1473410579.844078
low,3,hor,60,1473410581.399146
mid,104,hor,60,1473410582.991051
low,34,hor,60,1473410584.546808
mid,113,hor,60,1473410586.001081
mid,40,hor,60,1473410587.551959
mid,106,hor,60,1473410589.013904
high,54,hor,60,1473410590.471745
high,72,hor,60,1473410591.926843
high,58,hor,60,1473410593.415043
mid,19,hor,60,1473410594.801686
low,85,hor,60,1473410596.224853
low,118,hor,60,1473410597.683069
mid,36,hor,60,1473410599.173956
low,1,hor,60,1473410600.760507
low,41,hor,60,1473410602.315602
high,2,hor,60,1473410603.768172
high,19,hor,60,1473410605.328112
high,89,hor,60,1473410606.722665
mid,51,hor,60,1473410608.145363
mid,60,hor,60,1473410609.734725
low,54,hor,60,1473410611.192659
high,29,hor,60,1473410612.583005
high,84,hor,60,1473410614.141260
low,40,hor,60,1473410615.698424
mid,57,hor,60,1473410617.222144
low,20,hor,60,1473410618.781897
mid,110,hor,60,1473410620.167942
low,24,hor,60,1473410621.720925
mid,100,hor,60,1473410623.281443
low,73,hor,60,1473410624.731515
low,33,hor,60,1473410626.185407
high,94,hor,60,1473410627.644798
mid,29,hor,60,1473410629.133509
mid,94,hor,60,1473410630.556329
high,32,hor,60,1473410632.082094
low,4,hor,60,1473410633.638427
high,11,hor,60,1473410635.193512
low,17,hor,60,1473410636.748890
high,100,hor,60,1473410638.136866
mid,101,hor,60,1473410639.593154
low,114,hor,60,1473410641.017514
low,60,hor,60,1473410642.477439
low,39,hor,60,1473410643.901669
low,109,hor,60,1473410645.321711
high,45,hor,60,1473410646.911820
mid,78,hor,60,1473410648.439558
high,69,hor,60,1473410649.995207
mid,92,hor,60,1473410651.521296
mid,5,hor,60,1473410652.945351
high,47,hor,60,1473410654.539021
high,44,hor,60,1473410656.160433
mid,117,hor,60,1473410657.653382
mid,103,hor,60,1473410691.226021
mid,61,hor,60,1473410692.782728
low,84,hor,60,1473410694.341610
low,72,hor,60,1473410695.899455
high,116,hor,60,1473410697.321309
high,55,hor,60,1473410698.813604
high,103,hor,60,1473410700.267692
low,90,hor,60,1473410701.728405
high,33,hor,60,1473410703.216604
mid,37,hor,60,1473410704.776494
mid,119,hor,60,1473410706.199813
low,99,hor,60,1473410707.789418
mid,76,hor,60,1473410709.344581
mid,3,hor,60,1473410710.737116
high,73,hor,60,1473410712.293663
high,112,hor,60,1473410713.881361
low,7,hor,60,1473410715.466698
mid,105,hor,60,1473410716.888526
low,98,hor,60,1473410718.377034
low,107,hor,60,1473410719.830373
low,21,hor,60,1473410721.350813
mid,93,hor,60,1473410722.906387
high,107,hor,60,1473410724.497829
high,118,hor,60,1473410725.989727
mid,68,hor,60,1473410727.514265
high,82,hor,60,1473410728.905803
low,70,hor,60,1473410730.495268
low,56,hor,60,1473410731.916827
high,97,hor,60,1473410733.505197
mid,109,hor,60,1473410734.896727
mid,72,hor,60,1473410736.289008
high,66,hor,60,1473410737.712234
low,97,hor,60,1473410739.170045
high,93,hor,60,1473410740.691587
mid,1,hor,60,1473410742.184475
low,79,hor,60,1473410743.675217
mid,7,hor,60,1473410745.131598
low,35,hor,60,1473410746.686412
high,56,hor,60,1473410748.109101
mid,77,hor,60,1473410749.528780
high,104,hor,60,1473410751.118315
mid,46,hor,60,1473410752.678607
high,18,hor,60,1473410754.165621
low,69,hor,60,1473410755.655831
low,37,hor,60,1473410757.211816
mid,63,hor,60,1473410758.635381
low,108,hor,60,1473410760.228423
high,87,hor,60,1473410761.686668
mid,30,hor,60,1473410763.277404
low,23,hor,60,1473410764.762835
high,52,hor,60,1473410766.352494
mid,10,hor,60,1473410767.876637
low,26,hor,60,1473410769.403319
low,105,hor,60,1473410770.924971
high,38,hor,60,1473410772.350255
low,48,hor,60,1473410773.838574
mid,91,hor,60,1473410775.394372
high,28,hor,60,1473410776.986243
mid,41,hor,60,1473410778.410040
high,10,hor,60,1473410779.928775
mid,27,hor,60,1473410781.452319
high,119,hor,60,1473410782.975094
low,32,hor,60,1473410784.434982
high,46,hor,60,1473410785.958123
high,88,hor,60,1473410787.451619
low,50,hor,60,1473410789.042351
mid,70,hor,60,1473410790.630630
mid,6,hor,60,1473410792.094612
low,22,hor,60,1473410793.616120
mid,50,hor,60,1473410795.176935
low,103,hor,60,1473410796.598030
high,36,hor,60,1473410798.019551
mid,107,hor,60,1473410799.508169
high,96,hor,60,1473410801.099059
mid,20,hor,60,1473410802.652368
mid,34,hor,60,1473410804.077699
low,68,hor,60,1473410805.633004
high,59,hor,60,1473410807.187707
low,100,hor,60,1473410808.742063
low,19,hor,60,1473410810.164469
mid,99,hor,60,1473410811.556518
low,30,hor,60,1473410813.114358
high,91,hor,60,1473410814.699786
high,49,hor,60,1473410816.124332
mid,33,hor,60,1473410817.745760
high,63,hor,60,1473410819.234073
low,28,hor,60,1473410820.691139
high,13,hor,60,1473410822.116507
low,46,hor,60,1473410823.738723
mid,49,hor,60,1473410825.225360
low,2,hor,60,1473410826.747025
mid,80,hor,60,1473410828.302600
high,98,hor,60,1473410829.793276
mid,79,hor,60,1473410831.353346
high,35,hor,60,1473410832.877140
low,82,hor,60,1473410834.365529
low,27,hor,60,1473410835.954435
mid,13,hor,60,1473410837.477295
low,65,hor,60,1473410839.001358
mid,18,hor,60,1473410840.426639
low,18,hor,60,1473410841.849647
low,47,hor,60,1473410843.373588
high,40,hor,60,1473410844.798189
high,17,hor,60,1473410846.192225
high,70,hor,60,1473410847.618236
high,5,hor,60,1473410849.071906
mid,98,hor,60,1473410850.662739
mid,89,hor,60,1473410852.086247
low,71,hor,60,1473410853.578168
high,14,hor,60,1473410855.005222
mid,82,hor,60,1473410856.462652
low,87,hor,60,1473410858.053047
mid,26,hor,60,1473410859.574601
mid,15,hor,60,1473410861.062490
low,11,hor,60,1473410862.588625
mid,115,hor,60,1473410864.178316
high,0,hor,60,1473410865.663024
low,6,hor,60,1473410867.222307
high,68,hor,60,1473410868.713948
high,76,hor,60,1473410870.232522
high,50,hor,60,1473410903.787223
low,75,hor,60,1473410905.346318
high,65,hor,60,1473410906.940273
mid,16,hor,60,1473410908.561873
high,31,hor,60,1473410910.150225
low,16,hor,60,1473410911.613293
mid,42,hor,60,1473410913.066107
high,41,hor,60,1473410914.655502
low,15,hor,60,1473410916.117332
mid,39,hor,60,1473410917.702711
low,57,hor,60,1473410919.190674
mid,8,hor,60,1473410920.649873
high,79,hor,60,1473410922.139403
mid,32,hor,60,1473410923.631173
low,36,hor,60,1473410925.024191
high,86,hor,60,1473410926.584554
mid,45,hor,60,1473410928.073647
mid,4,hor,60,1473410929.597325
low,91,hor,60,1473410931.151186
high,111,hor,60,1473410932.708845
high,23,hor,60,1473410934.132003
low,51,hor,60,1473410935.653957
mid,43,hor,60,1473410937.208902
low,78,hor,60,1473410938.664858
low,104,hor,60,1473410940.219214
high,24,hor,60,1473410941.780740
mid,9,hor,60,1473410943.233356
low,111,hor,60,1473410944.758945
high,85,hor,60,1473410946.314593
high,75,hor,60,1473410947.905327
low,110,hor,60,1473410949.365093
mid,71,hor,60,1473410950.756627
low,67,hor,60,1473410952.180251
mid,64,hor,60,1473410953.697483
mid,58,hor,60,1473410955.285760
high,71,hor,60,1473410956.742705
high,20,hor,60,1473410958.202067
high,53,hor,60,1473410959.692521
low,66,hor,60,1473410961.188511
high,113,hor,60,1473410962.613348
mid,35,hor,60,1473410964.101444
low,83,hor,60,1473410965.688162
low,106,hor,60,1473410967.212052
low,14,hor,60,1473410968.734042
mid,62,hor,60,1473410970.324171
mid,90,hor,60,1473410971.749647
high,102,hor,60,1473410973.136822
mid,25,hor,60,1473410974.592885
mid,59,hor,60,1473410976.117510
mid,75,hor,60,1473410977.641266
high,64,hor,60,1473410979.158568
low,49,hor,60,1473410980.616940
high,95,hor,60,1473410982.169805
mid,102,hor,60,1473410983.660185
low,38,hor,60,1473410985.087052
low,92,hor,60,1473410986.477839
high,15,hor,60,1473410988.033821
mid,55,hor,60,1473410989.554680
low,43,hor,60,1473410991.081726
high,8,hor,60,1473410992.504478
low,119,hor,60,1473410993.994399
mid,67,hor,60,1473410995.483146
low,62,hor,60,1473410996.910476
low,63,hor,60,1473410998.398987
high,27,hor,60,1473410999.855344
mid,96,hor,60,1473411001.415163
mid,14,hor,60,1473411002.938923
mid,0,hor,60,1473411004.526444
high,22,hor,60,1473411005.949964
high,114,hor,60,1473411007.471445
high,6,hor,60,1473411009.055796
low,81,hor,60,1473411010.512523
high,1,hor,60,1473411012.102422
mid,95,hor,60,1473411013.629219
mid,65,hor,60,1473411015.183399
high,90,hor,60,1473411016.772253
low,53,hor,60,1473411018.329265
mid,111,hor,60,1473411019.751865
high,109,hor,60,1473411021.175614
low,102,hor,60,1473411022.596811
low,61,hor,60,1473411024.088157
high,81,hor,60,1473411025.545960
mid,38,hor,60,1473411027.032892
low,58,hor,60,1473411028.621262
high,80,hor,60,1473411030.181721
low,25,hor,60,1473411031.738309
mid,114,hor,60,1473411033.160590
low,95,hor,60,1473411034.582281
high,4,hor,60,1473411036.169607
mid,116,hor,60,1473411037.562482
low,80,hor,60,1473411038.987479
mid,23,hor,60,1473411040.547275
high,62,hor,60,1473411042.069271
high,51,hor,60,1473411043.657438
mid,118,hor,60,1473411045.148222
low,29,hor,60,1473411046.604385
low,59,hor,60,1473411048.193293
high,101,hor,60,1473411049.653354
high,16,hor,60,1473411051.243438
mid,54,hor,60,1473411052.831948
mid,84,hor,60,1473411054.388619
low,101,hor,60,1473411055.879350
mid,44,hor,60,1473411057.366379
high,61,hor,60,1473411058.854686
high,117,hor,60,1473411060.447599
low,10,hor,60,1473411061.936173
low,74,hor,60,1473411063.426454
mid,28,hor,60,1473411064.986369
low,93,hor,60,1473411066.505380
high,92,hor,60,1473411068.026479
mid,87,hor,60,1473411069.450602
low,86,hor,60,1473411070.974299
mid,81,hor,60,1473411072.431429
high,21,hor,60,1473411073.917326
mid,66,hor,60,1473411075.440148
high,7,hor,60,1473411076.835955
low,116,hor,60,1473411078.322140
high,115,hor,60,1473411079.917233
low,13,hor,60,1473411081.374906
mid,2,hor,60,1473411082.767036
