stimulus,angle,response,time
81,10.50,right,1478168433.597335
37,-11.50,left,1478168439.860669
28,-16.00,left,1478168441.399161
73,6.50,right,1478168442.910230
49,-5.50,left,1478168444.475100
95,17.50,right,1478168445.822878
68,4.00,right,1478168447.511214
52,-4.00,left,1478168449.050383
9,-25.50,left,1478168450.480573
6,-27.00,left,1478168451.951496
10,-25.00,left,1478168453.339462
40,-10.00,left,1478168455.082078
3,-28.50,left,1478168456.334307
4,-28.00,left,1478168457.790623
24,-18.00,left,1478168459.260610
93,16.50,right,1478168460.825273
106,23.00,right,1478168462.213108
113,26.50,right,1478168463.764607
67,3.50,left,1478168465.466406
99,19.50,right,1478168466.895678
111,25.50,right,1478168468.392672
36,-12.00,left,1478168470.216065
39,-10.50,left,1478168471.468106
56,-2.00,left,1478168473.372698
20,-20.00,left,1478168474.719469
47,-6.50,left,1478168476.108224
103,21.50,right,1478168477.496017
108,24.00,right,1478168478.952267
96,18.00,right,1478168480.490116
14,-23.00,left,1478168482.164212
116,28.00,right,1478168483.701495
19,-20.50,left,1478168485.266807
69,4.50,right,1478168486.778118
0,-30.00,left,1478168488.221049
92,16.00,right,1478168489.664231
13,-23.50,left,1478168491.229833
60,0.00,left,1478168492.686528
63,1.50,left,1478168494.973820
1,-29.50,left,1478168495.994474
87,13.50,right,1478168497.042582
21,-19.50,left,1478168498.390188
119,29.50,right,1478168499.900587
8,-26.00,left,1478168501.534227
98,19.00,right,1478168502.921963
15,-22.50,left,1478168504.432055
104,22.00,right,1478168505.901950
66,3.00,left,1478168507.331696
75,7.50,right,1478168509.046350
74,7.00,right,1478168510.557376
89,14.50,right,1478168511.945388
91,15.50,right,1478168513.497274
78,9.00,right,1478168515.212358
107,23.50,right,1478168516.492235
7,-26.50,left,1478168518.043616
26,-17.00,left,1478168519.676508
30,-15.00,left,1478168520.983473
5,-27.50,left,1478168522.548456
22,-19.00,left,1478168524.127748
85,12.50,right,1478168525.625305
77,8.50,right,1478168527.107191
90,15.00,right,1478168528.482251
45,-7.50,left,1478168530.251588
86,13.00,right,1478168531.504243
101,20.50,right,1478168533.041487
18,-21.00,left,1478168534.661031
118,29.00,right,1478168536.131130
12,-24.00,left,1478168537.912922
53,-3.50,left,1478168539.384477
62,1.00,right,1478168541.140461
51,-4.50,NA,0.000000
70,5.00,left,1478168543.414054
41,-9.50,left,1478168545.387534
64,2.00,right,1478168546.844006
84,12.00,right,1478168547.987273
2,-29.00,left,1478168549.469337
102,21.00,right,1478168550.870944
16,-22.00,left,1478168552.382713
57,-1.50,right,1478168554.260683
61,0.50,right,1478168555.730402
97,18.50,right,1478168556.887978
48,-6.00,left,1478168558.916493
58,-1.00,right,1478168560.577020
88,14.00,right,1478168561.448115
109,24.50,right,1478168562.794901
34,-13.00,left,1478168564.346060
54,-3.00,left,1478168565.788507
72,6.00,right,1478168567.476116
71,5.50,right,1478168568.919398
105,22.50,right,1478168570.266884
23,-18.50,left,1478168571.860047
94,17.00,right,1478168573.274327
59,-0.50,right,1478168575.439359
100,20.00,right,1478168576.391380
27,-16.50,left,1478168577.860561
46,-7.00,left,1478168579.329477
11,-24.50,left,1478168580.868086
79,9.50,right,1478168582.283471
115,27.50,right,1478168583.712758
50,-5.00,left,1478168585.292474
114,27.00,right,1478168586.667523
29,-15.50,left,1478168588.151365
31,-14.50,left,1478168589.770183
83,11.50,right,1478168591.390606
55,-2.50,right,1478168592.996605
17,-21.50,left,1478168594.303640
32,-14.00,left,1478168595.678124
76,8.00,right,1478168597.230364
110,25.00,right,1478168598.660007
82,11.00,right,1478168600.130400
35,-12.50,left,1478168601.790620
65,2.50,right,1478168603.288280
112,26.00,right,1478168604.663660
25,-17.50,left,1478168606.147548
42,-9.00,left,1478168607.563896
117,28.50,right,1478168608.951538
38,-11.00,left,1478168610.584399
33,-13.50,left,1478168612.244097
44,-8.00,left,1478168613.782140
43,-8.50,left,1478168615.237656
80,10.00,right,1478168616.720568
