stimulus,angle,response,time
96,18.00,right,1478273311.222229
61,0.50,right,1478273377.788793
9,-25.50,right,1478273379.081984
110,25.00,right,1478273380.497265
107,23.50,left,1478273382.007595
86,13.00,left,1478273383.558886
56,-2.00,left,1478273385.301547
48,-6.00,right,1478273386.826000
53,-3.50,right,1478273388.050940
104,22.00,left,1478273389.588979
108,24.00,left,1478273390.935855
5,-27.50,right,1478273392.419378
63,1.50,left,1478273394.039124
40,-10.00,right,1478273395.631403
69,4.50,left,1478273397.074919
35,-12.50,right,1478273398.570640
41,-9.50,right,1478273400.026807
31,-14.50,right,1478273401.620717
15,-22.50,right,1478273403.104806
103,21.50,left,1478273404.778366
19,-20.50,right,1478273406.166977
42,-9.00,right,1478273407.622721
47,-6.50,right,1478273409.078424
60,0.00,right,1478273410.575281
90,15.00,left,1478273412.167983
37,-11.50,right,1478273413.787202
24,-18.00,right,1478273415.107866
52,-4.00,right,1478273416.549808
81,10.50,left,1478273418.290809
44,-8.00,right,1478273419.704968
39,-10.50,right,1478273420.956504
32,-14.00,right,1478273422.575176
97,18.50,left,1478273424.343742
17,-21.50,right,1478273425.717499
89,14.50,left,1478273427.268773
77,8.50,left,1478273428.766036
26,-17.00,right,1478273430.100327
71,5.50,left,1478273431.542421
50,-5.00,right,1478273433.121166
106,23.00,left,1478273434.605230
29,-15.50,right,1478273435.939107
75,7.50,left,1478273437.598163
6,-27.00,right,1478273438.931977
12,-24.00,right,1478273440.373983
98,19.00,left,1478273442.061400
16,-22.00,right,1478273443.313461
105,22.50,left,1478273444.891917
70,5.00,right,1478273446.510625
13,-23.50,right,1478273448.075784
2,-29.00,right,1478273449.546034
101,20.50,left,1478273451.015280
25,-17.50,right,1478273452.403710
85,12.50,left,1478273453.982478
100,20.00,left,1478273455.806687
4,-28.00,right,1478273457.195257
116,28.00,left,1478273458.542729
1,-29.50,right,1478273460.149053
33,-13.50,right,1478273461.631979
91,15.50,left,1478273463.320002
88,14.00,left,1478273464.558621
23,-18.50,right,1478273466.096286
112,26.00,left,1478273467.648468
72,6.00,left,1478273469.078080
68,4.00,right,1478273470.589213
20,-20.00,right,1478273472.153417
111,25.50,left,1478273473.828319
114,27.00,left,1478273475.135752
55,-2.50,right,1478273476.741856
58,-1.00,right,1478273478.346599
119,29.50,left,1478273479.857297
79,9.50,left,1478273481.314482
62,1.00,right,1478273482.907203
38,-11.00,right,1478273484.418540
54,-3.00,right,1478273486.011202
21,-19.50,right,1478273487.398677
78,9.00,left,1478273488.978173
18,-21.00,right,1478273490.625864
87,13.50,left,1478273492.189927
43,-8.50,right,1478273493.822698
109,24.50,left,1478273495.182761
34,-13.00,right,1478273496.639040
113,26.50,left,1478273498.109027
51,-4.50,right,1478273499.700221
65,2.50,right,1478273501.156253
76,8.00,right,1478273502.667020
115,27.50,left,1478273504.149995
49,-5.50,right,1478273505.592302
27,-16.50,right,1478273506.952532
36,-12.00,right,1478273508.502120
84,12.00,left,1478273510.040672
92,16.00,left,1478273511.509752
3,-28.50,right,1478273512.952459
83,11.50,left,1478273514.544915
59,-0.50,right,1478273516.028944
94,17.00,left,1478273517.566113
0,-30.00,right,1478273518.941496
46,-7.00,right,1478273520.425336
11,-24.50,right,1478273522.004332
28,-16.00,right,1478273523.475170
73,6.50,right,1478273525.069177
118,29.00,left,1478273526.675677
93,16.50,left,1478273528.199311
8,-26.00,right,1478273529.763104
45,-7.50,right,1478273531.151324
80,10.00,right,1478273532.799101
74,7.00,right,1478273534.283559
99,19.50,left,1478273535.834288
102,21.00,left,1478273537.236670
14,-23.00,right,1478273538.775032
117,28.50,left,1478273540.340277
57,-1.50,right,1478273541.674829
10,-25.00,right,1478273543.171704
67,3.50,left,1478273544.750477
64,2.00,left,1478273546.302444
7,-26.50,right,1478273547.909177
95,17.50,left,1478273549.475385
22,-19.00,right,1478273550.999106
30,-15.00,right,1478273552.414751
66,3.00,right,1478273554.048512
82,11.00,left,1478273555.437887
