stimulus,angle,response,time
67,3.50,right,1478271477.318538
9,-25.50,right,1478271483.122783
1,-29.50,right,1478271484.743339
102,21.00,left,1478271486.349694
110,25.00,left,1478271487.738422
71,5.50,left,1478271489.168167
3,-28.50,right,1478271490.638410
43,-8.50,right,1478271492.054186
54,-3.00,right,1478271493.539316
22,-19.00,right,1478271495.104804
44,-8.00,right,1478271496.478337
80,10.00,right,1478271497.921268
76,8.00,right,1478271499.377597
10,-25.00,right,1478271500.915889
25,-17.50,right,1478271502.263775
45,-7.50,right,1478271503.856764
20,-20.00,right,1478271505.367936
4,-28.00,right,1478271506.770188
75,7.50,left,1478271508.458303
62,1.00,left,1478271509.873859
106,23.00,left,1478271511.453723
0,-30.00,right,1478271512.883026
53,-3.50,right,1478271514.298491
2,-29.00,right,1478271515.700669
88,14.00,left,1478271517.252006
31,-14.50,right,1478271518.668296
33,-13.50,right,1478271520.056835
111,25.50,right,1478271521.553414
103,21.50,left,1478271523.404472
15,-22.50,right,1478271524.888022
66,3.00,right,1478271526.221375
21,-19.50,right,1478271527.691589
85,12.50,left,1478271529.434078
83,11.50,right,1478271530.727372
101,20.50,left,1478271532.224989
98,19.00,left,1478271533.899864
41,-9.50,right,1478271535.166323
8,-26.00,right,1478271536.677561
74,7.00,right,1478271538.243389
82,11.00,left,1478271539.726669
27,-16.50,right,1478271541.235850
24,-18.00,right,1478271542.624054
115,27.50,left,1478271544.284023
12,-24.00,right,1478271545.590317
70,5.00,left,1478271547.019401
6,-27.00,right,1478271548.393891
94,17.00,left,1478271549.905722
28,-16.00,right,1478271551.347547
19,-20.50,right,1478271553.007530
36,-12.00,right,1478271554.272903
78,9.00,left,1478271556.001294
48,-6.00,right,1478271557.334505
77,8.50,left,1478271558.872477
51,-4.50,right,1478271560.874031
69,4.50,left,1478271562.194029
92,16.00,left,1478271563.418649
72,6.00,right,1478271564.807035
42,-9.00,right,1478271566.399471
99,19.50,left,1478271567.801386
116,28.00,left,1478271569.393786
17,-21.50,right,1478271570.878022
32,-14.00,right,1478271572.402303
47,-6.50,right,1478271573.790723
5,-27.50,right,1478271575.423977
87,13.50,right,1478271576.988638
89,14.50,left,1478271578.567757
56,-2.00,right,1478271580.038145
100,20.00,left,1478271581.521675
93,16.50,left,1478271583.086912
23,-18.50,right,1478271584.856280
29,-15.50,right,1478271586.286406
57,-1.50,right,1478271587.715308
59,-0.50,right,1478271589.199117
90,15.00,left,1478271590.806097
58,-1.00,right,1478271592.344445
14,-23.00,right,1478271593.977172
49,-5.50,right,1478271595.351905
39,-10.50,right,1478271596.931238
117,28.50,left,1478271598.537771
50,-5.00,right,1478271600.034388
38,-11.00,right,1478271601.381355
112,26.00,left,1478271603.028407
34,-13.00,right,1478271604.308628
109,24.50,left,1478271606.118031
95,17.50,left,1478271607.615372
64,2.00,right,1478271609.112782
114,27.00,left,1478271610.378541
81,10.50,left,1478271612.243142
107,23.50,left,1478271613.536357
105,22.50,left,1478271615.209964
46,-7.00,right,1478271616.788532
18,-21.00,right,1478271618.108827
40,-10.00,right,1478271619.660686
11,-24.50,right,1478271621.035042
13,-23.50,right,1478271622.546561
60,0.00,right,1478271624.071381
96,18.00,left,1478271625.624091
119,29.50,left,1478271627.000202
63,1.50,left,1478271628.592853
73,6.50,left,1478271630.009315
79,9.50,left,1478271631.452447
91,15.50,left,1478271632.950093
65,2.50,left,1478271634.460288
97,18.50,left,1478271635.943706
7,-26.50,right,1478271637.509352
52,-4.00,right,1478271639.047879
86,13.00,right,1478271640.422494
108,24.00,right,1478271642.014786
68,4.00,left,1478271643.538133
16,-22.00,right,1478271644.968313
113,26.50,left,1478271646.438116
35,-12.50,right,1478271647.935428
37,-11.50,right,1478271649.446998
55,-2.50,right,1478271651.026351
118,29.00,left,1478271652.631586
84,12.00,left,1478271654.033830
30,-15.00,right,1478271655.667585
26,-17.00,right,1478271657.110309
61,0.50,right,1478271658.512862
104,22.00,left,1478271659.914837
