object,stimulus,angle,response,time
mid,91,50.50,right,1487236449.105427
mid,89,49.50,right,1487236450.548969
high,77,43.50,right,1487236452.074219
mid,42,26.00,left,1487236453.639396
high,12,11.00,left,1487236455.123666
low,107,58.50,right,1487236456.661875
low,95,52.50,right,1487236458.131368
mid,57,33.50,left,1487236459.641145
low,39,24.50,right,1487236461.355802
low,108,59.00,right,1487236462.622212
high,8,9.00,left,1487236464.091917
high,56,33.00,right,1487236465.725737
low,44,27.00,left,1487236467.223691
high,65,37.50,right,1487236468.665976
mid,63,36.50,right,1487236470.189736
high,78,44.00,NA,0.000000
low,48,29.00,NA,0.000000
high,95,52.50,right,1487236474.667220
mid,97,53.50,right,1487236476.097134
low,6,8.00,left,1487236477.526154
high,107,58.50,right,1487236478.955472
low,103,56.50,right,1487236480.438710
mid,14,12.00,left,1487236481.868339
mid,52,31.00,right,1487236483.297660
high,6,8.00,left,1487236484.848830
low,32,21.00,left,1487236486.481754
mid,44,27.00,right,1487236487.992768
mid,38,24.00,left,1487236489.598683
high,116,63.00,right,1487236490.877466
low,29,19.50,left,1487236492.320131
mid,28,19.00,left,1487236493.912661
high,38,24.00,right,1487236495.545762
high,97,53.50,right,1487236496.879720
low,43,26.50,left,1487236498.608392
mid,26,18.00,right,1487236500.037415
low,1,5.50,right,1487236501.547409
low,23,16.50,left,1487236503.112832
high,63,36.50,right,1487236504.365644
high,70,40.00,right,1487236505.945295
high,108,59.00,right,1487236507.402560
low,30,20.00,left,1487236508.831816
mid,3,6.50,left,1487236510.534002
low,62,36.00,right,1487236511.827437
mid,61,35.50,right,1487236513.242964
high,103,56.50,right,1487236514.808721
low,81,45.50,right,1487236516.347287
mid,67,38.50,right,1487236517.884625
mid,24,17.00,left,1487236519.423894
mid,9,9.50,left,1487236520.838349
low,10,10.00,left,1487236522.472258
low,2,6.00,left,1487236523.806732
mid,31,20.50,left,1487236525.262766
low,15,12.50,left,1487236526.732775
high,58,34.00,right,1487236528.189646
high,37,23.50,left,1487236529.591104
low,110,60.00,right,1487236531.020487
mid,103,56.50,right,1487236532.504082
high,85,47.50,right,1487236533.987760
mid,58,34.00,right,1487236535.566632
high,4,7.00,left,1487236537.063348
low,5,7.50,left,1487236538.601722
high,64,37.00,right,1487236540.085907
high,28,19.00,left,1487236541.541813
mid,11,10.50,left,1487236543.147186
high,104,57.00,right,1487236544.576505
low,18,14.00,left,1487236546.073803
low,63,36.50,right,1487236547.639088
mid,77,43.50,right,1487236549.300157
high,91,50.50,right,1487236550.851016
mid,116,63.00,right,1487236552.280115
mid,74,42.00,right,1487236553.872069
low,86,48.00,right,1487236555.083078
low,76,43.00,right,1487236556.620485
high,39,24.50,left,1487236558.254417
low,41,25.50,left,1487236559.887042
high,112,61.00,right,1487236561.097603
mid,22,16.00,left,1487236562.581999
low,4,7.00,left,1487236564.189149
mid,6,8.00,left,1487236565.645860
high,62,36.00,right,1487236567.211600
low,22,16.00,left,1487236568.763403
mid,23,16.50,right,1487236570.437250
mid,96,53.00,right,1487236571.798967
high,25,17.50,right,1487236573.378341
low,92,51.00,right,1487236574.957353
high,117,63.50,right,1487236576.427696
mid,114,62.00,right,1487236577.789281
high,68,39.00,right,1487236579.341562
high,86,48.00,right,1487236580.894879
low,58,34.00,right,1487236582.514946
mid,105,57.50,right,1487236583.903945
mid,112,61.00,right,1487236585.455442
low,68,39.00,right,1487236587.143125
mid,20,15.00,right,1487236588.557979
high,119,64.50,right,1487236590.028363
low,37,23.50,left,1487236591.742731
high,40,25.00,right,1487236593.362509
low,64,37.00,right,1487236594.709801
high,110,60.00,right,1487236596.316993
high,31,20.50,right,1487236598.156141
high,71,40.50,right,1487236599.313097
low,21,15.50,left,1487236600.972926
mid,100,55.00,right,1487236602.388130
mid,90,50.00,right,1487236603.817246
mid,75,42.50,right,1487236605.300404
low,91,50.50,right,1487236606.825136
mid,119,64.50,right,1487236608.268105
low,17,13.50,left,1487236609.833918
low,80,45.00,right,1487236611.276809
high,102,56.00,right,1487236612.746856
mid,70,40.00,right,1487236614.299411
low,12,11.00,left,1487236615.838428
high,80,45.00,right,1487236617.268046
mid,40,25.00,left,1487236618.725284
mid,113,61.50,right,1487236620.128257
high,14,12.00,left,1487236621.761358
high,33,21.50,right,1487236623.068525
low,38,24.00,right,1487236624.716300
mid,66,38.00,right,1487236625.928196
low,52,31.00,right,1487236627.588838
high,20,15.00,right,1487236661.275053
mid,86,48.00,right,1487236662.554528
high,34,22.00,right,1487236664.160259
mid,17,13.50,right,1487236665.752439
low,96,53.00,right,1487236667.263032
low,73,41.50,right,1487236668.828520
mid,51,30.50,right,1487236670.366623
high,18,14.00,right,1487236671.987612
low,46,28.00,right,1487236673.391100
low,28,19.00,right,1487236674.861252
high,67,38.50,right,1487236676.494341
mid,16,13.00,left,1487236677.895788
low,106,58.00,right,1487236679.296347
mid,99,54.50,right,1487236680.779228
mid,1,5.50,left,1487236682.181730
mid,104,57.00,right,1487236683.679595
high,0,5.00,left,1487236685.094788
low,34,22.00,right,1487236686.714271
mid,21,15.50,left,1487236688.293489
high,79,44.50,right,1487236689.532362
high,96,53.00,right,1487236690.989200
low,99,54.50,right,1487236692.486555
low,42,26.00,left,1487236694.215271
high,81,45.50,right,1487236695.494726
mid,111,60.50,right,1487236697.020047
high,94,52.00,right,1487236698.625859
low,89,49.50,right,1487236699.837299
high,50,30.00,left,1487236701.551718
mid,56,33.00,left,1487236703.034858
mid,78,44.00,right,1487236704.382449
low,55,32.50,left,1487236706.110878
mid,118,64.00,right,1487236707.348833
low,77,43.50,right,1487236708.900570
high,24,17.00,left,1487236710.491859
high,49,29.50,right,1487236711.894006
low,84,47.00,right,1487236713.350938
low,90,50.00,right,1487236714.942919
