stimulus,angle,response,time
15,-22.50,right,1474465216.642219
69,4.50,right,1474465285.294656
35,-12.50,left,1474465286.446237
114,27.00,right,1474465287.953421
65,2.50,right,1474465289.476389
105,22.50,right,1474465290.902091
86,13.00,right,1474465292.478680
102,21.00,right,1474465293.945576
17,-21.50,left,1474465295.578086
53,-3.50,left,1474465296.937005
75,7.50,left,1474465298.567982
100,20.00,right,1474465300.034511
63,1.50,right,1474465301.872991
61,0.50,left,1474465303.518045
84,12.00,right,1474465304.807637
2,-29.00,left,1474465306.218911
56,-2.00,left,1474465307.822121
80,10.00,right,1474465309.344598
68,4.00,right,1474465310.795790
31,-14.50,left,1474465312.234563
9,-25.50,left,1474465313.824918
19,-20.50,left,1474465315.358533
1,-29.50,left,1474465316.989139
78,9.00,right,1474465318.495729
20,-20.00,left,1474465319.854077
83,11.50,right,1474465321.346309
64,2.00,right,1474465323.513735
96,18.00,right,1474465324.540445
22,-19.00,left,1474465326.228157
48,-6.00,left,1474465327.612798
18,-21.00,left,1474465329.174971
45,-7.50,left,1474465330.709093
71,5.50,right,1474465332.298068
116,28.00,right,1474465333.778050
87,13.50,right,1474465335.381984
110,25.00,right,1474465336.752703
94,17.00,right,1474465338.234226
5,-27.50,left,1474465339.782505
13,-23.50,left,1474465341.194972
37,-11.50,left,1474465342.688405
39,-10.50,left,1474465344.224195
90,15.00,right,1474465345.690596
36,-12.00,left,1474465347.321206
72,6.00,right,1474465348.856097
106,23.00,right,1474465350.294350
16,-22.00,left,1474465351.884563
26,-17.00,left,1474465353.254919
60,0.00,right,1474465354.858190
109,24.50,right,1474465356.323986
29,-15.50,left,1474465357.818147
28,-16.00,left,1474465359.146590
88,14.00,right,1474465360.667386
99,19.50,right,1474465362.257069
21,-19.50,left,1474465363.901156
0,-30.00,left,1474465365.300302
27,-16.50,left,1474465366.752274
66,3.00,right,1474465368.479167
101,20.50,right,1474465369.835985
46,-7.00,left,1474465371.684882
42,-9.00,left,1474465372.835531
93,16.50,right,1474465374.370740
14,-23.00,left,1474465375.906568
97,18.50,right,1474465377.358946
44,-8.00,left,1474465378.893164
70,5.00,right,1474465380.440676
10,-25.00,left,1474465381.769767
49,-5.50,left,1474465383.263125
92,16.00,right,1474465384.837276
41,-9.50,left,1474465386.507824
67,3.50,left,1474465387.987273
95,17.50,right,1474465389.330560
33,-13.50,left,1474465390.879508
30,-15.00,left,1474465392.386523
38,-11.00,left,1474465393.921838
34,-13.00,left,1474465395.290954
32,-14.00,left,1474465396.688166
117,28.50,right,1474465398.222375
77,8.50,right,1474465399.799579
58,-1.00,left,1474465401.389159
23,-18.50,left,1474465402.717236
47,-6.50,left,1474465404.114256
24,-18.00,left,1474465405.650091
62,1.00,right,1474465407.377523
50,-5.00,left,1474465408.829743
111,25.50,right,1474465410.336299
81,10.50,right,1474465411.870493
112,26.00,right,1474465413.239900
43,-8.50,left,1474465414.911423
74,7.00,right,1474465417.090647
55,-2.50,left,1474465418.309529
76,8.00,right,1474465419.529619
115,27.50,right,1474465420.887179
91,15.50,right,1474465422.396414
113,26.50,right,1474465423.850879
11,-24.50,left,1474465425.234151
7,-26.50,left,1474465426.715447
57,-1.50,right,1474465428.371829
107,23.50,right,1474465429.892493
6,-27.00,left,1474465431.549097
8,-26.00,left,1474465432.880091
52,-4.00,left,1474465434.703281
89,14.50,right,1474465436.059233
108,24.00,right,1474465437.470807
51,-4.50,left,1474465439.020048
79,9.50,right,1474465440.608250
40,-10.00,left,1474465441.950468
59,-0.50,left,1474465443.567138
54,-3.00,left,1474465445.007287
85,12.50,right,1474465446.407677
98,19.00,right,1474465447.846679
119,29.50,right,1474465449.299664
4,-28.00,left,1474465450.820905
3,-28.50,left,1474465452.232218
12,-24.00,left,1474465453.643573
103,21.50,right,1474465455.151694
118,29.00,right,1474465456.631767
82,11.00,right,1474465458.113400
73,6.50,right,1474465459.787242
104,22.00,right,1474465461.115886
25,-17.50,left,1474465462.748795
