object,stimulus,angle,response,time
high,106,58.00,right,1487261768.547525
low,0,5.00,left,1487261769.922591
mid,53,31.50,right,1487261771.393184
high,85,47.50,right,1487261772.780953
low,50,30.00,left,1487261774.346224
low,103,56.50,right,1487261775.788541
mid,27,18.50,left,1487261777.244934
high,27,18.50,left,1487261778.810169
low,16,13.00,left,1487261780.266323
mid,54,32.00,right,1487261781.803375
high,73,41.50,right,1487261783.341965
mid,72,41.00,left,1487261784.893957
mid,79,44.50,right,1487261786.350666
mid,103,56.50,right,1487261787.847611
high,39,24.50,left,1487261789.276255
low,108,59.00,right,1487261790.704822
high,12,11.00,left,1487261792.147712
low,17,13.50,left,1487261793.658544
mid,59,34.50,left,1487261795.278734
high,84,47.00,right,1487261796.666835
low,100,55.00,right,1487261798.191319
mid,66,38.00,right,1487261799.769933
high,114,62.00,right,1487261801.185165
low,111,60.50,right,1487261802.791316
high,41,25.50,left,1487261804.357038
low,41,25.50,left,1487261805.840319
high,104,57.00,right,1487261807.501571
high,110,60.00,right,1487261808.877237
high,43,26.50,left,1487261810.251867
low,14,12.00,left,1487261811.611921
mid,37,23.50,left,1487261813.096390
mid,9,9.50,left,1487261814.607744
mid,63,36.50,left,1487261816.049941
low,62,36.00,right,1487261817.724324
low,59,34.50,left,1487261819.302607
mid,100,55.00,right,1487261820.772670
mid,33,21.50,left,1487261822.255262
low,118,64.00,right,1487261823.684696
mid,65,37.50,left,1487261825.113327
high,16,13.00,left,1487261826.569678
high,31,20.50,left,1487261828.162290
high,89,49.50,left,1487261829.700989
low,7,8.50,left,1487261831.266591
mid,3,6.50,left,1487261832.967695
low,105,57.50,right,1487261834.383746
mid,18,14.00,left,1487261835.853726
high,67,38.50,right,1487261837.432394
low,79,44.50,left,1487261838.766699
high,55,32.50,left,1487261840.249877
low,12,11.00,left,1487261841.774070
mid,34,22.00,left,1487261843.176158
mid,19,14.50,left,1487261844.700708
high,92,51.00,right,1487261846.293268
low,47,28.50,left,1487261847.736417
low,13,11.50,left,1487261849.165045
high,36,23.00,left,1487261850.730124
mid,2,6.00,left,1487261852.131942
mid,106,58.00,right,1487261853.779004
low,110,60.00,right,1487261855.127270
high,83,46.50,right,1487261856.569933
high,59,34.50,left,1487261857.985067
low,80,45.00,left,1487261859.603686
mid,31,20.50,left,1487261861.155151
mid,96,53.00,right,1487261862.611368
high,82,46.00,right,1487261863.958418
mid,91,50.50,right,1487261865.456767
high,8,9.00,left,1487261867.035629
low,39,24.50,left,1487261868.546600
mid,92,51.00,left,1487261870.111973
high,86,48.00,right,1487261871.759028
low,5,7.50,left,1487261873.106676
low,88,49.00,right,1487261874.591398
mid,47,28.50,left,1487261876.211208
high,37,23.50,left,1487261877.599460
low,87,48.50,left,1487261879.123873
low,28,19.00,left,1487261880.525921
high,75,42.50,right,1487261882.065797
low,4,7.00,left,1487261883.534917
high,95,52.50,right,1487261885.031672
mid,52,31.00,right,1487261886.651182
mid,77,43.50,right,1487261887.929825
high,70,40.00,right,1487261889.508376
mid,73,41.50,right,1487261891.101181
low,101,55.50,right,1487261892.489202
mid,22,16.00,left,1487261894.108777
high,13,11.50,left,1487261895.578496
low,24,17.00,left,1487261897.007282
low,33,21.50,left,1487261898.626678
mid,14,12.00,left,1487261900.137444
high,66,38.00,right,1487261901.688612
low,71,40.50,right,1487261903.253776
high,49,29.50,right,1487261904.696071
mid,51,30.50,right,1487261906.138571
high,11,10.50,left,1487261907.581442
mid,119,64.50,right,1487261908.983551
low,10,10.00,left,1487261910.331648
mid,82,46.00,left,1487261911.856273
high,94,52.00,right,1487261913.245021
high,35,22.50,left,1487261914.729168
low,55,32.50,left,1487261916.417067
mid,42,26.00,left,1487261917.778217
low,97,53.50,right,1487261919.152739
low,78,44.00,right,1487261920.691313
low,86,48.00,right,1487261922.188549
high,108,59.00,right,1487261923.753899
mid,16,13.00,left,1487261925.156277
high,105,57.50,right,1487261926.667586
mid,115,62.50,right,1487261928.069450
high,60,35.00,left,1487261929.702677
high,109,59.50,right,1487261931.063507
low,11,10.50,left,1487261932.683056
mid,38,24.00,left,1487261934.125956
low,117,63.50,right,1487261935.555910
mid,0,5.00,left,1487261936.971420
high,42,26.00,left,1487261938.591428
low,104,57.00,right,1487261940.142961
mid,80,45.00,right,1487261941.572968
low,96,53.00,right,1487261943.057742
mid,108,59.00,right,1487261944.447556
high,52,31.00,right,1487261946.217187
high,101,55.50,right,1487261980.538887
low,83,46.50,left,1487261981.315009
high,6,8.00,left,1487261982.662218
mid,110,60.00,right,1487261984.254482
mid,87,48.50,right,1487261985.684183
mid,46,28.00,right,1487261987.222238
high,116,63.00,right,1487261988.732888
low,18,14.00,left,1487261990.352031
low,72,41.00,left,1487261991.796062
high,34,22.00,left,1487261993.225691
mid,30,20.00,left,1487261994.681993
low,61,35.50,left,1487261996.110960
mid,113,61.50,right,1487261997.621348
mid,41,25.50,left,1487261999.172811
high,25,17.50,left,1487262000.642490
low,102,56.00,right,1487262002.099070
mid,74,42.00,left,1487262003.746281
low,25,17.50,left,1487262005.161612
high,48,29.00,left,1487262006.700638
mid,58,34.00,left,1487262008.237828
low,95,52.50,right,1487262009.803150
low,99,54.50,right,1487262011.232486
high,119,64.50,right,1487262012.798048
high,26,18.00,left,1487262014.377350
high,79,44.50,left,1487262015.928660
low,115,62.50,right,1487262017.398732
high,65,37.50,left,1487262018.895968
low,112,61.00,right,1487262020.351835
high,71,40.50,right,1487262021.970985
low,42,26.00,left,1487262023.481637
high,115,62.50,right,1487262024.884806
low,76,43.00,left,1487262026.409088
mid,109,59.50,right,1487262027.879279
mid,107,58.50,right,1487262029.321535
mid,94,52.00,right,1487262030.709686
mid,10,10.00,left,1487262032.424537
low,27,18.50,left,1487262033.621967
low,92,51.00,right,1487262034.996631
high,103,56.50,right,1487262036.439931
high,22,16.00,left,1487262037.814603
mid,97,53.50,right,1487262039.243628
high,56,33.00,left,1487262040.903468
low,63,36.50,left,1487262042.237281
mid,118,64.00,right,1487262043.695829
mid,57,33.50,left,1487262045.152736
low,70,40.00,left,1487262046.582310
mid,32,21.00,left,1487262048.038460
high,54,32.00,left,1487262049.426058
mid,43,26.50,left,1487262050.868625
high,3,6.50,left,1487262052.365638
high,57,33.50,right,1487262054.175196
mid,93,51.50,right,1487262055.549561
high,14,12.00,left,1487262057.101313
low,64,37.00,left,1487262058.597678
mid,36,23.00,left,1487262060.149265
low,19,14.50,left,1487262061.619177
low,119,64.50,right,1487262063.088633
mid,45,27.50,left,1487262064.531351
high,15,12.50,left,1487262066.083297
low,69,39.50,right,1487262067.689636
low,38,24.00,left,1487262069.091943
high,112,61.00,right,1487262070.697715
mid,62,36.00,left,1487262072.167747
mid,21,15.50,left,1487262073.624025
mid,88,49.00,right,1487262075.039752
high,30,20.00,left,1487262076.563661
low,98,54.00,right,1487262078.102024
high,40,25.00,left,1487262079.586318
high,63,36.50,right,1487262081.138017
low,91,50.50,right,1487262082.730556
mid,116,63.00,right,1487262084.214169
low,44,27.00,left,1487262085.697649
high,21,15.50,left,1487262087.126629
low,73,41.50,right,1487262088.515228
mid,8,9.00,left,1487262090.025633
mid,83,46.50,right,1487262091.468523
low,43,26.50,left,1487262092.938656
low,75,42.50,right,1487262094.463856
mid,111,60.50,right,1487262095.948274
low,37,23.50,left,1487262097.513265
high,62,36.00,right,1487262099.023874
high,28,19.00,left,1487262100.711516
high,47,28.50,left,1487262102.100385
mid,117,63.50,right,1487262103.638568
low,106,58.00,right,1487262105.189021
high,32,21.00,left,1487262106.794898
low,94,52.00,right,1487262108.278529
mid,29,19.50,left,1487262109.693826
mid,35,22.50,left,1487262111.095693
mid,55,32.50,left,1487262112.687879
low,48,29.00,left,1487262114.130895
mid,90,50.00,right,1487262115.819154
low,3,6.50,left,1487262117.289821
high,78,44.00,left,1487262118.855176
high,4,7.00,left,1487262120.393473
high,100,55.00,right,1487262121.945177
low,15,12.50,left,1487262123.373761
high,68,39.00,left,1487262124.939781
high,44,27.00,left,1487262126.382352
high,50,30.00,left,1487262127.839500
low,53,31.50,left,1487262129.282388
mid,102,56.00,right,1487262130.751976
mid,68,39.00,left,1487262132.384526
low,29,19.50,left,1487262133.773137
low,51,30.50,left,1487262135.284226
mid,50,30.00,left,1487262136.794507
high,90,50.00,right,1487262138.291747
mid,11,10.50,left,1487262139.842914
high,96,53.00,right,1487262141.299382
low,32,21.00,left,1487262142.687593
low,54,32.00,left,1487262144.115999
low,36,23.00,left,1487262145.572938
mid,70,40.00,right,1487262147.098534
mid,76,43.00,right,1487262148.527358
low,22,16.00,left,1487262150.120024
mid,85,47.50,right,1487262151.577001
high,99,54.50,right,1487262153.143294
mid,95,52.50,right,1487262154.477200
high,64,37.00,right,1487262156.042258
high,91,50.50,right,1487262157.757211
mid,1,5.50,left,1487262191.272799
high,111,60.50,right,1487262192.647614
mid,4,7.00,left,1487262194.171951
high,87,48.50,right,1487262195.655858
low,31,20.50,left,1487262197.112776
mid,44,27.00,left,1487262198.664355
low,56,33.00,left,1487262200.134164
high,33,21.50,left,1487262201.657714
mid,56,33.00,left,1487262203.263781
low,114,62.00,right,1487262204.719347
high,10,10.00,left,1487262206.148206
low,23,16.50,left,1487262207.713852
mid,69,39.50,right,1487262209.455872
low,89,49.50,right,1487262211.020945
mid,71,40.50,right,1487262212.368405
mid,84,47.00,right,1487262213.864884
high,24,17.00,left,1487262215.403961
high,72,41.00,left,1487262216.928033
high,2,6.00,left,1487262218.397586
low,77,43.50,left,1487262219.840515
mid,23,16.50,left,1487262221.297027
high,5,7.50,left,1487262222.835337
low,74,42.00,right,1487262224.469287
low,8,9.00,left,1487262225.925261
high,80,45.00,right,1487262227.436519
high,23,16.50,left,1487262228.988110
low,35,22.50,left,1487262230.498664
low,90,50.00,left,1487262232.131620
low,6,8.00,left,1487262233.641521
high,113,61.50,right,1487262235.233724
low,57,33.50,left,1487262236.744685
mid,61,35.50,left,1487262238.390910
mid,64,37.00,left,1487262239.779241
high,18,14.00,left,1487262241.263034
mid,114,62.00,right,1487262242.678547
mid,60,35.00,right,1487262244.134673
high,69,39.50,right,1487262245.699417
low,49,29.50,left,1487262247.250643
high,7,8.50,left,1487262248.842516
high,38,24.00,left,1487262250.407853
low,26,18.00,left,1487262251.863549
low,9,9.50,left,1487262253.278527
mid,112,61.00,right,1487262254.775546
low,40,25.00,left,1487262256.462415
mid,5,7.50,left,1487262258.055902
mid,89,49.50,right,1487262259.321865
mid,86,48.00,right,1487262260.914380
high,74,42.00,right,1487262262.438640
mid,20,15.00,left,1487262264.071306
low,1,5.50,left,1487262265.543713
low,58,34.00,right,1487262267.067893
high,102,56.00,right,1487262268.497459
high,81,45.50,right,1487262270.021832
mid,17,13.50,left,1487262271.573271
mid,105,57.50,right,1487262273.124792
high,61,35.50,right,1487262274.676223
high,20,15.00,right,1487262276.241666
mid,40,25.00,left,1487262277.847798
low,81,45.50,left,1487262279.303679
low,116,63.00,right,1487262280.841585
high,88,49.00,right,1487262282.310933
mid,25,17.50,left,1487262283.821259
mid,13,11.50,left,1487262285.263854
mid,26,18.00,left,1487262286.829298
low,45,27.50,left,1487262288.380945
low,82,46.00,right,1487262289.932819
mid,101,55.50,right,1487262291.402836
high,53,31.50,right,1487262292.954731
low,68,39.00,right,1487262294.452429
high,45,27.50,right,1487262295.963160
high,17,13.50,left,1487262297.582619
low,107,58.50,right,1487262299.011916
high,9,9.50,left,1487262300.536343
high,46,28.00,left,1487262302.007404
high,93,51.50,right,1487262303.667810
mid,7,8.50,left,1487262305.044149
mid,28,19.00,left,1487262306.581583
low,113,61.50,left,1487262308.038184
high,76,43.00,right,1487262309.481587
mid,49,29.50,right,1487262311.101201
low,46,28.00,left,1487262312.476019
mid,104,57.00,right,1487262313.973956
low,65,37.50,left,1487262315.539142
low,93,51.50,right,1487262317.171941
high,58,34.00,right,1487262318.723866
low,2,6.00,left,1487262320.289192
mid,12,11.00,left,1487262321.650322
low,66,38.00,right,1487262323.175396
high,0,5.00,right,1487262324.727062
high,19,14.50,left,1487262326.238241
low,34,22.00,left,1487262327.762202
high,118,64.00,right,1487262329.190158
mid,99,54.50,right,1487262330.659460
mid,75,42.50,right,1487262332.116378
