object,obj.idx,table,tab.idx,time
high,106,NA,0,1487261768.132137
low,0,NA,0,1487261769.589510
mid,53,NA,0,1487261771.050790
high,85,NA,0,1487261772.470748
low,50,NA,0,1487261774.026837
low,103,NA,0,1487261775.449705
mid,27,NA,0,1487261776.904895
high,27,NA,0,1487261778.460049
low,16,NA,0,1487261779.920236
mid,54,NA,0,1487261781.475106
high,73,NA,0,1487261783.031000
mid,72,NA,0,1487261784.516372
mid,79,NA,0,1487261786.012053
mid,103,NA,0,1487261787.502013
high,39,NA,0,1487261788.924126
low,108,NA,0,1487261790.346911
high,12,NA,0,1487261791.835075
low,17,NA,0,1487261793.357095
mid,59,NA,0,1487261794.814523
high,84,NA,0,1487261796.268249
low,100,NA,0,1487261797.856237
mid,66,NA,0,1487261799.411000
high,114,NA,0,1487261800.901253
low,111,NA,0,1487261802.485888
high,41,NA,0,1487261803.941313
low,41,NA,0,1487261805.429482
high,104,NA,0,1487261807.018911
high,110,NA,0,1487261808.441449
high,43,NA,0,1487261809.864806
low,14,NA,0,1487261811.287848
mid,37,NA,0,1487261812.745743
mid,9,NA,0,1487261814.301546
mid,63,NA,0,1487261815.721248
low,62,NA,0,1487261817.279167
low,59,NA,0,1487261818.867351
mid,100,NA,0,1487261820.421073
mid,33,NA,0,1487261821.912802
low,118,NA,0,1487261823.338193
mid,65,NA,0,1487261824.757892
high,16,NA,0,1487261826.283264
high,31,NA,0,1487261827.806157
high,89,NA,0,1487261829.361899
low,7,NA,0,1487261830.918225
mid,3,NA,0,1487261832.508272
low,105,NA,0,1487261834.063899
mid,18,NA,0,1487261835.488777
high,67,NA,0,1487261836.982559
low,79,NA,0,1487261838.406021
high,55,NA,0,1487261839.861487
low,12,NA,0,1487261841.418209
mid,34,NA,0,1487261842.810220
mid,19,NA,0,1487261844.363380
high,92,NA,0,1487261845.887839
low,47,NA,0,1487261847.411213
low,13,NA,0,1487261848.801324
high,36,NA,0,1487261850.326888
mid,2,NA,0,1487261851.785893
mid,106,NA,0,1487261853.350251
low,110,NA,0,1487261854.770518
high,83,NA,0,1487261856.193669
high,59,NA,0,1487261857.616762
low,80,NA,0,1487261859.203986
mid,31,NA,0,1487261860.758170
mid,96,NA,0,1487261862.149689
high,82,NA,0,1487261863.639724
mid,91,NA,0,1487261865.163943
high,8,NA,0,1487261866.682388
low,39,NA,0,1487261868.173700
mid,92,NA,0,1487261869.730263
high,86,NA,0,1487261871.285727
low,5,NA,0,1487261872.743097
low,88,NA,0,1487261874.295690
mid,47,NA,0,1487261875.818320
high,37,NA,0,1487261877.240397
low,87,NA,0,1487261878.733766
low,28,NA,0,1487261880.158360
high,75,NA,0,1487261881.714020
low,4,NA,0,1487261883.199699
high,95,NA,0,1487261884.687102
mid,52,NA,0,1487261886.175333
mid,77,NA,0,1487261887.596097
high,70,NA,0,1487261889.184989
mid,73,NA,0,1487261890.709664
low,101,NA,0,1487261892.200165
mid,22,NA,0,1487261893.754241
high,13,NA,0,1487261895.213144
low,24,NA,0,1487261896.668268
low,33,NA,0,1487261898.287060
mid,14,NA,0,1487261899.810998
high,66,NA,0,1487261901.301765
low,71,NA,0,1487261902.759790
high,49,NA,0,1487261904.249668
mid,51,NA,0,1487261905.703590
high,11,NA,0,1487261907.093379
mid,119,NA,0,1487261908.520367
low,10,NA,0,1487261909.976372
mid,82,NA,0,1487261911.499107
high,94,NA,0,1487261912.887760
high,35,NA,0,1487261914.344959
low,55,NA,0,1487261915.867576
mid,42,NA,0,1487261917.423109
low,97,NA,0,1487261918.815845
low,78,NA,0,1487261920.372547
low,86,NA,0,1487261921.927510
high,108,NA,0,1487261923.418368
mid,16,NA,0,1487261924.842008
high,105,NA,0,1487261926.365146
mid,115,NA,0,1487261927.786983
high,60,NA,0,1487261929.244541
high,109,NA,0,1487261930.796090
low,11,NA,0,1487261932.351891
mid,38,NA,0,1487261933.773469
low,117,NA,0,1487261935.226753
mid,0,NA,0,1487261936.653454
high,42,NA,0,1487261938.241420
low,104,NA,0,1487261939.827852
mid,80,NA,0,1487261941.217668
low,96,NA,0,1487261942.775312
mid,108,NA,0,1487261944.231973
high,52,NA,0,1487261945.851920
high,101,NA,0,1487261979.409417
low,83,NA,0,1487261980.865627
high,6,NA,0,1487261982.354059
mid,110,NA,0,1487261983.941555
mid,87,NA,0,1487261985.363341
mid,46,NA,0,1487261986.885154
high,116,NA,0,1487261988.444746
low,18,NA,0,1487261989.999826
low,72,NA,0,1487261991.461212
high,34,NA,0,1487261992.914930
mid,30,NA,0,1487261994.336906
low,61,NA,0,1487261995.759539
mid,113,NA,0,1487261997.282502
mid,41,NA,0,1487261998.838527
high,25,NA,0,1487262000.357168
low,102,NA,0,1487262001.780427
mid,74,NA,0,1487262003.333856
low,25,NA,0,1487262004.788445
high,48,NA,0,1487262006.310893
mid,58,NA,0,1487262007.898490
low,95,NA,0,1487262009.486166
low,99,NA,0,1487262010.908800
high,119,NA,0,1487262012.430204
high,26,NA,0,1487262014.018409
high,79,NA,0,1487262015.506383
low,115,NA,0,1487262016.964283
high,65,NA,0,1487262018.518755
low,112,NA,0,1487262019.976627
high,71,NA,0,1487262021.527541
low,42,NA,0,1487262023.083092
high,115,NA,0,1487262024.537994
low,76,NA,0,1487262026.057458
mid,109,NA,0,1487262027.484494
mid,107,NA,0,1487262028.910051
mid,94,NA,0,1487262030.333505
mid,10,NA,0,1487262031.858570
low,27,NA,0,1487262033.281834
low,92,NA,0,1487262034.704581
high,103,NA,0,1487262036.093129
high,22,NA,0,1487262037.516187
mid,97,NA,0,1487262038.938861
high,56,NA,0,1487262040.426866
low,63,NA,0,1487262041.884079
mid,118,NA,0,1487262043.376134
mid,57,NA,0,1487262044.796681
low,70,NA,0,1487262046.254255
mid,32,NA,0,1487262047.676661
high,54,NA,0,1487262049.128812
mid,43,NA,0,1487262050.553154
high,3,NA,0,1487262052.012277
high,57,NA,0,1487262053.598340
mid,93,NA,0,1487262055.153764
high,14,NA,0,1487262056.743729
low,64,NA,0,1487262058.263661
mid,36,NA,0,1487262059.820264
low,19,NA,0,1487262061.311366
low,119,NA,0,1487262062.732715
mid,45,NA,0,1487262064.189247
high,15,NA,0,1487262065.739896
low,69,NA,0,1487262067.227133
low,38,NA,0,1487262068.747285
high,112,NA,0,1487262070.273497
mid,62,NA,0,1487262071.725778
mid,21,NA,0,1487262073.248517
mid,88,NA,0,1487262074.705240
high,30,NA,0,1487262076.257903
low,98,NA,0,1487262077.810690
high,40,NA,0,1487262079.300222
high,63,NA,0,1487262080.819357
low,91,NA,0,1487262082.377125
mid,116,NA,0,1487262083.868651
low,44,NA,0,1487262085.327847
high,21,NA,0,1487262086.750918
low,73,NA,0,1487262088.141570
mid,8,NA,0,1487262089.627024
mid,83,NA,0,1487262091.083366
low,43,NA,0,1487262092.608278
low,75,NA,0,1487262094.098128
mid,111,NA,0,1487262095.617260
low,37,NA,0,1487262097.173164
high,62,NA,0,1487262098.626830
high,28,NA,0,1487262100.249839
high,47,NA,0,1487262101.769155
mid,117,NA,0,1487262103.289712
low,106,NA,0,1487262104.879213
high,32,NA,0,1487262106.433048
low,94,NA,0,1487262107.957728
mid,29,NA,0,1487262109.382545
mid,35,NA,0,1487262110.773617
mid,55,NA,0,1487262112.358397
low,48,NA,0,1487262113.847338
mid,90,NA,0,1487262115.408828
low,3,NA,0,1487262116.998475
high,78,NA,0,1487262118.550565
high,4,NA,0,1487262120.036123
high,100,NA,0,1487262121.624421
low,15,NA,0,1487262123.046203
high,68,NA,0,1487262124.501253
high,44,NA,0,1487262126.053718
high,50,NA,0,1487262127.445222
low,53,NA,0,1487262128.967360
mid,102,NA,0,1487262130.423721
mid,68,NA,0,1487262131.948536
low,29,NA,0,1487262133.438814
low,51,NA,0,1487262134.995167
mid,50,NA,0,1487262136.415733
high,90,NA,0,1487262137.903454
mid,11,NA,0,1487262139.456555
high,96,NA,0,1487262140.947118
low,32,NA,0,1487262142.372656
low,54,NA,0,1487262143.791831
low,36,NA,0,1487262145.249040
mid,70,NA,0,1487262146.805197
mid,76,NA,0,1487262148.259099
low,22,NA,0,1487262149.782815
mid,85,NA,0,1487262151.239738
high,99,NA,0,1487262152.660399
mid,95,NA,0,1487262154.151637
high,64,NA,0,1487262155.705931
high,91,NA,0,1487262157.260947
mid,1,NA,0,1487262190.921189
high,111,NA,0,1487262192.342071
mid,4,NA,0,1487262193.863222
high,87,NA,0,1487262195.351777
low,31,NA,0,1487262196.809703
mid,44,NA,0,1487262198.297082
low,56,NA,0,1487262199.786748
high,33,NA,0,1487262201.377303
mid,56,NA,0,1487262202.899153
low,114,NA,0,1487262204.354642
high,10,NA,0,1487262205.875282
low,23,NA,0,1487262207.395598
mid,69,NA,0,1487262208.982979
low,89,NA,0,1487262210.503296
mid,71,NA,0,1487262211.989902
mid,84,NA,0,1487262213.547353
high,24,NA,0,1487262215.034640
high,72,NA,0,1487262216.557430
high,2,NA,0,1487262218.049296
low,77,NA,0,1487262219.474887
mid,23,NA,0,1487262220.931698
high,5,NA,0,1487262222.485563
