object,stimulus,angle,response,time
high,114,62.00,left,1487250087.669796
high,9,9.50,left,1487250089.140128
mid,12,11.00,left,1487250090.623467
low,118,64.00,right,1487250092.133695
low,109,59.50,right,1487250093.548853
mid,6,8.00,left,1487250095.100602
mid,88,49.00,right,1487250096.597854
high,85,47.50,right,1487250098.122492
low,30,20.00,right,1487250099.591667
low,71,40.50,right,1487250101.156608
mid,7,8.50,left,1487250102.613230
high,87,48.50,right,1487250104.233274
high,25,17.50,left,1487250105.649622
high,26,18.00,left,1487250107.159863
high,77,43.50,left,1487250108.670881
mid,43,26.50,right,1487250110.385900
mid,64,37.00,left,1487250111.787953
high,119,64.50,right,1487250113.611533
low,61,35.50,right,1487250114.919065
mid,23,16.50,left,1487250116.402466
low,62,36.00,left,1487250117.777224
low,26,18.00,left,1487250119.220130
mid,68,39.00,left,1487250120.743651
low,42,26.00,right,1487250122.377571
mid,27,18.50,left,1487250123.916542
high,91,50.50,left,1487250125.332543
mid,0,5.00,left,1487250126.719752
low,41,25.50,left,1487250128.176725
low,34,22.00,left,1487250129.781834
low,46,28.00,left,1487250131.320158
mid,119,64.50,right,1487250132.776829
mid,59,34.50,right,1487250134.232953
high,2,6.00,left,1487250135.771415
low,4,7.00,left,1487250137.486448
high,73,41.50,right,1487250138.929219
high,4,7.00,left,1487250140.507979
mid,87,48.50,right,1487250141.855240
high,51,30.50,left,1487250143.502667
high,68,39.00,right,1487250144.932178
low,81,45.50,right,1487250146.525247
mid,108,59.00,right,1487250148.172033
low,73,41.50,right,1487250149.614486
mid,3,6.50,left,1487250151.165702
low,113,61.50,right,1487250152.554345
high,41,25.50,left,1487250153.942930
low,94,52.00,right,1487250155.412916
high,100,55.00,left,1487250156.896469
mid,109,59.50,right,1487250158.422289
mid,28,19.00,right,1487250160.027871
high,71,40.50,left,1487250161.553349
high,105,57.50,right,1487250162.887176
high,43,26.50,right,1487250164.534715
mid,79,44.50,right,1487250165.909243
low,54,32.00,right,1487250167.461350
low,29,19.50,right,1487250168.945489
low,78,44.00,left,1487250170.484411
high,44,27.00,right,1487250171.954378
mid,49,29.50,right,1487250173.533709
mid,98,54.00,right,1487250175.112873
low,85,47.50,right,1487250176.610200
mid,104,57.00,right,1487250178.215855
high,5,7.50,left,1487250179.808309
mid,110,60.00,right,1487250181.333553
mid,22,16.00,left,1487250182.654348
low,105,57.50,right,1487250184.192377
high,97,53.50,left,1487250185.567234
low,91,50.50,right,1487250187.146757
high,84,47.00,right,1487250188.698524
low,17,13.50,left,1487250190.468501
mid,44,27.00,right,1487250191.761466
high,62,36.00,right,1487250193.286062
low,38,24.00,right,1487250194.620259
mid,36,23.00,left,1487250195.994864
high,69,39.50,right,1487250197.437327
high,98,54.00,right,1487250198.920952
mid,17,13.50,left,1487250200.444712
high,110,60.00,right,1487250201.928418
low,66,38.00,left,1487250203.411806
mid,103,56.50,right,1487250204.773386
mid,25,17.50,right,1487250206.243908
low,52,31.00,right,1487250207.822887
high,29,19.50,right,1487250209.320153
low,24,17.00,left,1487250210.939640
low,67,38.50,right,1487250212.192064
mid,63,36.50,right,1487250213.717072
high,33,21.50,right,1487250215.227308
high,14,12.00,right,1487250216.805600
high,82,46.00,left,1487250218.248508
low,99,54.50,left,1487250219.935668
mid,52,31.00,left,1487250221.487827
high,1,5.50,right,1487250223.188846
mid,114,62.00,right,1487250224.400061
low,104,57.00,right,1487250225.815429
low,51,30.50,left,1487250227.367322
mid,50,30.00,right,1487250228.850912
low,45,27.50,right,1487250230.347660
high,65,37.50,right,1487250232.226926
low,69,39.50,right,1487250233.396967
mid,100,55.00,right,1487250234.921375
high,20,15.00,left,1487250236.310229
mid,65,37.50,right,1487250237.875257
mid,94,52.00,right,1487250239.304118
low,48,29.00,left,1487250240.991881
high,93,51.50,right,1487250242.407312
low,117,63.50,right,1487250244.026860
low,82,46.00,left,1487250245.592464
high,115,62.50,right,1487250247.144114
mid,72,41.00,left,1487250248.586029
low,87,48.50,left,1487250249.988420
mid,19,14.50,left,1487250251.458898
high,67,38.50,left,1487250253.106696
low,49,29.50,left,1487250254.631605
mid,111,60.50,right,1487250256.224693
mid,24,17.00,left,1487250257.694722
low,79,44.50,left,1487250259.260836
high,38,24.00,right,1487250260.813225
