object,stimulus,angle,response,time
mid,74,42.00,right,1487242795.500041
high,65,37.50,right,1487242797.092011
high,113,61.50,right,1487242798.576320
mid,95,52.50,right,1487242800.169062
mid,78,44.00,right,1487242801.598611
low,51,30.50,left,1487242803.150651
low,5,7.50,left,1487242804.484556
low,107,58.50,right,1487242805.914662
mid,69,39.50,left,1487242807.576068
low,115,62.50,right,1487242808.869963
high,111,60.50,right,1487242810.503608
high,47,28.50,left,1487242811.891930
low,83,46.50,right,1487242813.402497
high,23,16.50,left,1487242814.886514
low,89,49.50,right,1487242816.561072
low,66,38.00,left,1487242818.194446
high,6,8.00,left,1487242819.664426
mid,89,49.50,right,1487242821.161463
mid,103,56.50,right,1487242822.658585
high,40,25.00,left,1487242824.333719
high,24,17.00,left,1487242825.735941
mid,39,24.50,left,1487242827.246631
mid,20,15.00,left,1487242828.730816
low,3,6.50,left,1487242830.310140
low,28,19.00,left,1487242831.780488
mid,108,59.00,right,1487242833.236964
low,92,51.00,right,1487242834.720089
mid,65,37.50,left,1487242836.325593
high,29,19.50,left,1487242837.740727
low,71,40.50,left,1487242839.402023
low,36,23.00,left,1487242840.899246
high,64,37.00,right,1487242842.287470
mid,102,56.00,right,1487242844.015341
high,17,13.50,left,1487242845.213649
mid,85,47.50,right,1487242846.942394
high,41,25.50,left,1487242848.371691
mid,91,50.50,right,1487242849.869513
high,10,10.00,left,1487242851.216121
mid,113,61.50,right,1487242852.794871
low,11,10.50,left,1487242854.264881
mid,60,35.00,right,1487242855.898729
low,54,32.00,right,1487242857.546255
mid,25,17.50,left,1487242858.893581
low,105,57.50,right,1487242860.499920
high,22,16.00,left,1487242862.036809
high,112,61.00,right,1487242863.302562
low,82,46.00,right,1487242864.840710
high,31,20.50,left,1487242866.310985
high,114,62.00,right,1487242867.862475
mid,6,8.00,left,1487242869.414070
mid,112,61.00,right,1487242870.911543
high,32,21.00,left,1487242872.381622
mid,83,46.50,right,1487242874.001950
high,105,57.50,left,1487242875.458178
low,103,56.50,right,1487242876.969287
low,43,26.50,right,1487242878.656754
low,53,31.50,right,1487242880.085286
mid,38,24.00,left,1487242881.622415
high,80,45.00,right,1487242883.132841
low,61,35.50,right,1487242884.683859
low,88,49.00,left,1487242886.058441
mid,43,26.50,left,1487242887.651001
high,106,58.00,right,1487242889.147854
low,60,35.00,left,1487242890.849751
high,35,22.50,left,1487242892.319516
low,80,45.00,right,1487242893.735041
mid,118,64.00,right,1487242895.218802
high,75,42.50,right,1487242896.729751
mid,3,6.50,left,1487242898.131933
mid,80,45.00,right,1487242899.561356
low,110,60.00,right,1487242901.072916
high,49,29.50,left,1487242902.638560
mid,15,12.50,left,1487242904.230842
high,38,24.00,left,1487242905.891208
mid,71,40.50,right,1487242907.484032
low,23,16.50,left,1487242908.818108
low,26,18.00,left,1487242910.356665
high,81,45.50,right,1487242911.867270
high,7,8.50,left,1487242913.268839
low,38,24.00,left,1487242914.821012
mid,14,12.00,left,1487242916.386494
low,100,55.00,right,1487242917.842668
high,44,27.00,left,1487242919.366424
mid,10,10.00,left,1487242920.904693
low,27,18.50,left,1487242922.551842
low,18,14.00,left,1487242923.994367
mid,40,25.00,left,1487242925.478281
high,104,57.00,right,1487242927.017022
low,87,48.50,right,1487242928.746032
low,33,21.50,left,1487242930.243235
high,59,34.50,right,1487242931.903732
mid,33,21.50,left,1487242933.142419
mid,90,50.00,right,1487242934.558206
high,57,33.50,left,1487242936.001177
high,108,59.00,right,1487242937.525221
mid,67,38.50,left,1487242939.103287
mid,9,9.50,left,1487242940.519798
low,10,10.00,left,1487242942.111640
low,81,45.50,right,1487242943.745663
mid,93,51.50,right,1487242945.188269
mid,100,55.00,right,1487242946.658210
high,19,14.50,left,1487242948.060162
high,5,7.50,left,1487242949.571879
low,73,41.50,right,1487242950.987553
mid,55,32.50,left,1487242952.444081
high,96,53.00,right,1487242953.914062
low,42,26.00,left,1487242955.384100
high,93,51.50,right,1487242956.935477
high,100,55.00,right,1487242958.473560
